iter,candidate_fit,best_fit,accepted,len
164,47.6017,47.6017,0,7
165,-10765.4500,47.1496,0,6
166,47.5695,47.5185,1,7
167,47.3036,47.3036,0,8
168,-6638.3416,41.9221,0,7
169,-10790.2500,47.6185,0,8
170,46.5794,46.5794,0,8
171,43.7636,43.7636,0,8
172,47.7397,47.7397,0,6
173,-8710.6265,45.5213,0,7
174,46.3513,47.7596,0,7
175,39.1042,47.7541,0,7
176,47.5845,47.5845,0,8
177,47.7192,47.7192,0,7
178,39.5756,39.5756,0,7
179,47.1207,40.1562,1,6
180,-6559.7445,45.1388,0,6
181,47.5818,47.3661,1,6
182,45.0020,45.0020,0,7
183,0.0000,46.6701,0,6
184,47.7983,47.0589,1,7
185,47.2752,47.2752,0,8
186,45.2766,45.2766,0,7
187,-9194.7533,47.6499,0,8
188,37.3847,47.0290,0,6
189,47.5231,47.5231,0,8
190,46.7344,47.3906,0,7
191,33.7698,45.2143,0,7
192,47.6884,47.6884,0,8
193,47.6818,47.5282,1,6
194,33.2749,33.2749,0,7
195,-8708.3203,47.4235,0,6
196,0.0000,21.9224,0,5
197,-8641.7048,47.0508,0,5
198,-10850.8500,47.3729,0,7
199,29.4530,47.5010,0,6
