iter,candidate_fit,best_fit,accepted,len
184,-20.8313,175.7063,0,5
185,90.1375,160.7563,0,7
186,157.1688,161.3750,0,6
187,-20.9875,137.6625,0,7
188,-20.2688,176.5000,0,6
189,162.6063,162.6063,0,7
190,161.0438,161.0438,0,7
191,175.5000,175.5000,0,6
192,171.8063,171.8063,0,5
193,153.4875,172.8063,0,6
194,32.3813,172.5000,0,6
195,154.2625,154.2625,0,5
196,152.7875,152.7875,0,5
197,170.2125,170.2125,0,6
198,162.6250,162.6250,0,6
199,172.1688,173.2125,0,6
200,176.6000,173.8250,1,5
201,28.1250,139.6813,0,5
202,-15.1000,142.7375,0,5
203,-22.3250,175.6000,0,6
204,160.9063,160.9063,0,5
205,81.7875,149.8000,0,5
206,156.1438,156.1438,0,5
207,-23.2188,175.7000,0,5
208,141.9750,154.5688,0,5
209,175.9313,175.9313,0,5
210,-22.8000,174.4250,0,4
211,174.6875,174.6875,0,6
212,176.2000,176.2000,0,5
213,174.3625,174.3625,0,6
214,174.3188,164.3563,1,5
215,-19.0500,139.3875,0,5
216,156.5250,173.0313,0,5
217,176.3000,176.3000,0,6
218,-13.2000,177.0000,0,5
219,174.8688,174.8688,0,5
220,125.9313,150.2438,0,5
221,-21.8375,165.7375,0,5
222,175.9000,175.9000,0,6
223,133.8188,133.8188,0,6
224,175.2938,175.2938,0,5
225,154.7938,173.3875,0,5
226,-20.4563,143.2250,0,5
227,159.5375,159.5375,0,5
228,173.3438,158.0438,1,5
229,175.8313,162.2625,1,5
230,176.4438,152.0063,1,5
231,165.9188,175.7000,0,5
232,-1000000.0000,156.1125,0,5
233,-20.9063,154.4750,0,6
234,-1000000.0000,148.3063,0,4
235,-1000000.0000,174.1500,0,5
236,176.8313,176.8313,0,6
237,13.6125,175.0000,0,6
238,174.8688,173.2625,1,4
239,3.4563,175.3438,0,4
240,-19.7813,149.1563,0,4
241,-17.8750,177.6438,0,4
242,154.4188,154.4188,0,5
243,-21.5813,176.8000,0,4
244,-1000000.0000,174.4813,0,4
245,150.3313,176.3000,0,4
246,173.9250,173.9250,0,4
247,-17.4188,155.6500,0,4
248,-1000000.0000,162.3188,0,4
249,-1000000.0000,145.9313,0,4
250,-1000000.0000,160.2563,0,4
251,-17.0500,175.0500,0,4
252,155.1875,155.1875,0,5
253,-22.5313,172.1188,0,4
254,-18.2938,174.7063,0,4
255,-20.4938,175.5000,0,4
256,173.5688,175.1500,0,4
257,176.0875,176.1000,0,4
258,-25.4563,174.9188,0,4
259,-1000000.0000,174.5063,0,4
260,-22.2625,157.0250,0,4
261,172.6000,170.2375,1,5
262,-1000000.0000,171.0250,0,5
263,-1000000.0000,167.0125,0,5
264,175.2000,175.2000,0,4
265,-1000000.0000,163.6313,0,5
266,174.7000,174.7000,0,5
267,174.0000,174.0000,0,5
268,-1000000.0000,147.0125,0,5
269,175.0000,175.0000,0,5
270,174.9875,174.9875,0,6
271,-1000000.0000,172.6375,0,5
272,-19.2938,173.9750,0,5
273,-1000000.0000,173.8188,0,4
274,-16.3063,173.0000,0,4
275,176.3000,174.3000,1,5
276,-19.3188,174.9438,0,5
277,-20.9125,174.5813,0,5
278,171.2063,171.2063,0,4
279,-14.2438,154.1125,0,4
280,171.8813,175.9000,0,5
281,-12.6188,176.9000,0,4
282,-21.6250,176.6000,0,5
283,-19.6313,176.3875,0,4
284,175.1813,176.6438,0,6
285,175.8000,175.4750,1,5
286,172.6438,153.4188,1,5
287,-24.2875,173.5813,0,5
288,157.8063,168.1063,0,6
289,23.2625,174.5000,0,6
290,151.6813,151.6813,0,6
291,-15.5125,169.7500,0,5
292,11.1000,171.7188,0,5
293,156.9563,156.9563,0,4
294,-20.7438,174.5000,0,5
295,173.3000,175.4000,0,5
296,143.2250,171.0250,0,6
297,175.0500,173.2188,1,5
298,-22.9375,171.8188,0,4
299,173.4563,177.1000,0,5
