N,method,evals,best_E,best_F
56,memetic_twopoint_burst,15779246,312,5.025641
56,memetic_twopoint_burst,15784176,684,2.292398
56,memetic_twopoint_burst,15784288,432,3.629630
56,memetic_twopoint_burst,15784400,364,4.307692
56,memetic_twopoint_burst,15784512,312,5.025641
56,memetic_twopoint_burst,15787537,252,6.222222
56,memetic_twopoint_burst,15790898,252,6.222222
56,memetic_twopoint_burst,15794259,828,1.893720
56,memetic_twopoint_burst,15794371,708,2.214689
56,memetic_twopoint_burst,15794483,564,2.780142
56,memetic_twopoint_burst,15794595,520,3.015385
56,memetic_twopoint_burst,15794819,472,3.322034
56,memetic_twopoint_burst,15795267,464,3.379310
56,memetic_twopoint_burst,15796387,448,3.500000
56,memetic_twopoint_burst,15796499,436,3.596330
56,memetic_twopoint_burst,15796835,424,3.698113
56,memetic_twopoint_burst,15797059,400,3.920000
56,memetic_twopoint_burst,15797507,396,3.959596
56,memetic_twopoint_burst,15797620,904,1.734513
56,memetic_twopoint_burst,15797732,688,2.279070
56,memetic_twopoint_burst,15797844,468,3.350427
56,memetic_twopoint_burst,15797956,448,3.500000
56,memetic_twopoint_burst,15798068,412,3.805825
56,memetic_twopoint_burst,15799076,408,3.843137
56,memetic_twopoint_burst,15817786,252,6.222222
56,memetic_twopoint_burst,15824508,252,6.222222
56,memetic_twopoint_burst,15827869,252,6.222222
56,memetic_twopoint_burst,15834591,252,6.222222
56,memetic_twopoint_burst,15844674,252,6.222222
56,memetic_twopoint_burst,15854757,252,6.222222
56,memetic_twopoint_burst,15858118,252,6.222222
56,memetic_twopoint_burst,15885006,252,6.222222
56,memetic_twopoint_burst,15891728,252,6.222222
56,memetic_twopoint_burst,15898450,252,6.222222
56,memetic_twopoint_burst,15921977,252,6.222222
56,memetic_twopoint_burst,15925338,252,6.222222
56,memetic_twopoint_burst,15928699,252,6.222222
56,memetic_twopoint_burst,15938782,252,6.222222
56,memetic_twopoint_burst,15945504,252,6.222222
56,memetic_twopoint_burst,15952226,252,6.222222
56,memetic_twopoint_burst,15989197,252,6.222222
56,memetic_twopoint_burst,16009363,252,6.222222
56,memetic_twopoint_burst,16026168,1012,1.549407
56,memetic_twopoint_burst,16026280,724,2.165746
56,memetic_twopoint_burst,16026392,584,2.684932
56,memetic_twopoint_burst,16026504,476,3.294118
56,memetic_twopoint_burst,16026616,464,3.379310
56,memetic_twopoint_burst,16026840,440,3.563636
56,memetic_twopoint_burst,16026952,420,3.733333
56,memetic_twopoint_burst,16027064,416,3.769231
56,memetic_twopoint_burst,16027176,404,3.881188
56,memetic_twopoint_burst,16027288,400,3.920000
56,memetic_twopoint_burst,16027512,392,4.000000
56,memetic_twopoint_burst,16027624,340,4.611765
56,memetic_twopoint_burst,16027736,304,5.157895
56,memetic_twopoint_burst,16027848,300,5.226667
56,memetic_twopoint_burst,16046334,912,1.719298
56,memetic_twopoint_burst,16046446,696,2.252874
56,memetic_twopoint_burst,16046558,608,2.578947
56,memetic_twopoint_burst,16046670,468,3.350427
56,memetic_twopoint_burst,16046894,444,3.531532
56,memetic_twopoint_burst,16047006,440,3.563636
56,memetic_twopoint_burst,16047790,428,3.663551
56,memetic_twopoint_burst,16047902,416,3.769231
56,memetic_twopoint_burst,16048014,380,4.126316
56,memetic_twopoint_burst,16048462,372,4.215054
56,memetic_twopoint_burst,16059778,252,6.222222
56,memetic_twopoint_burst,16063139,252,6.222222
56,memetic_twopoint_burst,16090027,252,6.222222
56,memetic_twopoint_burst,16096749,252,6.222222
56,memetic_twopoint_burst,16103471,252,6.222222
56,memetic_twopoint_burst,16130359,252,6.222222
56,memetic_twopoint_burst,16153886,252,6.222222
56,memetic_twopoint_burst,16163969,252,6.222222
56,memetic_twopoint_burst,16187496,252,6.222222
56,memetic_twopoint_burst,16190857,252,6.222222
56,memetic_twopoint_burst,16200940,252,6.222222
56,memetic_twopoint_burst,16204301,252,6.222222
56,memetic_twopoint_burst,16224467,252,6.222222
56,memetic_twopoint_burst,16244633,252,6.222222
56,memetic_twopoint_burst,16247994,252,6.222222
56,memetic_twopoint_burst,16261438,252,6.222222
56,memetic_twopoint_burst,16264799,252,6.222222
56,memetic_twopoint_burst,16268160,252,6.222222
56,memetic_twopoint_burst,16274882,252,6.222222
56,memetic_twopoint_burst,16278243,252,6.222222
56,memetic_twopoint_burst,16281604,252,6.222222
56,memetic_twopoint_burst,16291687,780,2.010256
56,memetic_twopoint_burst,16291799,604,2.596026
56,memetic_twopoint_burst,16291911,536,2.925373
56,memetic_twopoint_burst,16292135,464,3.379310
56,memetic_twopoint_burst,16292247,428,3.663551
56,memetic_twopoint_burst,16292359,400,3.920000
56,memetic_twopoint_burst,16292471,380,4.126316
56,memetic_twopoint_burst,16292583,376,4.170213
56,memetic_twopoint_burst,16292695,364,4.307692
56,memetic_twopoint_burst,16292807,360,4.355556
56,memetic_twopoint_burst,16293927,344,4.558140
56,memetic_twopoint_burst,16294039,332,4.722892
56,memetic_twopoint_burst,16301770,1196,1.311037
56,memetic_twopoint_burst,16301882,844,1.857820
56,memetic_twopoint_burst,16301994,704,2.227273
56,memetic_twopoint_burst,16302106,604,2.596026
56,memetic_twopoint_burst,16302218,552,2.840580
56,memetic_twopoint_burst,16302666,528,2.969697
56,memetic_twopoint_burst,16302778,488,3.213115
56,memetic_twopoint_burst,16302890,428,3.663551
56,memetic_twopoint_burst,16303002,336,4.666667
56,memetic_twopoint_burst,16335380,252,6.222222
56,memetic_twopoint_burst,16342102,252,6.222222
56,memetic_twopoint_burst,16375712,252,6.222222
56,memetic_twopoint_burst,16379073,252,6.222222
56,memetic_twopoint_burst,16382434,252,6.222222
56,memetic_twopoint_burst,16402600,252,6.222222
56,memetic_twopoint_burst,16412683,252,6.222222
56,memetic_twopoint_burst,16416044,252,6.222222
56,memetic_twopoint_burst,16426127,252,6.222222
56,memetic_twopoint_burst,16439571,252,6.222222
56,memetic_twopoint_burst,16442932,252,6.222222
56,memetic_twopoint_burst,16469820,252,6.222222
56,memetic_twopoint_burst,16493347,252,6.222222
56,memetic_twopoint_burst,16516874,252,6.222222
56,memetic_twopoint_burst,16526957,252,6.222222
56,memetic_twopoint_burst,16537040,252,6.222222
56,memetic_twopoint_burst,16543762,252,6.222222
56,memetic_twopoint_burst,16557206,252,6.222222
56,memetic_twopoint_burst,16560567,952,1.647059
56,memetic_twopoint_burst,16560679,664,2.361446
56,memetic_twopoint_burst,16560791,556,2.820144
56,memetic_twopoint_burst,16560903,444,3.531532
56,memetic_twopoint_burst,16561015,384,4.083333
56,memetic_twopoint_burst,16561127,380,4.126316
56,memetic_twopoint_burst,16561239,360,4.355556
56,memetic_twopoint_burst,16563591,332,4.722892
56,memetic_twopoint_burst,16563928,868,1.806452
56,memetic_twopoint_burst,16564040,652,2.404908
56,memetic_twopoint_burst,16564152,528,2.969697
56,memetic_twopoint_burst,16564264,508,3.086614
56,memetic_twopoint_burst,16564488,428,3.663551
56,memetic_twopoint_burst,16564600,416,3.769231
56,memetic_twopoint_burst,16564712,412,3.805825
56,memetic_twopoint_burst,16564824,396,3.959596
56,memetic_twopoint_burst,16564936,392,4.000000
56,memetic_twopoint_burst,16565160,376,4.170213
56,memetic_twopoint_burst,16565384,360,4.355556
56,memetic_twopoint_burst,16590816,252,6.222222
56,memetic_twopoint_burst,16594177,252,6.222222
56,memetic_twopoint_burst,16597538,252,6.222222
56,memetic_twopoint_burst,16600899,252,6.222222
56,memetic_twopoint_burst,16604260,252,6.222222
56,memetic_twopoint_burst,16614343,252,6.222222
56,memetic_twopoint_burst,16631148,252,6.222222
56,memetic_twopoint_burst,16647953,252,6.222222
56,memetic_twopoint_burst,16671480,252,6.222222
56,memetic_uniform,23156820,252,6.222222
56,memetic_uniform_burst,23156933,392,4.000000
56,memetic_uniform_burst,23157045,252,6.222222
56,memetic_uniform_burst,23160294,252,6.222222
56,memetic_uniform_burst,23163655,500,3.136000
56,memetic_uniform_burst,23163767,328,4.780488
56,memetic_uniform_burst,23163879,252,6.222222
56,memetic_uniform_burst,23167016,404,3.881188
56,memetic_uniform_burst,23167128,352,4.454545
56,memetic_uniform_burst,23167240,252,6.222222
56,memetic_uniform_burst,23170377,456,3.438596
56,memetic_uniform_burst,23170489,252,6.222222
56,memetic_uniform_burst,23173738,932,1.682403
56,memetic_uniform_burst,23173850,696,2.252874
56,memetic_uniform_burst,23173962,572,2.741259
56,memetic_uniform_burst,23174074,504,3.111111
56,memetic_uniform_burst,23174186,420,3.733333
56,memetic_uniform_burst,23174298,392,4.000000
56,memetic_uniform_burst,23174522,360,4.355556
56,memetic_uniform_burst,23174746,352,4.454545
56,memetic_uniform_burst,23177099,684,2.292398
56,memetic_uniform_burst,23177211,584,2.684932
56,memetic_uniform_burst,23177323,544,2.882353
56,memetic_uniform_burst,23177435,468,3.350427
56,memetic_uniform_burst,23177547,448,3.500000
56,memetic_uniform_burst,23178331,424,3.698113
56,memetic_uniform_burst,23178667,420,3.733333
56,memetic_uniform_burst,23178779,392,4.000000
56,memetic_uniform_burst,23179003,384,4.083333
56,memetic_uniform_burst,23180460,1172,1.337884
56,memetic_uniform_burst,23180572,860,1.823256
56,memetic_uniform_burst,23180684,680,2.305882
56,memetic_uniform_burst,23180796,624,2.512821
56,memetic_uniform_burst,23180908,572,2.741259
56,memetic_uniform_burst,23181020,480,3.266667
56,memetic_uniform_burst,23181580,452,3.469027
56,memetic_uniform_burst,23181692,408,3.843137
56,memetic_uniform_burst,23183148,404,3.881188
56,memetic_uniform_burst,23183260,360,4.355556
56,memetic_uniform_burst,23183821,732,2.142077
56,memetic_uniform_burst,23183933,560,2.800000
56,memetic_uniform_burst,23184045,548,2.861314
56,memetic_uniform_burst,23184157,512,3.062500
56,memetic_uniform_burst,23184269,412,3.805825
56,memetic_uniform_burst,23184493,388,4.041237
56,memetic_uniform_burst,23185277,372,4.215054
56,memetic_uniform_burst,23185389,316,4.962025
56,memetic_uniform_burst,23187182,788,1.989848
56,memetic_uniform_burst,23187294,600,2.613333
56,memetic_uniform_burst,23187406,556,2.820144
56,memetic_uniform_burst,23187518,496,3.161290
56,memetic_uniform_burst,23187854,480,3.266667
56,memetic_uniform_burst,23187966,436,3.596330
56,memetic_uniform_burst,23188078,368,4.260870
56,memetic_uniform_burst,23200626,896,1.750000
56,memetic_uniform_burst,23200738,764,2.052356
56,memetic_uniform_burst,23200850,664,2.361446
56,memetic_uniform_burst,23200962,640,2.450000
56,memetic_uniform_burst,23201074,544,2.882353
56,memetic_uniform_burst,23201186,512,3.062500
56,memetic_uniform_burst,23201298,428,3.663551
56,memetic_uniform_burst,23201522,396,3.959596
56,memetic_uniform_burst,23201746,348,4.505747
56,memetic_uniform_burst,23230875,252,6.222222
56,memetic_uniform_burst,23267846,252,6.222222
56,memetic_uniform_burst,23277929,252,6.222222
56,memetic_uniform_burst,23341788,252,6.222222
56,memetic_uniform_burst,23345149,252,6.222222
56,memetic_uniform_burst,23361954,252,6.222222
56,memetic_uniform_burst,23368676,252,6.222222
56,memetic_uniform_burst,23382120,252,6.222222
56,memetic_uniform_burst,23398925,252,6.222222
56,memetic_uniform_burst,23449340,768,2.041667
56,memetic_uniform_burst,23449452,620,2.529032
56,memetic_uniform_burst,23449564,528,2.969697
56,memetic_uniform_burst,23449676,428,3.663551
56,memetic_uniform_burst,23449788,416,3.769231
56,memetic_uniform_burst,23450124,404,3.881188
56,memetic_uniform_burst,23450460,368,4.260870
56,memetic_uniform_burst,23451356,344,4.558140
56,memetic_uniform_burst,23456062,944,1.661017
56,memetic_uniform_burst,23456174,648,2.419753
56,memetic_uniform_burst,23456286,528,2.969697
56,memetic_uniform_burst,23456398,444,3.531532
56,memetic_uniform_burst,23456510,416,3.769231
56,memetic_uniform_burst,23456622,396,3.959596
56,memetic_uniform_burst,23457070,372,4.215054
56,memetic_uniform_burst,23462784,252,6.222222
56,memetic_uniform_burst,23466145,252,6.222222
56,memetic_uniform_burst,23503116,252,6.222222
56,memetic_uniform_burst,23506477,252,6.222222
56,memetic_uniform_burst,23516560,252,6.222222
56,memetic_uniform_burst,23550170,252,6.222222
56,memetic_uniform_burst,23556892,252,6.222222
56,memetic_uniform_burst,23563614,252,6.222222
56,memetic_uniform_burst,23573697,252,6.222222
56,memetic_uniform_burst,23577058,252,6.222222
56,memetic_uniform_burst,23590502,252,6.222222
56,memetic_uniform_burst,23603946,252,6.222222
56,memetic_uniform_burst,23651000,252,6.222222
56,memetic_uniform_burst,23667805,252,6.222222
56,memetic_uniform_burst,23674527,252,6.222222
56,memetic_uniform_burst,23684610,252,6.222222
56,memetic_uniform_burst,23708137,1188,1.319865
56,memetic_uniform_burst,23708249,860,1.823256
56,memetic_uniform_burst,23708361,696,2.252874
56,memetic_uniform_burst,23708473,560,2.800000
56,memetic_uniform_burst,23708585,444,3.531532
56,memetic_uniform_burst,23708697,368,4.260870
56,memetic_uniform_burst,23708809,364,4.307692
56,memetic_uniform_burst,23711498,252,6.222222
56,memetic_uniform_burst,23718220,1436,1.091922
56,memetic_uniform_burst,23718332,916,1.711790
56,memetic_uniform_burst,23718444,652,2.404908
56,memetic_uniform_burst,23718556,576,2.722222
56,memetic_uniform_burst,23718668,516,3.038760
56,memetic_uniform_burst,23718780,448,3.500000
56,memetic_uniform_burst,23718892,444,3.531532
56,memetic_uniform_burst,23719452,428,3.663551
56,memetic_uniform_burst,23719564,424,3.698113
56,memetic_uniform_burst,23719676,404,3.881188
56,memetic_uniform_burst,23720124,388,4.041237
56,memetic_uniform_burst,23721020,348,4.505747
56,memetic_uniform_burst,23731664,252,6.222222
56,memetic_uniform_burst,23748469,252,6.222222
56,memetic_uniform_burst,23765274,252,6.222222
56,memetic_uniform_burst,23771996,252,6.222222
56,memetic_uniform_burst,23775357,252,6.222222
56,memetic_uniform_burst,23812328,252,6.222222
56,memetic_uniform_burst,23842577,252,6.222222
56,memetic_uniform_burst,23859382,252,6.222222
56,memetic_uniform_burst,23872826,252,6.222222
56,memetic_uniform_burst,23886270,252,6.222222
56,memetic_uniform_burst,23889631,252,6.222222
56,memetic_uniform_burst,23892992,252,6.222222
56,memetic_uniform_burst,23899714,252,6.222222
56,memetic_uniform_burst,23919880,252,6.222222
56,memetic_uniform_burst,23936685,252,6.222222
56,memetic_uniform_burst,23943407,252,6.222222
56,memetic_uniform_burst,23966934,1068,1.468165
56,memetic_uniform_burst,23967046,736,2.130435
56,memetic_uniform_burst,23967158,564,2.780142
56,memetic_uniform_burst,23967270,488,3.213115
56,memetic_uniform_burst,23967382,452,3.469027
56,memetic_uniform_burst,23967494,436,3.596330
56,memetic_uniform_burst,23967606,408,3.843137
56,memetic_uniform_burst,23967718,404,3.881188
56,memetic_uniform_burst,23968390,400,3.920000
56,memetic_uniform_burst,23968614,392,4.000000
56,memetic_uniform_burst,23969286,352,4.454545
56,memetic_uniform_burst,23969510,336,4.666667
56,memetic_uniform_burst,23980378,728,2.153846
56,memetic_uniform_burst,23980490,580,2.703448
56,memetic_uniform_burst,23980602,524,2.992366
56,memetic_uniform_burst,23980714,504,3.111111
56,memetic_uniform_burst,23980826,460,3.408696
56,memetic_uniform_burst,23981050,436,3.596330
56,memetic_uniform_burst,23981386,432,3.629630
56,memetic_uniform_burst,23981498,420,3.733333
56,memetic_uniform_burst,23981834,416,3.769231
56,memetic_uniform_burst,23981946,396,3.959596
56,memetic_uniform_burst,23982170,392,4.000000
56,memetic_uniform_burst,23982506,372,4.215054
56,memetic_uniform_burst,23983066,356,4.404494
56,memetic_uniform_burst,24003905,252,6.222222
56,memetic_uniform_burst,24010627,252,6.222222
56,memetic_uniform_burst,24040876,252,6.222222
56,memetic_uniform_burst,24047598,252,6.222222
56,memetic_uniform_burst,24074486,252,6.222222
56,memetic_twopoint,24084456,252,6.222222
56,memetic_twopoint_burst,24084569,444,3.531532
56,memetic_twopoint_burst,24084681,432,3.629630
56,memetic_twopoint_burst,24084793,380,4.126316
56,memetic_twopoint_burst,24085353,376,4.170213
56,memetic_twopoint_burst,24087930,252,6.222222
56,memetic_twopoint_burst,24091291,724,2.165746
56,memetic_twopoint_burst,24091403,552,2.840580
56,memetic_twopoint_burst,24091515,412,3.805825
56,memetic_twopoint_burst,24091627,352,4.454545
56,memetic_twopoint_burst,24091739,252,6.222222
56,memetic_twopoint_burst,24094652,252,6.222222
56,memetic_twopoint_burst,24098013,252,6.222222
56,memetic_twopoint_burst,24101374,1328,1.180723
56,memetic_twopoint_burst,24101486,832,1.884615
56,memetic_twopoint_burst,24101598,676,2.319527
56,memetic_twopoint_burst,24101710,616,2.545455
56,memetic_twopoint_burst,24101822,564,2.780142
56,memetic_twopoint_burst,24101934,536,2.925373
56,memetic_twopoint_burst,24102046,496,3.161290
56,memetic_twopoint_burst,24102158,428,3.663551
56,memetic_twopoint_burst,24102606,372,4.215054
56,memetic_twopoint_burst,24102942,312,5.025641
56,memetic_twopoint_burst,24103054,308,5.090909
56,memetic_twopoint_burst,24104735,724,2.165746
56,memetic_twopoint_burst,24104847,608,2.578947
56,memetic_twopoint_burst,24104959,540,2.903704
56,memetic_twopoint_burst,24105071,488,3.213115
56,memetic_twopoint_burst,24105183,444,3.531532
56,memetic_twopoint_burst,24105295,384,4.083333
56,memetic_twopoint_burst,24107311,352,4.454545
56,memetic_twopoint_burst,24108096,800,1.960000
56,memetic_twopoint_burst,24108208,688,2.279070
56,memetic_twopoint_burst,24108320,604,2.596026
56,memetic_twopoint_burst,24108432,480,3.266667
56,memetic_twopoint_burst,24108544,428,3.663551
56,memetic_twopoint_burst,24108880,424,3.698113
56,memetic_twopoint_burst,24108992,388,4.041237
56,memetic_twopoint_burst,24109552,384,4.083333
56,memetic_twopoint_burst,24111457,960,1.633333
56,memetic_twopoint_burst,24111569,692,2.265896
56,memetic_twopoint_burst,24111681,528,2.969697
56,memetic_twopoint_burst,24111793,476,3.294118
56,memetic_twopoint_burst,24111905,408,3.843137
56,memetic_twopoint_burst,24112129,360,4.355556
56,memetic_twopoint_burst,24114818,2088,0.750958
56,memetic_twopoint_burst,24114930,1208,1.298013
56,memetic_twopoint_burst,24115042,848,1.849057
56,memetic_twopoint_burst,24115154,676,2.319527
56,memetic_twopoint_burst,24115266,592,2.648649
56,memetic_twopoint_burst,24115378,568,2.760563
56,memetic_twopoint_burst,24115490,500,3.136000
56,memetic_twopoint_burst,24115602,424,3.698113
56,memetic_twopoint_burst,24115714,388,4.041237
56,memetic_twopoint_burst,24121540,516,3.038760
56,memetic_twopoint_burst,24121652,360,4.355556
56,memetic_twopoint_burst,24124901,504,3.111111
56,memetic_twopoint_burst,24125013,420,3.733333
56,memetic_twopoint_burst,24125125,352,4.454545
56,memetic_twopoint_burst,24134984,676,2.319527
56,memetic_twopoint_burst,24135096,560,2.800000
56,memetic_twopoint_burst,24135208,508,3.086614
56,memetic_twopoint_burst,24135320,480,3.266667
56,memetic_twopoint_burst,24135432,476,3.294118
56,memetic_twopoint_burst,24135544,432,3.629630
56,memetic_twopoint_burst,24135992,396,3.959596
56,memetic_twopoint_burst,24136104,384,4.083333
56,memetic_twopoint_burst,24138345,252,6.222222
56,memetic_twopoint_burst,24141706,796,1.969849
56,memetic_twopoint_burst,24141818,696,2.252874
56,memetic_twopoint_burst,24141930,572,2.741259
56,memetic_twopoint_burst,24142042,504,3.111111
56,memetic_twopoint_burst,24142154,460,3.408696
56,memetic_twopoint_burst,24142266,432,3.629630
56,memetic_twopoint_burst,24142378,420,3.733333
56,memetic_twopoint_burst,24142490,392,4.000000
56,memetic_twopoint_burst,24142826,372,4.215054
56,memetic_twopoint_burst,24143050,356,4.404494
56,memetic_twopoint_burst,24144058,352,4.454545
56,memetic_twopoint_burst,24148428,656,2.390244
56,memetic_twopoint_burst,24148540,540,2.903704
56,memetic_twopoint_burst,24148652,412,3.805825
56,memetic_twopoint_burst,24148764,360,4.355556
56,memetic_twopoint_burst,24148876,348,4.505747
56,memetic_twopoint_burst,24149100,340,4.611765
56,memetic_twopoint_burst,24155150,972,1.613169
56,memetic_twopoint_burst,24155262,732,2.142077
56,memetic_twopoint_burst,24155374,548,2.861314
56,memetic_twopoint_burst,24155486,464,3.379310
56,memetic_twopoint_burst,24155598,460,3.408696
56,memetic_twopoint_burst,24155822,444,3.531532
56,memetic_twopoint_burst,24156830,416,3.769231
56,memetic_twopoint_burst,24171955,556,2.820144
56,memetic_twopoint_burst,24172067,424,3.698113
56,memetic_twopoint_burst,24172179,252,6.222222
56,memetic_twopoint_burst,24175316,252,6.222222
56,memetic_twopoint_burst,24178677,252,6.222222
56,memetic_twopoint_burst,24182038,252,6.222222
56,memetic_twopoint_burst,24192121,252,6.222222
56,memetic_twopoint_burst,24195482,252,6.222222
56,memetic_twopoint_burst,24212287,252,6.222222
56,memetic_twopoint_burst,24222370,252,6.222222
56,memetic_twopoint_burst,24229092,252,6.222222
56,memetic_twopoint_burst,24239175,252,6.222222
56,memetic_twopoint_burst,24255980,252,6.222222
56,memetic_twopoint_burst,24262702,252,6.222222
56,memetic_twopoint_burst,24269424,252,6.222222
56,memetic_twopoint_burst,24276146,252,6.222222
56,memetic_twopoint_burst,24336644,252,6.222222
56,memetic_twopoint_burst,24350088,252,6.222222
56,memetic_twopoint_burst,24356810,252,6.222222
56,memetic_twopoint_burst,24360171,1052,1.490494
56,memetic_twopoint_burst,24360283,812,1.931034
56,memetic_twopoint_burst,24360395,656,2.390244
56,memetic_twopoint_burst,24360507,580,2.703448
56,memetic_twopoint_burst,24360619,528,2.969697
56,memetic_twopoint_burst,24360731,516,3.038760
56,memetic_twopoint_burst,24360843,432,3.629630
56,memetic_twopoint_burst,24360955,428,3.663551
56,memetic_twopoint_burst,24361179,416,3.769231
56,memetic_twopoint_burst,24361291,396,3.959596
56,memetic_twopoint_burst,24361403,368,4.260870
56,memetic_twopoint_burst,24383698,1156,1.356401
56,memetic_twopoint_burst,24383810,776,2.020619
56,memetic_twopoint_burst,24383922,636,2.465409
56,memetic_twopoint_burst,24384034,536,2.925373
56,memetic_twopoint_burst,24384146,516,3.038760
56,memetic_twopoint_burst,24384258,480,3.266667
56,memetic_twopoint_burst,24384370,404,3.881188
56,memetic_twopoint_burst,24385602,388,4.041237
56,memetic_twopoint_burst,24385714,384,4.083333
56,memetic_twopoint_burst,24385826,332,4.722892
56,memetic_twopoint_burst,24386162,304,5.157895
56,memetic_twopoint_burst,24403864,252,6.222222
56,memetic_twopoint_burst,24410586,252,6.222222
56,memetic_twopoint_burst,24427391,252,6.222222
56,memetic_twopoint_burst,24471084,252,6.222222
56,memetic_twopoint_burst,24484528,252,6.222222
56,memetic_twopoint_burst,24534943,252,6.222222
56,memetic_twopoint_burst,24545026,252,6.222222
56,memetic_twopoint_burst,24548387,252,6.222222
56,memetic_twopoint_burst,24551748,252,6.222222
56,memetic_twopoint_burst,24575275,252,6.222222
56,memetic_twopoint_burst,24608885,252,6.222222
56,memetic_twopoint_burst,24632412,796,1.969849
56,memetic_twopoint_burst,24632524,648,2.419753
56,memetic_twopoint_burst,24632636,560,2.800000
56,memetic_twopoint_burst,24632748,496,3.161290
56,memetic_twopoint_burst,24632860,460,3.408696
56,memetic_twopoint_burst,24633196,456,3.438596
56,memetic_twopoint_burst,24633308,444,3.531532
56,memetic_twopoint_burst,24633420,416,3.769231
56,memetic_twopoint_burst,24633532,292,5.369863
56,memetic_twopoint_burst,24652578,1016,1.543307
56,memetic_twopoint_burst,24652690,736,2.130435
56,memetic_twopoint_burst,24652802,652,2.404908
56,memetic_twopoint_burst,24652914,608,2.578947
56,memetic_twopoint_burst,24653026,544,2.882353
56,memetic_twopoint_burst,24653138,468,3.350427
56,memetic_twopoint_burst,24653250,448,3.500000
56,memetic_twopoint_burst,24653362,428,3.663551
56,memetic_twopoint_burst,24653698,424,3.698113
56,memetic_twopoint_burst,24653810,348,4.505747
56,memetic_twopoint_burst,24653922,328,4.780488
56,memetic_twopoint_burst,24679466,252,6.222222
56,memetic_twopoint_burst,24713076,252,6.222222
56,memetic_twopoint_burst,24726520,252,6.222222
56,memetic_twopoint_burst,24733242,252,6.222222
56,memetic_twopoint_burst,24760130,252,6.222222
56,memetic_twopoint_burst,24770213,252,6.222222
56,memetic_twopoint_burst,24780296,252,6.222222
56,memetic_twopoint_burst,24803823,252,6.222222
56,memetic_twopoint_burst,24840794,252,6.222222
56,memetic_twopoint_burst,24844155,252,6.222222
56,memetic_twopoint_burst,24854238,252,6.222222
56,memetic_twopoint_burst,24904653,1132,1.385159
56,memetic_twopoint_burst,24904765,764,2.052356
56,memetic_twopoint_burst,24904877,552,2.840580
56,memetic_twopoint_burst,24904989,380,4.126316
56,memetic_twopoint_burst,24905101,352,4.454545
56,memetic_twopoint_burst,24905213,332,4.722892
56,memetic_twopoint_burst,24921458,820,1.912195
56,memetic_twopoint_burst,24921570,664,2.361446
56,memetic_twopoint_burst,24921682,540,2.903704
56,memetic_twopoint_burst,24921794,528,2.969697
56,memetic_twopoint_burst,24921906,448,3.500000
56,memetic_twopoint_burst,24922018,396,3.959596
56,memetic_twopoint_burst,24922130,376,4.170213
56,memetic_twopoint_burst,24923250,368,4.260870
56,memetic_twopoint_burst,24934902,252,6.222222
56,memetic_twopoint_burst,24938263,252,6.222222
56,memetic_twopoint_burst,24941624,252,6.222222
56,memetic_twopoint_burst,24971873,252,6.222222
56,memetic_twopoint_burst,24975234,252,6.222222
56,memetic_uniform,31494184,252,6.222222
56,memetic_uniform_burst,31494297,592,2.648649
56,memetic_uniform_burst,31494409,524,2.992366
56,memetic_uniform_burst,31494521,480,3.266667
56,memetic_uniform_burst,31494633,460,3.408696
56,memetic_uniform_burst,31494745,448,3.500000
56,memetic_uniform_burst,31494857,428,3.663551
56,memetic_uniform_burst,31497545,424,3.698113
56,memetic_uniform_burst,31497658,608,2.578947
56,memetic_uniform_burst,31497770,476,3.294118
56,memetic_uniform_burst,31497882,360,4.355556
56,memetic_uniform_burst,31497994,252,6.222222
56,memetic_uniform_burst,31501019,372,4.215054
56,memetic_uniform_burst,31501131,336,4.666667
56,memetic_uniform_burst,31501243,252,6.222222
56,memetic_uniform_burst,31504380,392,4.000000
56,memetic_uniform_burst,31504492,252,6.222222
56,memetic_uniform_burst,31507741,252,6.222222
56,memetic_uniform_burst,31511102,1352,1.159763
56,memetic_uniform_burst,31511214,864,1.814815
56,memetic_uniform_burst,31511326,752,2.085106
56,memetic_uniform_burst,31511438,628,2.496815
56,memetic_uniform_burst,31511550,552,2.840580
56,memetic_uniform_burst,31511662,508,3.086614
56,memetic_uniform_burst,31511774,484,3.239669
56,memetic_uniform_burst,31512334,432,3.629630
56,memetic_uniform_burst,31512894,400,3.920000
56,memetic_uniform_burst,31513790,376,4.170213
56,memetic_uniform_burst,31513902,364,4.307692
56,memetic_uniform_burst,31514238,360,4.355556
56,memetic_uniform_burst,31514463,1136,1.380282
56,memetic_uniform_burst,31514575,696,2.252874
56,memetic_uniform_burst,31514687,488,3.213115
56,memetic_uniform_burst,31514799,436,3.596330
56,memetic_uniform_burst,31514911,416,3.769231
56,memetic_uniform_burst,31515023,396,3.959596
56,memetic_uniform_burst,31515135,392,4.000000
56,memetic_uniform_burst,31515247,380,4.126316
56,memetic_uniform_burst,31517824,1004,1.561753
56,memetic_uniform_burst,31517936,792,1.979798
56,memetic_uniform_burst,31518048,612,2.562092
56,memetic_uniform_burst,31518160,584,2.684932
56,memetic_uniform_burst,31518272,492,3.186992
56,memetic_uniform_burst,31518496,472,3.322034
56,memetic_uniform_burst,31519504,456,3.438596
56,memetic_uniform_burst,31519616,436,3.596330
56,memetic_uniform_burst,31519728,432,3.629630
56,memetic_uniform_burst,31519840,412,3.805825
56,memetic_uniform_burst,31519952,392,4.000000
56,memetic_uniform_burst,31521185,852,1.840376
