phase,label,seed,atom_idx,length,agree1,agree2,agree3,flag,extra
phase1,classify,0x538454127BCA6481,518,16,0.290179,0.321429,0.370536,0,GENUINELY_NON_HUMAN;ops=a_and+a_sub+a_shr+a_rotr+a_mum+a_eq+a_sel
phase1,classify,0x538454127BCA6481,519,17,0.357143,0.321429,0.357143,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_shr+a_rotr+a_sel
phase1,classify,0x538454127BCA6481,520,17,0.482143,0.589286,0.674107,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_shr+a_rotr+a_sel
phase1,classify,0x538454127BCA6481,521,18,0.258929,0.312500,0.325893,0,GENUINELY_NON_HUMAN;ops=a_sub+a_shl+a_shr+a_rotr+a_mum+a_eq+a_sel
phase1,classify,0xF1BBCDCBFB14E096,522,5,0.272321,0.276786,0.330357,0,GENUINELY_NON_HUMAN;ops=a_mum+a_eq
phase1,classify,0xF1BBCDCBFB14E096,523,6,0.892857,0.785714,0.687500,0,GENUINELY_NON_HUMAN;ops=a_and+a_shr+a_mum+a_sel
phase1,classify,0xF1BBCDCBFB14E096,524,6,0.267857,0.312500,0.334821,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mum+a_sel
phase1,classify,0xF1BBCDCBFB14E096,525,6,0.428571,0.513393,0.562500,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_mum+a_eq
phase1,classify,0xF1BBCDCBFB14E096,526,6,0.571429,0.674107,0.754464,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_mum+a_eq
phase1,classify,0xF1BBCDCBFB14E096,527,6,0.892857,0.785714,0.687500,0,GENUINELY_NON_HUMAN;ops=a_sub+a_shr+a_mum
phase1,classify,0xF1BBCDCBFB14E096,528,6,0.602679,0.772321,0.879464,0,ALIEN_DECORATIVE;ops=a_sub+a_shr+a_mum
phase1,classify,0xF1BBCDCBFB14E096,529,6,0.383929,0.437500,0.473214,0,GENUINELY_NON_HUMAN;ops=a_shr+a_rotr+a_mum
phase1,classify,0xF1BBCDCBFB14E096,530,6,0.892857,0.785714,0.687500,0,ALIEN_DECORATIVE;ops=a_sub+a_shr
phase1,classify,0xF1BBCDCBFB14E096,531,6,0.308036,0.299107,0.330357,0,GENUINELY_NON_HUMAN;ops=a_and+a_sub+a_mum+a_eq
phase1,classify,0xF1BBCDCBFB14E096,532,7,0.370536,0.437500,0.464286,0,GENUINELY_NON_HUMAN;ops=a_and+a_eq
phase1,classify,0xF1BBCDCBFB14E096,533,7,0.428571,0.508929,0.562500,0,GENUINELY_NON_HUMAN;ops=a_and+a_sub+a_shr+a_popcnt+a_sel
phase1,classify,0xF1BBCDCBFB14E096,534,8,0.379464,0.437500,0.482143,0,GENUINELY_NON_HUMAN;ops=a_sub+a_shr
phase1,classify,0xF1BBCDCBFB14E096,535,9,0.571429,0.535714,0.500000,0,GENUINELY_NON_HUMAN;ops=a_popcnt+a_sel
phase1,classify,0xF1BBCDCBFB14E096,536,9,0.732143,0.705357,0.665179,0,GENUINELY_NON_HUMAN;ops=a_sub+a_popcnt+a_sel
phase1,classify,0xF1BBCDCBFB14E096,537,9,0.647321,0.620536,0.620536,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_shl+a_eq
phase1,classify,0xF1BBCDCBFB14E096,538,9,0.379464,0.366071,0.352679,0,GENUINELY_NON_HUMAN;ops=a_mul+a_shr+a_rotr+a_popcnt+a_sel
phase1,classify,0xF1BBCDCBFB14E096,539,9,0.508929,0.491071,0.441964,0,GENUINELY_NON_HUMAN;ops=a_or+a_shl+a_shr+a_sel
phase1,classify,0xF1BBCDCBFB14E096,540,9,0.308036,0.370536,0.410714,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_rotr+a_mum+a_eq+a_sel
phase1,classify,0xF1BBCDCBFB14E096,541,10,0.468750,0.566964,0.566964,0,GENUINELY_NON_HUMAN;ops=a_sub+a_popcnt+a_sel
phase1,classify,0xF1BBCDCBFB14E096,542,10,0.513393,0.477679,0.441964,0,GENUINELY_NON_HUMAN;ops=a_sub+a_popcnt+a_sel
phase1,classify,0xF1BBCDCBFB14E096,543,10,0.571429,0.571429,0.571429,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_rotr+a_popcnt+a_eq+a_sel
phase1,classify,0xF1BBCDCBFB14E096,544,10,0.379464,0.419643,0.424107,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_rotr+a_mum+a_eq+a_sel
phase1,classify,0xF1BBCDCBFB14E096,545,10,0.437500,0.495536,0.562500,0,GENUINELY_NON_HUMAN;ops=a_and+a_sub+a_shl+a_rotr+a_mum+a_eq+a_sel
phase1,classify,0xF1BBCDCBFB14E096,546,11,0.352679,0.486607,0.553571,0,GENUINELY_NON_HUMAN;ops=a_mul+a_shl+a_shr+a_popcnt+a_eq
phase1,classify,0xF1BBCDCBFB14E096,547,11,0.383929,0.437500,0.473214,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_rotr+a_mum+a_bswap+a_eq+a_sel
phase1,classify,0xF1BBCDCBFB14E096,548,11,0.428571,0.428571,0.424107,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_rotr+a_mum+a_eq+a_sel
phase1,classify,0xF1BBCDCBFB14E096,549,11,0.294643,0.330357,0.348214,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_rotr+a_mum+a_eq+a_sel
phase1,classify,0xF1BBCDCBFB14E096,550,11,0.290179,0.308036,0.330357,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shl+a_rotr+a_mum+a_bswap+a_sel
phase1,classify,0xF1BBCDCBFB14E096,551,11,0.892857,0.785714,0.687500,0,ALIEN_DECORATIVE;ops=a_and+a_or+a_shr+a_rotr+a_popcnt+a_mum+a_bswap
phase1,classify,0xF1BBCDCBFB14E096,552,11,0.308036,0.370536,0.410714,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shl+a_rotr+a_mum+a_eq+a_sel
phase1,classify,0xF1BBCDCBFB14E096,553,12,0.892857,0.785714,0.687500,0,GENUINELY_NON_HUMAN;ops=a_or+a_shr+a_popcnt+a_sel
phase1,classify,0xF1BBCDCBFB14E096,554,12,0.575893,0.504464,0.433036,0,GENUINELY_NON_HUMAN;ops=a_or+a_shr+a_sel
phase1,classify,0xF1BBCDCBFB14E096,555,12,0.321429,0.321429,0.339286,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_popcnt+a_sel
phase1,classify,0xF1BBCDCBFB14E096,556,13,0.406250,0.383929,0.348214,0,GENUINELY_NON_HUMAN;ops=a_sub+a_shr+a_popcnt+a_sel
phase1,classify,0xF1BBCDCBFB14E096,557,13,0.303571,0.334821,0.325893,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_shl+a_rotr+a_mum+a_eq+a_sel
phase1,classify,0xF1BBCDCBFB14E096,558,13,0.308036,0.370536,0.410714,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_shl+a_rotr+a_mum+a_eq+a_sel
phase1,classify,0xF1BBCDCBFB14E096,559,13,0.437500,0.531250,0.607143,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_shl+a_rotr+a_mum+a_eq+a_sel
phase1,classify,0xF1BBCDCBFB14E096,560,14,0.325893,0.415179,0.486607,0,ALIEN_DECORATIVE;ops=a_or+a_sub+a_shr+a_sel
phase1,classify,0xF1BBCDCBFB14E096,561,14,0.433036,0.513393,0.558036,0,GENUINELY_NON_HUMAN;ops=a_or+a_shr+a_popcnt+a_eq+a_sel
phase1,classify,0xF1BBCDCBFB14E096,562,14,0.553571,0.544643,0.549107,0,GENUINELY_NON_HUMAN;ops=a_sub+a_shr+a_popcnt+a_sel
phase1,classify,0xF1BBCDCBFB14E096,563,15,0.334821,0.343750,0.370536,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shr+a_rotr+a_popcnt+a_sel
phase1,classify,0xF1BBCDCBFB14E096,564,15,0.473214,0.553571,0.620536,0,GENUINELY_NON_HUMAN;ops=a_sub+a_mul+a_shl+a_shr+a_popcnt+a_sel
phase1,classify,0xF1BBCDCBFB14E096,565,15,0.308036,0.348214,0.334821,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shl+a_shr+a_popcnt+a_sel
phase1,classify,0x8FF347857A5F5CAB,566,5,0.299107,0.370536,0.379464,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mum
phase1,classify,0x8FF347857A5F5CAB,567,6,0.383929,0.437500,0.473214,0,GENUINELY_NON_HUMAN;ops=a_sub+a_mum+a_bswap+a_sel
phase1,classify,0x8FF347857A5F5CAB,568,6,0.316964,0.348214,0.352679,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shl+a_mum
phase1,classify,0x8FF347857A5F5CAB,569,6,0.299107,0.290179,0.321429,0,GENUINELY_NON_HUMAN;ops=a_sub+a_mul+a_shr+a_bswap+a_eq
phase1,classify,0x8FF347857A5F5CAB,570,7,0.513393,0.477679,0.441964,0,GENUINELY_NON_HUMAN;ops=a_or+a_shl+a_popcnt
phase1,classify,0x8FF347857A5F5CAB,571,7,0.549107,0.549107,0.544643,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul
phase1,classify,0x8FF347857A5F5CAB,572,7,0.352679,0.441964,0.464286,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shl+a_shr+a_rotr+a_bswap
phase1,classify,0x8FF347857A5F5CAB,573,7,0.549107,0.549107,0.544643,0,GENUINELY_NON_HUMAN;ops=a_and+a_mul+a_sel
phase1,classify,0x8FF347857A5F5CAB,574,7,0.406250,0.459821,0.464286,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_shr+a_rotr+a_bswap
phase1,classify,0x8FF347857A5F5CAB,575,7,0.330357,0.330357,0.348214,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_rotr+a_bswap
phase1,classify,0x8FF347857A5F5CAB,576,7,0.285714,0.294643,0.321429,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shr+a_rotr+a_bswap
phase1,classify,0x8FF347857A5F5CAB,577,7,0.339286,0.616071,0.531250,0,GENUINELY_NON_HUMAN;ops=a_shl+a_mum+a_bswap
phase1,classify,0x8FF347857A5F5CAB,578,7,0.558036,0.562500,0.593750,0,GENUINELY_NON_HUMAN;ops=a_mul+a_popcnt+a_bswap
phase1,classify,0x8FF347857A5F5CAB,579,8,0.549107,0.549107,0.544643,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_mul+a_mum
phase1,classify,0x8FF347857A5F5CAB,580,8,0.276786,0.316964,0.316964,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_popcnt+a_mum
phase1,classify,0x8FF347857A5F5CAB,581,8,0.415179,0.482143,0.491071,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_shr+a_rotr+a_bswap
phase1,classify,0x8FF347857A5F5CAB,582,8,0.504464,0.468750,0.446429,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shr+a_mum+a_bswap
phase1,classify,0x8FF347857A5F5CAB,583,8,0.477679,0.464286,0.441964,0,GENUINELY_NON_HUMAN;ops=a_sub+a_shr+a_rotr+a_mum
phase1,classify,0x8FF347857A5F5CAB,584,8,0.508929,0.491071,0.441964,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shl+a_shr+a_mum
phase1,classify,0x8FF347857A5F5CAB,585,8,0.285714,0.312500,0.361607,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_rotr+a_bswap+a_eq
phase1,classify,0x8FF347857A5F5CAB,586,8,0.370536,0.419643,0.459821,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_rotr+a_mum+a_bswap
phase1,classify,0x8FF347857A5F5CAB,587,8,0.312500,0.424107,0.455357,0,GENUINELY_NON_HUMAN;ops=a_and+a_sub+a_shr+a_rotr
phase1,classify,0x8FF347857A5F5CAB,588,8,0.303571,0.308036,0.383929,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shl+a_shr+a_popcnt+a_mum
phase1,classify,0x8FF347857A5F5CAB,589,8,0.370536,0.419643,0.459821,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_rotr+a_mum+a_bswap
phase1,classify,0x8FF347857A5F5CAB,590,8,0.303571,0.290179,0.370536,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shl+a_shr+a_mum+a_eq
phase1,classify,0x8FF347857A5F5CAB,591,8,0.299107,0.526786,0.491071,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_rotr+a_bswap+a_sel
phase1,classify,0x8FF347857A5F5CAB,592,9,0.370536,0.437500,0.464286,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_popcnt+a_bswap+a_eq+a_sel
phase1,classify,0x8FF347857A5F5CAB,593,9,0.892857,0.785714,0.687500,0,ALIEN_DECORATIVE;ops=a_and+a_shr+a_sel
phase1,classify,0x8FF347857A5F5CAB,594,9,0.357143,0.415179,0.459821,0,GENUINELY_NON_HUMAN;ops=a_sub+a_shr+a_mum+a_eq+a_sel
phase1,classify,0x8FF347857A5F5CAB,595,9,0.415179,0.482143,0.491071,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_shr+a_rotr+a_mum+a_bswap
phase1,classify,0x8FF347857A5F5CAB,596,9,0.468750,0.566964,0.566964,0,GENUINELY_NON_HUMAN;ops=a_or+a_popcnt+a_eq+a_sel
phase1,classify,0x8FF347857A5F5CAB,597,9,0.316964,0.392857,0.392857,0,GENUINELY_NON_HUMAN;ops=a_sub+a_shr+a_rotr+a_popcnt+a_bswap
phase1,classify,0x8FF347857A5F5CAB,598,9,0.504464,0.468750,0.446429,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shl+a_shr+a_mum+a_eq
phase1,classify,0x8FF347857A5F5CAB,599,9,0.767857,0.741071,0.705357,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_sub+a_shr+a_rotr
phase1,classify,0x8FF347857A5F5CAB,600,9,0.370536,0.419643,0.459821,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_rotr+a_mum+a_bswap
phase1,classify,0x8FF347857A5F5CAB,601,9,0.428571,0.406250,0.388393,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shl+a_shr+a_mum
phase1,classify,0x8FF347857A5F5CAB,602,9,0.602679,0.772321,0.879464,0,ALIEN_DECORATIVE;ops=a_or+a_sub+a_shr+a_rotr+a_bswap
phase1,classify,0x8FF347857A5F5CAB,603,10,0.330357,0.334821,0.334821,0,ALIEN_DECORATIVE;ops=a_and+a_mul+a_shr+a_sel
phase1,classify,0x8FF347857A5F5CAB,604,10,0.892857,0.785714,0.687500,0,ALIEN_DECORATIVE;ops=a_and+a_shr+a_rotr+a_sel
phase1,classify,0x8FF347857A5F5CAB,605,10,0.276786,0.316964,0.316964,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_popcnt+a_mum+a_eq
phase1,classify,0x8FF347857A5F5CAB,606,10,0.316964,0.392857,0.392857,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shr+a_rotr+a_popcnt+a_bswap
phase1,classify,0x8FF347857A5F5CAB,607,10,0.316964,0.392857,0.392857,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shr+a_rotr+a_popcnt+a_bswap
phase1,classify,0x8FF347857A5F5CAB,608,10,0.276786,0.312500,0.339286,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shr+a_rotr+a_bswap+a_sel
phase1,classify,0x8FF347857A5F5CAB,609,11,0.571429,0.535714,0.500000,0,GENUINELY_NON_HUMAN;ops=a_sub+a_mul+a_shr+a_popcnt+a_mum+a_eq+a_sel
phase1,classify,0x8FF347857A5F5CAB,610,11,0.571429,0.535714,0.500000,0,GENUINELY_NON_HUMAN;ops=a_sub+a_mul+a_shr+a_popcnt+a_mum+a_eq+a_sel
phase1,classify,0x8FF347857A5F5CAB,611,11,0.892857,0.785714,0.687500,0,GENUINELY_NON_HUMAN;ops=a_sub+a_shr+a_popcnt+a_bswap+a_eq+a_sel
phase1,classify,0x8FF347857A5F5CAB,612,11,0.598214,0.553571,0.517857,0,GENUINELY_NON_HUMAN;ops=a_sub+a_mul+a_shl+a_shr+a_popcnt+a_mum+a_sel
phase1,classify,0x8FF347857A5F5CAB,613,12,0.473214,0.544643,0.571429,0,GENUINELY_NON_HUMAN;ops=a_sub+a_mul+a_shr+a_popcnt+a_mum+a_eq+a_sel
phase1,classify,0x8FF347857A5F5CAB,614,12,0.571429,0.535714,0.500000,0,GENUINELY_NON_HUMAN;ops=a_sub+a_mul+a_shl+a_shr+a_popcnt+a_mum+a_eq+a_sel
phase1,classify,0x8FF347857A5F5CAB,615,12,0.517857,0.482143,0.446429,0,GENUINELY_NON_HUMAN;ops=a_sub+a_shl+a_shr+a_popcnt+a_mum+a_sel
phase1,classify,0x8FF347857A5F5CAB,616,14,0.607143,0.575893,0.544643,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_rotr+a_bswap+a_eq+a_sel
phase1,classify,0x8FF347857A5F5CAB,617,15,0.450893,0.495536,0.549107,0,GENUINELY_NON_HUMAN;ops=a_sub+a_shl+a_shr+a_popcnt+a_mum+a_bswap+a_sel
phase1,classify,0x8FF347857A5F5CAB,618,15,0.392857,0.482143,0.549107,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_rotr+a_mum+a_bswap+a_eq+a_sel
phase1,classify,0x8FF347857A5F5CAB,619,15,0.500000,0.638393,0.736607,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_rotr+a_mum+a_bswap+a_eq+a_sel
phase1,classify,0x8FF347857A5F5CAB,620,16,0.330357,0.392857,0.437500,0,GENUINELY_NON_HUMAN;ops=a_sub+a_shl+a_shr+a_popcnt+a_mum+a_eq+a_sel
phase1,classify,0x8FF347857A5F5CAB,621,16,0.419643,0.535714,0.616071,0,GENUINELY_NON_HUMAN;ops=a_sub+a_shl+a_shr+a_mum+a_eq+a_sel
phase1,classify,0x8FF347857A5F5CAB,622,16,0.330357,0.375000,0.366071,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_rotr+a_mum+a_bswap+a_sel
phase1,classify,0x8FF347857A5F5CAB,623,17,0.486607,0.464286,0.424107,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shl+a_shr+a_popcnt+a_mum+a_eq+a_sel
phase1,classify,0x8FF347857A5F5CAB,624,17,0.508929,0.638393,0.723214,0,GENUINELY_NON_HUMAN;ops=a_sub+a_shl+a_shr+a_popcnt+a_mum+a_bswap+a_eq+a_sel
phase1,classify,0x8FF347857A5F5CAB,625,17,0.486607,0.486607,0.526786,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_rotr+a_mum+a_bswap+a_eq+a_sel
phase1,classify,0x8FF347857A5F5CAB,626,18,0.276786,0.348214,0.366071,0,GENUINELY_NON_HUMAN;ops=a_sub+a_shl+a_shr+a_rotr+a_popcnt+a_mum+a_eq+a_sel
phase1,classify,0x8FF347857A5F5CAB,627,18,0.357143,0.415179,0.441964,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_rotr+a_mum+a_bswap+a_eq+a_sel
phase1,classify,0x8FF347857A5F5CAB,628,21,0.433036,0.397321,0.361607,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shr+a_popcnt+a_mum+a_sel
phase1,classify,0x8FF347857A5F5CAB,629,21,0.526786,0.611607,0.656250,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_shr+a_popcnt+a_mum+a_sel
phase1,classify,0x8FF347857A5F5CAB,630,22,0.383929,0.339286,0.357143,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_mul+a_shr+a_popcnt+a_mum+a_bswap+a_sel
phase1,classify,0x2E2AC13EF9A9D8C0,631,5,0.370536,0.437500,0.464286,0,GENUINELY_NON_HUMAN;ops=a_sub+a_eq
phase1,classify,0x2E2AC13EF9A9D8C0,632,5,0.459821,0.441964,0.433036,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_eq
phase1,classify,0x2E2AC13EF9A9D8C0,633,6,0.526786,0.491071,0.455357,0,GENUINELY_NON_HUMAN;ops=a_shr+a_rotr+a_mum
phase1,classify,0x2E2AC13EF9A9D8C0,634,6,0.517857,0.482143,0.446429,0,GENUINELY_NON_HUMAN;ops=a_shr+a_rotr+a_mum
phase1,classify,0x2E2AC13EF9A9D8C0,635,6,0.370536,0.437500,0.464286,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_shr+a_eq
phase1,classify,0x2E2AC13EF9A9D8C0,636,7,0.513393,0.477679,0.441964,0,GENUINELY_NON_HUMAN;ops=a_shl+a_popcnt+a_mum+a_bswap
phase1,classify,0x2E2AC13EF9A9D8C0,637,7,0.276786,0.294643,0.325893,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_rotr+a_popcnt+a_eq
phase1,classify,0x2E2AC13EF9A9D8C0,638,7,0.312500,0.357143,0.397321,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_eq
phase1,classify,0x2E2AC13EF9A9D8C0,639,7,0.312500,0.357143,0.397321,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_eq
phase1,classify,0x2E2AC13EF9A9D8C0,640,7,0.526786,0.526786,0.526786,0,GENUINELY_NON_HUMAN;ops=a_shr+a_rotr+a_mum
phase1,classify,0x2E2AC13EF9A9D8C0,641,7,0.312500,0.357143,0.397321,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_shr+a_eq
phase1,classify,0x2E2AC13EF9A9D8C0,642,7,0.312500,0.357143,0.397321,0,GENUINELY_NON_HUMAN;ops=a_or+a_mul+a_shr+a_eq
phase1,classify,0x2E2AC13EF9A9D8C0,643,8,0.892857,0.785714,0.687500,0,ALIEN_DECORATIVE;ops=a_mul+a_shl+a_popcnt+a_eq
phase1,classify,0x2E2AC13EF9A9D8C0,644,8,0.549107,0.549107,0.544643,0,GENUINELY_NON_HUMAN;ops=a_mul+a_shl+a_shr
phase1,classify,0x2E2AC13EF9A9D8C0,645,8,0.571429,0.535714,0.500000,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_popcnt
phase1,classify,0x2E2AC13EF9A9D8C0,646,8,0.415179,0.486607,0.513393,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_shl+a_bswap
phase1,classify,0x2E2AC13EF9A9D8C0,647,8,0.303571,0.352679,0.361607,0,GENUINELY_NON_HUMAN;ops=a_sub+a_eq
phase1,classify,0x2E2AC13EF9A9D8C0,648,8,0.513393,0.477679,0.441964,0,GENUINELY_NON_HUMAN;ops=a_shr+a_rotr+a_popcnt+a_mum
phase1,classify,0x2E2AC13EF9A9D8C0,649,9,0.602679,0.772321,0.879464,0,ALIEN_DECORATIVE;ops=a_and+a_or+a_shr+a_mum+a_bswap+a_eq
phase1,classify,0x2E2AC13EF9A9D8C0,650,9,0.571429,0.535714,0.500000,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_rotr+a_popcnt
phase1,classify,0x2E2AC13EF9A9D8C0,651,9,0.571429,0.535714,0.500000,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_rotr+a_popcnt
phase1,classify,0x2E2AC13EF9A9D8C0,652,9,0.513393,0.477679,0.441964,0,GENUINELY_NON_HUMAN;ops=a_shr+a_popcnt+a_mum+a_eq
phase1,classify,0x2E2AC13EF9A9D8C0,653,10,0.892857,0.785714,0.687500,0,ALIEN_DECORATIVE;ops=a_shl+a_shr+a_mum
phase1,classify,0x2E2AC13EF9A9D8C0,654,10,0.696429,0.660714,0.633929,0,GENUINELY_NON_HUMAN;ops=a_shl+a_mum+a_bswap+a_sel
phase1,classify,0x2E2AC13EF9A9D8C0,655,10,0.383929,0.366071,0.392857,0,GENUINELY_NON_HUMAN;ops=a_or+a_shl+a_shr+a_popcnt+a_eq
phase1,classify,0x2E2AC13EF9A9D8C0,656,10,0.357143,0.410714,0.473214,0,GENUINELY_NON_HUMAN;ops=a_eq
phase1,classify,0x2E2AC13EF9A9D8C0,657,11,0.513393,0.477679,0.441964,0,GENUINELY_NON_HUMAN;ops=a_shl+a_popcnt+a_mum+a_bswap+a_sel
phase1,classify,0x2E2AC13EF9A9D8C0,658,11,0.428571,0.522321,0.580357,0,GENUINELY_NON_HUMAN;ops=a_mul+a_shl+a_shr+a_eq+a_sel
phase1,classify,0x2E2AC13EF9A9D8C0,659,12,0.892857,0.785714,0.687500,0,GENUINELY_NON_HUMAN;ops=a_and+a_or+a_shl+a_shr+a_eq
phase1,classify,0x2E2AC13EF9A9D8C0,660,12,0.678571,0.656250,0.651786,0,GENUINELY_NON_HUMAN;ops=a_shl+a_popcnt+a_mum+a_bswap+a_eq+a_sel
phase1,classify,0x2E2AC13EF9A9D8C0,661,12,0.383929,0.366071,0.392857,0,GENUINELY_NON_HUMAN;ops=a_or+a_shl+a_shr+a_popcnt+a_eq
phase1,classify,0x2E2AC13EF9A9D8C0,662,12,0.513393,0.477679,0.441964,0,GENUINELY_NON_HUMAN;ops=a_or+a_shl+a_shr+a_popcnt+a_eq
phase1,classify,0x2E2AC13EF9A9D8C0,663,12,0.334821,0.321429,0.366071,0,ALIEN_DECORATIVE;ops=a_sub+a_mul+a_shl+a_shr+a_rotr
phase1,classify,0x2E2AC13EF9A9D8C0,664,12,0.352679,0.308036,0.348214,0,GENUINELY_NON_HUMAN;ops=a_or+a_shr+a_rotr+a_popcnt+a_eq
phase1,classify,0x2E2AC13EF9A9D8C0,665,12,0.424107,0.477679,0.486607,0,GENUINELY_NON_HUMAN;ops=a_sub+a_mul+a_shl+a_shr+a_eq+a_sel
phase1,classify,0x2E2AC13EF9A9D8C0,666,12,0.375000,0.415179,0.473214,0,GENUINELY_NON_HUMAN;ops=a_shl+a_shr+a_eq+a_sel
phase1,classify,0x2E2AC13EF9A9D8C0,667,13,0.343750,0.348214,0.334821,0,GENUINELY_NON_HUMAN;ops=a_or+a_sub+a_rotr+a_mum+a_sel
phase1,classify,0x2E2AC13EF9A9D8C0,668,13,0.281250,0.321429,0.379464,0,GENUINELY_NON_HUMAN;ops=a_sub+a_mul+a_shl+a_shr+a_rotr+a_mum+a_sel
phase1,classify,0x2E2AC13EF9A9D8C0,669,13,0.334821,0.321429,0.366071,0,ALIEN_DECORATIVE;ops=a_sub+a_mul+a_shl+a_shr+a_rotr+a_mum
phase1,classify,0x2E2AC13EF9A9D8C0,670,13,0.334821,0.321429,0.366071,0,ALIEN_DECORATIVE;ops=a_sub+a_mul+a_shl+a_shr+a_rotr
phase1,classify,0x2E2AC13EF9A9D8C0,671,13,0.258929,0.330357,0.325893,0,GENUINELY_NON_HUMAN;ops=a_or+a_shr+a_rotr+a_popcnt+a_eq
phase1,classify,0x2E2AC13EF9A9D8C0,672,13,0.245536,0.290179,0.308036,0,GENUINELY_NON_HUMAN;ops=a_sub+a_mul+a_shl+a_shr+a_eq+a_sel
phase1,classify,0x2E2AC13EF9A9D8C0,673,13,0.352679,0.406250,0.450893,0,GENUINELY_NON_HUMAN;ops=a_sub+a_mul+a_shl+a_shr+a_eq+a_sel
phase1,classify,0x2E2AC13EF9A9D8C0,674,13,0.428571,0.522321,0.580357,0,GENUINELY_NON_HUMAN;ops=a_sub+a_mul+a_shl+a_shr+a_eq+a_sel
