N,method,evals,best_E,best_F
56,memetic_burst,165452460,588,2.666667
56,memetic_burst,165452572,504,3.111111
56,memetic_burst,165452684,460,3.408696
56,memetic_burst,165452796,440,3.563636
56,memetic_burst,165452908,420,3.733333
56,memetic_burst,165454140,412,3.805825
56,memetic_burst,165454252,368,4.260870
56,memetic_burst,165454364,364,4.307692
56,memetic_burst,165472290,196,8.000000
56,memetic_burst,165475651,196,8.000000
56,memetic_burst,165479012,196,8.000000
56,memetic_burst,165489095,196,8.000000
56,memetic_burst,165499178,196,8.000000
56,memetic_burst,165515983,196,8.000000
56,memetic_burst,165522705,196,8.000000
56,memetic_burst,165539510,196,8.000000
56,memetic_burst,165563037,196,8.000000
56,memetic_burst,165579842,196,8.000000
56,memetic_burst,165586564,196,8.000000
56,memetic_burst,165606730,196,8.000000
56,memetic_burst,165610091,196,8.000000
56,memetic_burst,165616813,196,8.000000
56,memetic_burst,165647062,196,8.000000
56,memetic_burst,165653784,196,8.000000
56,memetic_burst,165657145,196,8.000000
56,memetic_burst,165680672,196,8.000000
56,memetic_burst,165710921,1240,1.264516
56,memetic_burst,165711033,776,2.020619
56,memetic_burst,165711145,568,2.760563
56,memetic_burst,165711257,516,3.038760
56,memetic_burst,165711369,492,3.186992
56,memetic_burst,165711481,416,3.769231
56,memetic_burst,165717643,1216,1.289474
56,memetic_burst,165717755,908,1.726872
56,memetic_burst,165717867,668,2.347305
56,memetic_burst,165717979,564,2.780142
56,memetic_burst,165718091,512,3.062500
56,memetic_burst,165718315,496,3.161290
56,memetic_burst,165718427,428,3.663551
56,memetic_burst,165718539,424,3.698113
56,memetic_burst,165718651,392,4.000000
56,memetic_burst,165718987,384,4.083333
56,memetic_burst,165719659,352,4.454545
56,memetic_burst,165720107,340,4.611765
56,memetic_burst,165720443,336,4.666667
56,memetic_burst,165778141,196,8.000000
56,memetic_burst,165781502,196,8.000000
56,memetic_burst,165815112,196,8.000000
56,memetic_burst,165825195,196,8.000000
56,memetic_burst,165835278,196,8.000000
56,memetic_burst,165842000,196,8.000000
56,memetic_burst,165845361,196,8.000000
56,memetic_burst,165858805,196,8.000000
56,memetic_burst,165862166,196,8.000000
56,memetic_burst,165885693,196,8.000000
56,memetic_burst,165895776,196,8.000000
56,memetic_burst,165915942,196,8.000000
56,memetic_burst,165936108,196,8.000000
56,memetic_burst,165959635,196,8.000000
56,memetic_burst,165962996,196,8.000000
56,memetic_burst,165999967,1660,0.944578
56,memetic_burst,166000079,1100,1.425455
56,memetic_burst,166000191,804,1.950249
56,memetic_burst,166000303,616,2.545455
56,memetic_burst,166000415,572,2.741259
56,memetic_burst,166000527,536,2.925373
56,memetic_burst,166000639,508,3.086614
56,memetic_burst,166000751,456,3.438596
56,memetic_burst,166000863,452,3.469027
56,memetic_burst,166000975,416,3.769231
56,memetic_burst,166001647,400,3.920000
56,memetic_burst,166002207,376,4.170213
56,memetic_burst,166002767,372,4.215054
56,memetic_burst,166002879,368,4.260870
56,memetic_burst,166003328,960,1.633333
56,memetic_burst,166003440,676,2.319527
56,memetic_burst,166003552,512,3.062500
56,memetic_burst,166003664,468,3.350427
56,memetic_burst,166003776,448,3.500000
56,memetic_burst,166004224,432,3.629630
56,memetic_burst,166004784,412,3.805825
56,memetic_burst,166004896,408,3.843137
56,memetic_burst,166006240,364,4.307692
56,memetic_burst,166006576,360,4.355556
56,memetic_burst,166043660,196,8.000000
56,memetic_burst,166053743,196,8.000000
56,memetic_burst,166063826,196,8.000000
56,memetic_burst,166067187,196,8.000000
56,memetic_burst,166083992,196,8.000000
56,memetic_burst,166087353,196,8.000000
56,memetic_burst,166090714,196,8.000000
56,memetic_burst,166094075,196,8.000000
56,memetic_burst,166100797,196,8.000000
56,memetic_burst,166110880,196,8.000000
56,memetic_burst,166114241,196,8.000000
56,memetic_burst,166120963,196,8.000000
56,memetic_burst,166124324,196,8.000000
56,memetic_burst,166137768,196,8.000000
56,memetic_burst,166147851,196,8.000000
56,memetic_burst,166154573,196,8.000000
56,memetic_burst,166178100,196,8.000000
56,memetic_burst,166221793,196,8.000000
56,memetic_burst,166238598,196,8.000000
56,memetic_burst,166252042,968,1.619835
56,memetic_burst,166252154,672,2.333333
56,memetic_burst,166252266,604,2.596026
56,memetic_burst,166252378,496,3.161290
56,memetic_burst,166252490,484,3.239669
56,memetic_burst,166252602,408,3.843137
56,memetic_burst,166252714,372,4.215054
56,memetic_burst,166252938,336,4.666667
56,memetic_burst,166253050,268,5.850746
56,memetic_burst,166255403,196,8.000000
56,memetic_burst,166265486,884,1.773756
56,memetic_burst,166265598,680,2.305882
56,memetic_burst,166265710,548,2.861314
56,memetic_burst,166265822,492,3.186992
56,memetic_burst,166265934,424,3.698113
56,memetic_burst,166289013,196,8.000000
56,memetic_burst,166302457,196,8.000000
56,memetic_burst,166315901,196,8.000000
56,memetic_burst,166336067,196,8.000000
56,memetic_burst,166359594,196,8.000000
56,memetic_burst,166362955,196,8.000000
56,memetic_burst,166379760,196,8.000000
56,memetic_burst,166420092,196,8.000000
56,memetic_burst,166423453,196,8.000000
56,memetic_burst,166426814,196,8.000000
56,memetic_burst,166433536,196,8.000000
56,memetic_burst,166457063,196,8.000000
56,memetic_burst,166473868,196,8.000000
56,memetic_burst,166494034,196,8.000000
56,memetic_burst,166537727,908,1.726872
56,memetic_burst,166537839,736,2.130435
56,memetic_burst,166537951,620,2.529032
56,memetic_burst,166538063,524,2.992366
56,memetic_burst,166538175,512,3.062500
56,memetic_burst,166538287,468,3.350427
56,memetic_burst,166539071,464,3.379310
56,memetic_burst,166539631,436,3.596330
56,memetic_burst,166539743,400,3.920000
56,memetic_burst,166540191,376,4.170213
56,memetic_burst,166541088,716,2.189944
56,memetic_burst,166541200,608,2.578947
56,memetic_burst,166541312,524,2.992366
56,memetic_burst,166541424,456,3.438596
56,memetic_burst,166541536,452,3.469027
56,memetic_burst,166541760,412,3.805825
56,memetic_burst,166542432,348,4.505747
56,memetic_burst,166543664,344,4.558140
56,memetic_burst,166543776,340,4.611765
56,memetic_burst,166547810,196,8.000000
56,memetic_burst,166557893,196,8.000000
56,memetic_burst,166571337,196,8.000000
56,memetic_burst,166584781,196,8.000000
56,memetic_burst,166588142,196,8.000000
56,memetic_burst,166598225,196,8.000000
56,memetic_burst,166625113,196,8.000000
56,memetic_burst,166638557,196,8.000000
56,memetic_burst,166655362,196,8.000000
56,memetic_burst,166658723,196,8.000000
56,memetic_burst,166662084,196,8.000000
56,memetic_burst,166682250,196,8.000000
56,memetic_burst,166695694,196,8.000000
56,memetic_burst,166702416,196,8.000000
56,memetic_burst,166732665,196,8.000000
56,memetic_burst,166756192,196,8.000000
56,memetic_burst,166759553,196,8.000000
56,memetic_burst,166762914,196,8.000000
56,memetic_burst,166786441,1480,1.059459
56,memetic_burst,166786553,1104,1.420290
56,memetic_burst,166786665,844,1.857820
56,memetic_burst,166786777,548,2.861314
56,memetic_burst,166786889,376,4.170213
56,memetic_burst,166787225,372,4.215054
56,memetic_burst,166789017,348,4.505747
56,memetic_burst,166789241,340,4.611765
56,memetic_burst,166796524,1120,1.400000
56,memetic_burst,166796636,808,1.940594
56,memetic_burst,166796748,704,2.227273
56,memetic_burst,166796860,544,2.882353
56,memetic_burst,166796972,500,3.136000
56,memetic_burst,166797084,488,3.213115
56,memetic_burst,166797196,436,3.596330
56,memetic_burst,166797308,352,4.454545
56,memetic_burst,166816690,196,8.000000
56,memetic_burst,166833495,196,8.000000
56,memetic_burst,166836856,196,8.000000
56,memetic_burst,166850300,196,8.000000
56,memetic_burst,166857022,196,8.000000
56,memetic_burst,166860383,196,8.000000
56,memetic_burst,166877188,196,8.000000
56,memetic_burst,166887271,196,8.000000
56,memetic_burst,166904076,196,8.000000
56,memetic_burst,166907437,196,8.000000
56,memetic_burst,166934325,196,8.000000
56,memetic_burst,166937686,196,8.000000
56,memetic_burst,167001545,196,8.000000
56,memetic_burst,167004906,196,8.000000
56,memetic_burst,167008267,196,8.000000
56,memetic_burst,167018350,196,8.000000
56,memetic_burst,167028433,196,8.000000
56,memetic_burst,167041877,196,8.000000
56,memetic_burst,167062043,196,8.000000
56,memetic_burst,167065404,860,1.823256
56,memetic_burst,167065516,680,2.305882
56,memetic_burst,167065628,616,2.545455
56,memetic_burst,167065740,540,2.903704
56,memetic_burst,167065852,460,3.408696
56,memetic_burst,167065964,448,3.500000
56,memetic_burst,167066188,416,3.769231
56,memetic_burst,167067868,392,4.000000
56,memetic_burst,167067980,388,4.041237
56,memetic_burst,167068652,384,4.083333
56,memetic_burst,167072126,752,2.085106
56,memetic_burst,167072238,704,2.227273
56,memetic_burst,167072350,652,2.404908
56,memetic_burst,167072462,536,2.925373
56,memetic_burst,167072574,508,3.086614
56,memetic_burst,167072686,496,3.161290
56,memetic_burst,167072798,476,3.294118
56,memetic_burst,167072910,456,3.438596
56,memetic_burst,167073022,448,3.500000
56,memetic_burst,167073918,388,4.041237
56,memetic_burst,167102375,196,8.000000
56,memetic_burst,167119180,196,8.000000
56,memetic_burst,167129263,196,8.000000
56,memetic_burst,167169595,196,8.000000
56,memetic_burst,167172956,196,8.000000
56,memetic_burst,167186400,196,8.000000
56,memetic_burst,167189761,196,8.000000
56,memetic_burst,167277147,196,8.000000
56,memetic_burst,167304035,196,8.000000
56,memetic_burst,167344367,1224,1.281046
56,memetic_burst,167344479,936,1.675214
56,memetic_burst,167344591,692,2.265896
56,memetic_burst,167344703,576,2.722222
56,memetic_burst,167344815,532,2.947368
56,memetic_burst,167344927,496,3.161290
56,memetic_burst,167345039,428,3.663551
56,memetic_burst,167345599,416,3.769231
56,memetic_burst,167345935,404,3.881188
56,memetic_burst,167347167,376,4.170213
56,memetic_burst,167347279,364,4.307692
56,memetic_burst,167347391,352,4.454545
56,memetic_burst,167347503,324,4.839506
56,memetic_burst,167347728,732,2.142077
56,memetic_burst,167347840,644,2.434783
56,memetic_burst,167347952,536,2.925373
56,memetic_burst,167348064,484,3.239669
56,memetic_burst,167348288,468,3.350427
56,memetic_burst,167348400,456,3.438596
56,memetic_burst,167348848,412,3.805825
56,memetic_burst,167349072,408,3.843137
56,memetic_burst,167349408,372,4.215054
56,memetic_burst,167349520,360,4.355556
56,memetic_burst,167357811,196,8.000000
56,memetic_burst,167371255,196,8.000000
56,memetic_burst,167374616,196,8.000000
56,memetic_burst,167414948,196,8.000000
56,memetic_burst,167428392,196,8.000000
56,memetic_burst,167431753,196,8.000000
56,memetic_burst,167448558,196,8.000000
56,memetic_burst,167468724,196,8.000000
56,memetic_burst,167488890,196,8.000000
56,memetic_burst,167495612,196,8.000000
56,memetic_burst,167498973,196,8.000000
56,memetic_burst,167525861,196,8.000000
56,memetic_burst,167549388,196,8.000000
56,memetic_burst,167559471,196,8.000000
56,memetic_burst,167576276,196,8.000000
56,memetic_burst,167579637,196,8.000000
56,memetic_burst,167613247,872,1.798165
56,memetic_burst,167613359,712,2.202247
56,memetic_burst,167613471,552,2.840580
56,memetic_burst,167613583,508,3.086614
56,memetic_burst,167613695,440,3.563636
56,memetic_burst,167613919,424,3.698113
56,memetic_burst,167614031,348,4.505747
56,memetic_burst,167616608,1028,1.525292
56,memetic_burst,167616720,736,2.130435
56,memetic_burst,167616832,508,3.086614
56,memetic_burst,167616944,504,3.111111
56,memetic_burst,167617280,444,3.531532
56,memetic_burst,167617728,412,3.805825
56,memetic_burst,167617840,392,4.000000
56,memetic_burst,167617952,348,4.505747
56,memetic_burst,167630052,196,8.000000
56,memetic_burst,167667023,196,8.000000
56,memetic_burst,167693911,196,8.000000
56,memetic_burst,167700633,196,8.000000
56,memetic_burst,167710716,196,8.000000
56,memetic_burst,167717438,196,8.000000
56,memetic_burst,167727521,196,8.000000
56,memetic_burst,167737604,196,8.000000
56,memetic_burst,167747687,196,8.000000
56,memetic_burst,167774575,196,8.000000
56,memetic_burst,167784658,196,8.000000
56,memetic_burst,167791380,196,8.000000
56,memetic_burst,167801463,196,8.000000
56,memetic_burst,167828351,196,8.000000
56,memetic_burst,167835073,196,8.000000
56,memetic_burst,167845156,196,8.000000
56,memetic_burst,167848517,196,8.000000
56,memetic_burst,167858600,196,8.000000
56,memetic_burst,167868683,1232,1.272727
56,memetic_burst,167868795,888,1.765766
56,memetic_burst,167868907,688,2.279070
56,memetic_burst,167869019,588,2.666667
56,memetic_burst,167869131,504,3.111111
56,memetic_burst,167869243,420,3.733333
56,memetic_burst,167869579,408,3.843137
56,memetic_burst,167869803,400,3.920000
56,memetic_burst,167870027,392,4.000000
56,memetic_burst,167871483,372,4.215054
56,memetic_burst,167878766,196,8.000000
56,memetic_burst,167885488,724,2.165746
56,memetic_burst,167885600,604,2.596026
56,memetic_burst,167885712,544,2.882353
56,memetic_burst,167885824,524,2.992366
56,memetic_burst,167885936,500,3.136000
56,memetic_burst,167886272,480,3.266667
56,memetic_burst,167886720,464,3.379310
56,memetic_burst,167886832,396,3.959596
56,memetic_burst,167887056,380,4.126316
56,memetic_burst,167887168,376,4.170213
56,memetic_burst,167887840,344,4.558140
56,memetic_burst,167887952,316,4.962025
56,memetic_burst,167888064,304,5.157895
56,memetic_burst,167895571,196,8.000000
56,memetic_burst,167898932,196,8.000000
56,memetic_burst,167902293,196,8.000000
56,memetic_burst,167932542,196,8.000000
56,memetic_burst,167935903,196,8.000000
56,memetic_burst,168026650,196,8.000000
56,memetic_burst,168030011,196,8.000000
56,memetic_burst,168040094,196,8.000000
56,memetic_burst,168050177,196,8.000000
56,memetic_burst,168060260,196,8.000000
56,memetic_burst,168063621,196,8.000000
56,memetic_burst,168127480,196,8.000000
56,memetic_burst,168130841,864,1.814815
56,memetic_burst,168130953,712,2.202247
56,memetic_burst,168131065,592,2.648649
56,memetic_burst,168131177,508,3.086614
56,memetic_burst,168131289,456,3.438596
56,memetic_burst,168131401,448,3.500000
56,memetic_burst,168131513,412,3.805825
56,memetic_burst,168132633,404,3.881188
56,memetic_burst,168147646,196,8.000000
56,memetic_burst,168151007,1008,1.555556
56,memetic_burst,168151119,712,2.202247
56,memetic_burst,168151231,556,2.820144
56,memetic_burst,168151343,456,3.438596
56,memetic_burst,168151455,444,3.531532
56,memetic_burst,168151679,388,4.041237
56,memetic_burst,168153135,384,4.083333
56,memetic_burst,168154368,196,8.000000
56,memetic_burst,168161090,804,1.950249
56,memetic_burst,168161202,540,2.903704
56,memetic_burst,168161314,448,3.500000
56,memetic_burst,168161426,396,3.959596
56,memetic_burst,168161538,320,4.900000
56,memetic_burst,168161650,196,8.000000
56,memetic_burst,168167812,196,8.000000
56,memetic_burst,168177895,196,8.000000
56,memetic_burst,168184617,196,8.000000
56,memetic_burst,168187978,756,2.074074
56,memetic_burst,168188090,612,2.562092
56,memetic_burst,168188202,520,3.015385
56,memetic_burst,168188314,492,3.186992
56,memetic_burst,168188426,464,3.379310
56,memetic_burst,168188538,436,3.596330
56,memetic_burst,168188650,400,3.920000
56,memetic_burst,168188874,384,4.083333
56,memetic_burst,168188986,380,4.126316
56,memetic_burst,168189658,364,4.307692
56,memetic_burst,168189994,360,4.355556
56,memetic_burst,168228310,196,8.000000
56,memetic_burst,168251837,196,8.000000
56,memetic_burst,168255198,196,8.000000
56,memetic_burst,168278725,196,8.000000
56,memetic_burst,168302252,196,8.000000
56,memetic_burst,168308974,196,8.000000
56,memetic_burst,168312335,196,8.000000
56,memetic_burst,168315696,196,8.000000
56,memetic_burst,168319057,196,8.000000
56,memetic_burst,168329140,196,8.000000
56,memetic_burst,168345945,196,8.000000
56,memetic_burst,168362750,196,8.000000
56,memetic_burst,168369472,196,8.000000
56,memetic_burst,168376194,196,8.000000
56,memetic_burst,168389638,196,8.000000
56,memetic_burst,168409804,1000,1.568000
56,memetic_burst,168409916,632,2.481013
56,memetic_burst,168410028,460,3.408696
56,memetic_burst,168410140,440,3.563636
56,memetic_burst,168410476,432,3.629630
56,memetic_burst,168410588,364,4.307692
56,memetic_burst,168410700,344,4.558140
56,memetic_burst,168419887,1296,1.209877
56,memetic_burst,168419999,908,1.726872
56,memetic_burst,168420111,712,2.202247
56,memetic_burst,168420223,592,2.648649
56,memetic_burst,168420335,524,2.992366
56,memetic_burst,168420447,452,3.469027
56,memetic_burst,168421007,412,3.805825
56,memetic_burst,168421119,400,3.920000
56,memetic_burst,168421567,356,4.404494
56,memetic_burst,168421679,336,4.666667
56,memetic_burst,168450136,196,8.000000
56,memetic_burst,168477024,196,8.000000
56,memetic_burst,168483746,196,8.000000
56,memetic_burst,168487107,196,8.000000
56,memetic_burst,168490468,196,8.000000
56,memetic_burst,168503912,196,8.000000
56,memetic_burst,168513995,196,8.000000
56,memetic_burst,168530800,196,8.000000
56,memetic_burst,168557688,196,8.000000
56,memetic_burst,168584576,196,8.000000
56,memetic_burst,168587937,196,8.000000
56,memetic_burst,168591298,196,8.000000
56,memetic_burst,168601381,196,8.000000
56,memetic_burst,168604742,196,8.000000
56,memetic_burst,168624908,196,8.000000
56,memetic_burst,168638352,196,8.000000
56,memetic_burst,168645074,196,8.000000
56,memetic_burst,168648435,196,8.000000
56,memetic_burst,168668601,868,1.806452
56,memetic_burst,168668713,688,2.279070
56,memetic_burst,168668825,576,2.722222
56,memetic_burst,168668937,548,2.861314
56,memetic_burst,168669049,532,2.947368
56,memetic_burst,168669273,524,2.992366
56,memetic_burst,168669385,496,3.161290
56,memetic_burst,168669497,476,3.294118
56,memetic_burst,168669945,460,3.408696
56,memetic_burst,168670057,456,3.438596
56,memetic_burst,168670729,448,3.500000
56,memetic_burst,168670953,424,3.698113
56,memetic_burst,168671065,388,4.041237
56,memetic_burst,168682045,916,1.711790
56,memetic_burst,168682157,696,2.252874
56,memetic_burst,168682269,556,2.820144
56,memetic_burst,168682381,472,3.322034
56,memetic_burst,168682493,452,3.469027
56,memetic_burst,168682605,408,3.843137
56,memetic_burst,168682941,404,3.881188
56,memetic_burst,168683053,400,3.920000
56,memetic_burst,168683165,332,4.722892
56,memetic_burst,168705572,792,1.979798
56,memetic_burst,168705684,632,2.481013
56,memetic_burst,168705796,588,2.666667
56,memetic_burst,168705908,544,2.882353
56,memetic_burst,168706020,492,3.186992
56,memetic_burst,168706132,464,3.379310
56,memetic_burst,168706244,420,3.733333
56,memetic_burst,168706356,416,3.769231
56,memetic_burst,168706468,404,3.881188
56,memetic_burst,168706580,376,4.170213
56,memetic_burst,168712294,196,8.000000
56,memetic_burst,168719016,196,8.000000
56,memetic_burst,168745904,196,8.000000
56,memetic_burst,168755987,196,8.000000
56,memetic_burst,168759348,196,8.000000
56,memetic_burst,168766070,196,8.000000
56,memetic_burst,168799680,196,8.000000
56,memetic_burst,168803041,196,8.000000
56,memetic_burst,168823207,196,8.000000
56,memetic_burst,168826568,196,8.000000
56,memetic_burst,168833290,196,8.000000
56,memetic_burst,168840012,196,8.000000
56,memetic_burst,168850095,196,8.000000
56,memetic_burst,168856817,196,8.000000
56,memetic_burst,168893788,196,8.000000
56,memetic_burst,168903871,196,8.000000
56,memetic_burst,168917315,196,8.000000
56,memetic_burst,168927398,196,8.000000
56,memetic_burst,168934120,944,1.661017
56,memetic_burst,168934232,696,2.252874
56,memetic_burst,168934344,552,2.840580
56,memetic_burst,168934456,436,3.596330
56,memetic_burst,168934680,408,3.843137
56,memetic_burst,168934904,360,4.355556
56,memetic_burst,168957647,196,8.000000
56,memetic_burst,168961008,1092,1.435897
56,memetic_burst,168961120,832,1.884615
56,memetic_burst,168961232,692,2.265896
56,memetic_burst,168961344,568,2.760563
56,memetic_burst,168961456,492,3.186992
56,memetic_burst,168961568,452,3.469027
56,memetic_burst,168962352,448,3.500000
56,memetic_burst,168962576,432,3.629630
56,memetic_burst,168962688,396,3.959596
56,memetic_burst,168962912,372,4.215054
56,memetic_burst,168994618,196,8.000000
56,memetic_burst,169001340,196,8.000000
56,memetic_burst,169028228,196,8.000000
56,memetic_burst,169041672,196,8.000000
56,memetic_burst,169048394,196,8.000000
56,memetic_burst,169082004,196,8.000000
56,memetic_burst,169105531,196,8.000000
56,memetic_burst,169118975,196,8.000000
56,memetic_burst,169122336,196,8.000000
56,memetic_burst,169125697,196,8.000000
56,memetic_burst,169145863,196,8.000000
56,memetic_burst,169149224,196,8.000000
56,memetic_burst,169155946,196,8.000000
56,memetic_burst,169172751,196,8.000000
56,memetic_burst,169176112,196,8.000000
56,memetic_burst,169189556,196,8.000000
56,memetic_burst,169203000,824,1.902913
56,memetic_burst,169203112,656,2.390244
56,memetic_burst,169203224,536,2.925373
56,memetic_burst,169203336,452,3.469027
56,memetic_burst,169203448,400,3.920000
56,memetic_burst,169203672,384,4.083333
56,memetic_burst,169203784,364,4.307692
56,memetic_burst,169213083,992,1.580645
56,memetic_burst,169213195,752,2.085106
56,memetic_burst,169213307,632,2.481013
56,memetic_burst,169213419,532,2.947368
56,memetic_burst,169213531,512,3.062500
56,memetic_burst,169213643,508,3.086614
56,memetic_burst,169214203,492,3.186992
56,memetic_burst,169214315,464,3.379310
56,memetic_burst,169215099,448,3.500000
56,memetic_burst,169215211,420,3.733333
56,memetic_burst,169215323,416,3.769231
56,memetic_burst,169215435,396,3.959596
56,memetic_burst,169239971,892,1.757848
56,memetic_burst,169240083,712,2.202247
56,memetic_burst,169240195,464,3.379310
56,memetic_burst,169240419,384,4.083333
56,memetic_burst,169240979,364,4.307692
56,memetic_burst,169241875,356,4.404494
56,memetic_burst,169250054,196,8.000000
56,memetic_burst,169303830,196,8.000000
56,memetic_burst,169307191,196,8.000000
56,memetic_burst,169313913,196,8.000000
56,memetic_burst,169327357,196,8.000000
56,memetic_burst,169340801,196,8.000000
56,memetic_burst,169354245,196,8.000000
56,memetic_burst,169371050,196,8.000000
56,memetic_burst,169387855,196,8.000000
56,memetic_burst,169391216,196,8.000000
56,memetic_burst,169408021,196,8.000000
56,memetic_burst,169428187,196,8.000000
56,memetic_burst,169448353,196,8.000000
56,memetic_burst,169458436,196,8.000000
56,memetic_burst,169461797,196,8.000000
56,memetic_burst,169471880,196,8.000000
56,memetic_burst,169475241,196,8.000000
56,memetic_burst,169488685,744,2.107527
56,memetic_burst,169488797,576,2.722222
56,memetic_burst,169488909,536,2.925373
56,memetic_burst,169489021,456,3.438596
56,memetic_burst,169489133,444,3.531532
56,memetic_burst,169489469,432,3.629630
56,memetic_burst,169490141,384,4.083333
56,memetic_burst,169492046,1184,1.324324
56,memetic_burst,169492158,824,1.902913
56,memetic_burst,169492270,660,2.375758
56,memetic_burst,169492382,592,2.648649
56,memetic_burst,169492494,548,2.861314
56,memetic_burst,169492606,544,2.882353
56,memetic_burst,169492830,528,2.969697
56,memetic_burst,169492942,452,3.469027
56,memetic_burst,169493054,408,3.843137
56,memetic_burst,169493390,388,4.041237
56,memetic_burst,169494062,376,4.170213
56,memetic_burst,169498768,196,8.000000
56,memetic_burst,169512212,196,8.000000
56,memetic_burst,169515573,196,8.000000
56,memetic_burst,169539100,196,8.000000
56,memetic_burst,169545822,196,8.000000
56,memetic_burst,169565988,196,8.000000
56,memetic_burst,169572710,196,8.000000
56,memetic_burst,169576071,196,8.000000
56,memetic_burst,169582793,196,8.000000
56,memetic_burst,169613042,196,8.000000
56,memetic_burst,169623125,196,8.000000
56,memetic_burst,169629847,196,8.000000
56,memetic_burst,169653374,196,8.000000
56,memetic_burst,169656735,196,8.000000
56,memetic_burst,169693706,196,8.000000
56,memetic_burst,169710511,196,8.000000
56,memetic_burst,169720594,196,8.000000
56,memetic_burst,169723955,196,8.000000
56,memetic_burst,169727316,196,8.000000
56,memetic_burst,169744121,1324,1.184290
56,memetic_burst,169744233,880,1.781818
56,memetic_burst,169744345,736,2.130435
56,memetic_burst,169744457,636,2.465409
56,memetic_burst,169744569,568,2.760563
56,memetic_burst,169744681,444,3.531532
56,memetic_burst,169744793,356,4.404494
56,memetic_burst,169767648,1092,1.435897
56,memetic_burst,169767760,844,1.857820
56,memetic_burst,169767872,688,2.279070
56,memetic_burst,169767984,544,2.882353
56,memetic_burst,169768096,496,3.161290
56,memetic_burst,169768208,428,3.663551
56,memetic_burst,169768320,400,3.920000
56,memetic_burst,169768432,340,4.611765
56,memetic_burst,169768768,328,4.780488
56,memetic_burst,169784453,196,8.000000
56,memetic_burst,169818063,196,8.000000
56,memetic_burst,169841590,196,8.000000
56,memetic_burst,169844951,196,8.000000
56,memetic_burst,169868478,196,8.000000
56,memetic_burst,169885283,196,8.000000
56,memetic_burst,169922254,196,8.000000
56,memetic_burst,169932337,196,8.000000
56,memetic_burst,169955864,196,8.000000
56,memetic_burst,169982752,196,8.000000
56,memetic_burst,169992835,196,8.000000
56,memetic_burst,169996196,196,8.000000
56,memetic_burst,170033167,1384,1.132948
56,memetic_burst,170033279,1024,1.531250
56,memetic_burst,170033391,728,2.153846
56,memetic_burst,170033503,564,2.780142
56,memetic_burst,170033615,504,3.111111
56,memetic_burst,170033727,452,3.469027
56,memetic_burst,170033839,448,3.500000
56,memetic_burst,170034175,428,3.663551
56,memetic_burst,170034623,364,4.307692
56,memetic_burst,170036528,1100,1.425455
56,memetic_burst,170036640,776,2.020619
56,memetic_burst,170036752,660,2.375758
56,memetic_burst,170036864,528,2.969697
56,memetic_burst,170036976,452,3.469027
56,memetic_burst,170037536,384,4.083333
56,memetic_burst,170037648,364,4.307692
56,memetic_burst,170038208,360,4.355556
56,memetic_burst,170049972,196,8.000000
56,memetic_burst,170060055,196,8.000000
56,memetic_burst,170097026,196,8.000000
56,memetic_burst,170120553,196,8.000000
56,memetic_burst,170157524,196,8.000000
56,memetic_burst,170164246,196,8.000000
56,memetic_burst,170184412,196,8.000000
56,memetic_burst,170201217,196,8.000000
56,memetic_burst,170211300,196,8.000000
56,memetic_burst,170214661,196,8.000000
56,memetic_burst,170224744,196,8.000000
56,memetic_burst,170238188,196,8.000000
56,memetic_burst,170244910,196,8.000000
56,memetic_burst,170258354,196,8.000000
56,memetic_burst,170265076,196,8.000000
56,memetic_burst,170268437,196,8.000000
56,memetic_burst,170271798,196,8.000000
56,memetic_burst,170281881,1204,1.302326
56,memetic_burst,170281993,868,1.806452
56,memetic_burst,170282105,616,2.545455
56,memetic_burst,170282217,540,2.903704
56,memetic_burst,170282329,536,2.925373
56,memetic_burst,170282441,492,3.186992
56,memetic_burst,170282777,472,3.322034
56,memetic_burst,170283001,456,3.438596
56,memetic_burst,170283113,452,3.469027
56,memetic_burst,170283225,416,3.769231
56,memetic_burst,170283449,400,3.920000
56,memetic_burst,170283561,332,4.722892
56,memetic_burst,170305408,964,1.626556
56,memetic_burst,170305520,684,2.292398
56,memetic_burst,170305632,616,2.545455
56,memetic_burst,170305744,548,2.861314
56,memetic_burst,170305968,516,3.038760
56,memetic_burst,170306080,512,3.062500
56,memetic_burst,170306192,456,3.438596
56,memetic_burst,170306304,436,3.596330
56,memetic_burst,170306640,432,3.629630
56,memetic_burst,170306752,420,3.733333
56,memetic_burst,170306864,416,3.769231
56,memetic_burst,170307312,360,4.355556
56,memetic_burst,170315491,196,8.000000
56,memetic_burst,170328935,196,8.000000
56,memetic_burst,170339018,196,8.000000
56,memetic_burst,170352462,196,8.000000
56,memetic_burst,170355823,196,8.000000
56,memetic_burst,170362545,196,8.000000
56,memetic_burst,170372628,196,8.000000
56,memetic_burst,170379350,196,8.000000
56,memetic_burst,170386072,196,8.000000
56,memetic_burst,170399516,196,8.000000
56,memetic_burst,170412960,196,8.000000
56,memetic_burst,170419682,196,8.000000
56,memetic_burst,170433126,196,8.000000
56,memetic_burst,170439848,196,8.000000
56,memetic_burst,170449931,196,8.000000
56,memetic_burst,170493624,196,8.000000
56,memetic_burst,170496985,196,8.000000
56,memetic_burst,170500346,196,8.000000
56,memetic_burst,170503707,196,8.000000
56,memetic_burst,170507068,196,8.000000
56,memetic_burst,170517151,196,8.000000
56,memetic_burst,170533956,196,8.000000
