trial,seed,closure_initial,closure_relaxed,nearest,nearest_dist,mean_vsa,max_vsa
752,b8ee92ead0a921d0,359477547,7664121,SYNTAX,238,254.1000,267
753,c3d5341307ae99dd,371702041,7656750,SHADOW,243,255.4000,266
754,4bc9f3a54c38e944,390173604,7640958,IDENTITY,239,253.6000,269
755,9ae53d43e51e9f3d,379102627,7651000,AETHER,240,253.2000,270
756,aa1814206dcf7a2f,375953249,7630902,AETHER,242,254.6000,278
757,fda1ec365286b7fe,380798517,7605088,SYNTAX,244,254.7000,269
758,7059e39a67a25296,411795456,7623626,IDENTITY,240,254.6000,274
759,fc77019941e5edf5,378541726,7679890,IDENTITY,239,254.9000,272
760,29c1bfd7ac8c7c69,396561382,7673835,IDENTITY,240,254.7000,270
761,b371c2a2ccf38f0a,394360138,7698387,IDENTITY,239,254.7000,274
762,a1dc8f60c8de8b16,376900621,7661622,IDENTITY,242,255.7000,272
763,2331b1dda78b8f72,369207462,7671370,IDENTITY,243,254.6000,269
764,bd0c615f8f261411,388721800,7744193,NETWORK,238,254.4000,271
765,560b134212ea891e,380911085,7678661,VOID,242,254.0000,272
766,90c597237613b136,404023865,7710284,IDENTITY,243,255.0000,275
767,d55fff96af460417,378894369,7644022,AETHER,241,253.3000,271
768,bf66b87a27fb0e33,404057984,7689558,SYNTAX,242,254.6000,268
769,14382d4a6aec6a12,390855787,7677285,IDENTITY,240,255.1000,269
770,3ba46a04b0454725,397227111,7653020,SIGNAL,244,254.5000,274
771,31de81da27eeed9e,385754910,7628102,SYNTAX,244,254.9000,273
772,1fd91ac642c2b93f,368140250,7664326,IDENTITY,236,254.4000,273
773,94e0fc609360ca94,406186634,7665228,NETWORK,241,254.4000,274
774,ee7cb6d0977fa77f,401058752,7692163,REASON,244,255.1000,270
775,98fd556f9e40d9e3,375535530,7703829,IDENTITY,238,255.2000,272
776,efe5c8599e0c932f,389140695,7664001,IDENTITY,239,254.6000,269
777,a710687caae04440,381179573,7605847,IDENTITY,241,254.6000,273
778,e7028c1f41bb662a,396273272,7656418,VOID,242,255.0000,272
779,6e9a1b5ed3b9868c,395937724,7619669,IDENTITY,240,255.4000,270
780,2eeba4edabdea061,386823562,7652504,IDENTITY,242,256.8000,274
781,3397874d4d3818c3,381441980,7645475,SHADOW,241,255.2000,272
782,72006c04e9d2db8c,367144519,7699413,NETWORK,241,254.2000,276
783,30ad4be995b3e2c8,397814442,7727846,NETWORK,239,254.4000,270
784,bf38b394fbf3ea09,374623211,7622333,SYNTAX,234,253.5000,269
785,7fa19f7b05d17783,372962725,7685477,IDENTITY,239,255.5000,273
786,f9e32e92583a1b39,393710311,7659567,AETHER,238,254.1000,272
787,5569e2648dfe8824,387113410,7693053,SHADOW,241,255.2000,274
788,222a4160073db1f1,391949761,7734050,SHADOW,239,256.2000,271
789,c697fb8f372c4367,395032252,7639129,SYNTAX,236,254.6000,270
790,264f978043a0fea4,386348992,7595473,VOID,241,255.5000,272
791,dcac052b50ef27fe,397132212,7584137,SYNTAX,240,255.7000,273
792,cfeee8a1923428f3,395004130,7636397,IDENTITY,242,255.3000,268
793,93daaf51ed1d4cf5,372695074,7685964,AETHER,243,255.4000,275
794,8d8b39a9b48ebc42,382596470,7718496,SYNTAX,237,255.4000,274
795,f3afe42ee3ef0d02,388787586,7689008,IDENTITY,240,255.1000,268
796,260ca06b3e6e2417,399983856,7643015,AETHER,238,254.1000,276
797,bfdc18bf74b5e499,393145449,7675835,IDENTITY,242,255.5000,272
798,d7924d0f83fbb6bf,391929085,7600814,SYNTAX,239,254.3000,268
799,a7dcd7d0e7bc27ec,394580485,7716499,SYNTAX,242,255.5000,271
800,1cce2b9fef85c2e9,382338156,7631116,SYNTAX,237,253.9000,270
801,825df7b035b98d7f,400968260,7673027,IDENTITY,241,255.9000,271
802,cb4d594caeb2df90,400743071,7672832,SHADOW,244,255.2000,271
803,dce363707c6bde4a,374588600,7687596,SYNTAX,242,256.3000,277
804,b0c736cbe3d30209,396007505,7621772,SYNTAX,241,254.4000,265
805,6c4fc6aa1f5625c3,379004209,7610340,SHADOW,241,254.8000,269
806,5906b39ef8cdc622,407071567,7679532,SIGNAL,244,254.8000,276
807,38397b819f345896,392876444,7670907,SYNTAX,237,254.6000,270
808,f48cceab5a1e6c94,372701919,7589441,SYNTAX,238,254.5000,272
809,24db4506dae0f19f,399129818,7640044,SYNTAX,237,253.7000,266
810,63691a2672bc55cd,419067421,7657764,AETHER,242,254.9000,270
811,442e2f882b9652df,372006594,7624338,IDENTITY,241,254.8000,273
812,c0c4804c0cc7f0e,386692373,7706680,SYNTAX,243,255.7000,272
813,543afafccc6521b8,390739198,7624212,VOID,242,254.2000,268
814,e233e8d3cebf5749,395865380,7675488,AETHER,242,253.1000,268
815,d72013577b130af3,394985343,7744109,SYNTAX,240,254.6000,271
816,dead72d08a17d436,379206363,7632973,SYNTAX,239,254.0000,271
817,6daa59cf0a6b8db4,373332697,7643421,SYNTAX,239,254.7000,272
818,33710563ad0d7ab,381936470,7695587,SYNTAX,235,254.1000,273
819,52188172c4d994cf,380283531,7700252,SYNTAX,238,254.6000,271
820,f8f2182374b744ff,394662244,7664372,IDENTITY,240,253.5000,268
821,869c7c65444d5a14,378580819,7673570,NETWORK,238,255.0000,269
822,29b8266908849a52,384269672,7664776,NETWORK,238,254.2000,269
823,82f4a1d37cc34383,398862664,7685054,IDENTITY,238,254.8000,272
824,c6d793acd7334194,399132882,7708029,AETHER,243,253.8000,273
825,8c4a3bcd5f0c3658,366294993,7615224,NETWORK,242,255.3000,269
826,4a8e56eba51b69a4,381619696,7653013,SYNTAX,238,254.6000,271
827,1d654a834cf47dc6,376955646,7622183,AETHER,239,254.2000,277
828,fd939e86032b08,376780135,7686957,IDENTITY,240,255.1000,272
829,a5827709b4429f6f,384594920,7690246,SYNTAX,237,254.5000,275
830,84553fa9dc752eae,412864696,7669478,SYNTAX,244,254.9000,275
831,7796160adc69ddd4,362949011,7636516,AETHER,243,253.6000,269
832,228e6260d622c213,401961017,7632724,SHADOW,242,255.1000,271
833,234188d549c6da53,399358043,7609079,VOID,239,254.3000,270
834,1ebb47248dbd9730,397062151,7680946,SYNTAX,242,255.0000,270
835,e6bdecda0bd2d2aa,389705307,7664453,SHADOW,240,254.8000,268
836,9a408b460f0ae38e,405263074,7696042,NETWORK,243,254.7000,276
837,980b9994987f33b4,396497842,7644523,SYNTAX,240,255.2000,273
838,7a7f51b64c06ac88,381138230,7716679,SYNTAX,244,257.2000,275
839,4d839e1b344fb536,388513076,7641615,IDENTITY,239,255.2000,267
840,216ed895bf30ae17,380585589,7580589,SYNTAX,242,255.6000,273
841,f81b690cdfcf7344,360976794,7632568,SYNTAX,242,255.3000,273
842,db6bdc76a5421d1a,378091207,7650249,AETHER,236,254.5000,274
843,b075c0c440db2099,396163882,7693029,IDENTITY,240,254.9000,269
844,fc803c8304eeefee,369994189,7659230,AETHER,241,254.6000,275
845,9ccb3f1d9f19e35d,390154468,7732028,IDENTITY,240,255.0000,272
846,53bcf18fd3115427,395655114,7664648,SYNTAX,236,254.1000,272
847,2c0bb91e420ca406,376925776,7670090,SYNTAX,243,255.5000,273
848,d5d5e12547a6a1a2,406154363,7707270,SHADOW,240,255.8000,271
849,f87c6d43bbddc4e3,385612308,7636301,SYNTAX,235,253.7000,270
850,77afba379792bc05,395342201,7611677,SYNTAX,237,255.0000,273
851,74449885468fe24,422596326,7660696,AETHER,239,252.9000,268
852,cea3a5a16fffe0a,390995178,7603327,SYNTAX,239,254.3000,267
853,769027df0dd4cf12,394179886,7720692,SYNTAX,239,255.0000,270
854,1bf8186c74904441,395226377,7616695,IDENTITY,240,255.1000,270
855,69f238748b436f4,402685095,7645015,IDENTITY,242,253.8000,268
856,47bfe8ea52fc1945,386724756,7707934,IDENTITY,240,254.3000,272
857,8193be08588c07c5,393916961,7690829,IDENTITY,239,254.0000,275
858,984bf8c1709404db,391370810,7724303,SYNTAX,242,254.8000,271
859,8b552b07b4fe9d32,411662649,7623328,NETWORK,238,253.2000,269
860,53e93461ef2c665c,385722227,7608333,SYNTAX,240,254.3000,268
861,a5bb729adcc9e7a7,405052046,7605854,IDENTITY,242,254.4000,272
862,7a26bccf87b88ace,394523467,7594566,SYNTAX,241,253.8000,267
863,ef0579a71f3a001a,394953635,7691121,IDENTITY,242,255.5000,268
864,faa9b1017900ddce,378800982,7651111,IDENTITY,242,256.1000,273
865,4170ef71c297c3b2,400699278,7628821,NETWORK,242,255.2000,271
866,4304d57d8c1160d,361619023,7646067,SYNTAX,238,253.6000,269
867,1345a86d666b336a,393031604,7659477,SYNTAX,236,254.0000,274
868,7cc17413c55559f3,382962046,7658658,SYNTAX,243,254.6000,270
869,a5345f4694dc121,394182903,7785974,SYNTAX,242,255.1000,273
870,a6ab79c3de29737e,417384835,7620203,AETHER,240,253.7000,278
871,1d476cc9c5c23aff,393632013,7667199,AETHER,240,254.4000,268
872,4edd7e2b4ef9fa3e,414638954,7714096,IDENTITY,237,254.2000,270
873,a367012aaa9044a2,358918011,7682738,SYNTAX,244,255.1000,272
874,27bdf3a3f319f48a,413686173,7634802,IDENTITY,240,253.9000,272
875,72c5b07bf86bc627,396009494,7667271,NETWORK,244,255.4000,277
876,779d9d832d526103,401136590,7658176,NETWORK,240,255.1000,273
877,7354e3e1feb359f,366411011,7633408,SYNTAX,243,255.1000,272
878,3b702db6735038c,368091410,7662620,SYNTAX,240,255.8000,272
879,b1916f136c51f0b5,395854390,7656221,SYNTAX,239,255.9000,271
880,589acdd18dae20cf,386462917,7680629,AETHER,240,254.2000,268
881,3aff4408b0be812f,401921014,7632929,IDENTITY,244,255.2000,272
882,1d61ccd004aa2334,392101147,7715603,IDENTITY,242,255.0000,278
883,fdb6d6a2f132a964,402915482,7705796,IDENTITY,245,254.9000,271
884,4a9bbfb8763e69ca,370051487,7620065,IDENTITY,239,254.2000,271
885,a454ee4f6cc1edd8,373806357,7669953,NETWORK,240,255.6000,271
886,a3c9e9c292e61812,424583591,7621401,IDENTITY,241,254.9000,272
887,96c4a808c2aeb295,379321632,7668614,SYNTAX,240,253.7000,268
888,b341b62109203dd7,401330325,7735825,IDENTITY,241,255.9000,272
889,622b87194b27e750,396963725,7588003,SYNTAX,244,255.2000,271
890,22d01476bf204982,373728438,7637149,SHADOW,239,255.8000,272
891,5febaf4f04f4d9e7,404857417,7630510,AETHER,240,253.8000,274
892,9f2b9142ef7ca795,388751743,7589053,REASON,240,253.1000,274
893,9d6ec7019c8c0500,389231333,7649628,SYNTAX,243,254.4000,266
894,a7cccf7291d32ecb,366159157,7694803,AETHER,239,254.7000,271
895,28ee0a4a7acaa947,392895905,7626868,SYNTAX,240,253.9000,269
896,43ebf7f78d395e24,402837162,7647107,SYNTAX,237,254.2000,273
897,f6aeae268af9c322,381052137,7656249,SHADOW,237,255.7000,272
898,e1007ad51bec3d8f,407003592,7709798,SYNTAX,239,254.1000,269
899,f9446c835486de80,379311884,7679828,IDENTITY,240,255.7000,272
900,22666d13e6753ede,365408102,7739168,SYNTAX,237,254.1000,271
901,e29025fd931fcc2a,391669319,7610459,SYNTAX,241,254.5000,267
902,e50f70996b98a533,365741105,7663522,AETHER,243,254.7000,273
903,693677b412b080e,367721005,7666780,SYNTAX,238,253.6000,268
904,f384d30107109be4,366240832,7622339,IDENTITY,240,254.8000,268
905,40b34506ddf95b1a,393538596,7712323,SHADOW,240,254.2000,271
906,46ae05981e47f0e0,404855881,7629576,IDENTITY,240,254.8000,268
907,7019099e4f953977,388288433,7599133,IDENTITY,238,253.8000,266
908,7d6937bb663c22df,385729263,7701748,IDENTITY,242,255.1000,278
909,6bc3fd7078469226,408921842,7614318,NETWORK,243,254.4000,274
910,271c7f885b436321,395013895,7728719,SYNTAX,242,254.5000,271
911,30ea77f9a0da215e,378045736,7611580,VOID,243,255.1000,273
912,d06a349fdf241304,400873034,7661089,SYNTAX,234,254.3000,270
913,78c4b3eb15647a6d,399527097,7650038,NETWORK,239,254.1000,276
914,6c2d4b9ed4bc0284,390995578,7638151,VOID,243,254.7000,273
915,4e4fe7aef60cd43b,383463606,7739168,SYNTAX,240,254.4000,273
916,a8fe6c7f9edb4262,389658395,7611482,SYNTAX,239,254.0000,270
917,ee2e379d1264e951,392249725,7706196,SHADOW,239,255.6000,271
918,8ea8232e8e687769,385619567,7613975,SYNTAX,243,254.7000,271
919,676d215ac01c036,396324694,7701867,IDENTITY,239,255.0000,269
920,75be67574b5e6bb6,384010069,7634670,SHADOW,245,254.7000,272
921,2088a77ff5b5aec5,372578517,7630783,SHADOW,241,255.3000,271
922,488e3ab021cee1b9,381901696,7693377,SYNTAX,241,255.2000,277
923,8fb612440e018b3c,395682177,7658898,IDENTITY,242,254.1000,270
924,87753b8a7d6c88a9,397326657,7595889,SHADOW,236,255.5000,270
925,272b9074079316a0,386256097,7689023,SYNTAX,238,255.0000,274
926,a9b867e4af659f3e,377751230,7598397,SYNTAX,245,255.2000,276
927,ec2e3eb73c95320,407118964,7643029,SYNTAX,237,254.9000,277
928,11363e2bb98e5fcb,385801957,7709409,SYNTAX,240,254.6000,270
929,d49b0a7290c1cd65,396847441,7627390,IDENTITY,238,256.0000,273
930,e50e62c43b565624,393639132,7621773,AETHER,242,255.0000,268
931,62cc40fa07121876,377591393,7658549,SYNTAX,242,254.5000,269
932,15ff3689e2e7ceb1,370054263,7588217,SYNTAX,242,254.5000,270
933,b44df3a3a928ad14,384524227,7637098,SYNTAX,241,255.7000,270
934,d0c8f5adf9934280,384226655,7733906,SHADOW,238,254.7000,273
935,c16583bc7d3123b4,398348478,7646473,IDENTITY,236,254.0000,272
936,5ddd3e5fc6daa878,389516205,7693014,AETHER,244,253.5000,270
937,8d9e6e295324d578,384943271,7641985,IDENTITY,241,254.3000,275
938,e9ee239e27b1aa15,409995302,7664249,VOID,242,253.8000,266
939,28b0d9f7b0169366,379449719,7716759,AETHER,242,255.1000,273
940,4b9ac41c982bd375,364956807,7661711,IDENTITY,244,254.3000,268
941,c38763ee8781f1d8,362045935,7651244,IDENTITY,242,255.3000,274
942,3ac446dec394e9ba,371356812,7675420,IDENTITY,239,255.2000,275
943,58588a7f0c1449e7,392624230,7627351,SYNTAX,245,254.1000,268
944,3ec620e905c684b7,400489546,7645678,SHADOW,243,254.5000,264
945,5b80bed886e86c41,396283333,7639427,IDENTITY,239,254.7000,268
946,202c41f29c2afd84,390283824,7654796,NETWORK,241,253.7000,266
947,fca20928f1ddb987,367684716,7644221,NETWORK,242,255.4000,273
948,e2e9d2a44efdca43,385108302,7679377,IDENTITY,239,254.6000,271
949,82ef70af8b24c56a,394328221,7688791,SYNTAX,244,255.4000,277
950,b3726ce670dd041,386329161,7651483,IDENTITY,237,254.6000,271
951,e32818a501c237d,408344040,7648791,REASON,246,255.5000,272
952,248779852e601c7e,389403969,7676154,IDENTITY,241,254.4000,271
953,dde31bb20cddf401,397950858,7755214,IDENTITY,241,254.8000,273
954,418181447f35b685,385024739,7702727,REASON,239,253.9000,267
955,ce539734be594bf1,391321686,7630901,SYNTAX,244,254.3000,267
956,52c7b2d99a6b47f1,388469764,7616716,NETWORK,238,254.5000,271
957,b78e3ce6f3c3fbc3,407408160,7621560,AETHER,241,254.0000,271
958,883a1f190cc5cb14,396986100,7638371,IDENTITY,239,252.8000,271
959,eee14b775d94badf,399715767,7620659,SYNTAX,239,253.0000,271
960,769ce0c358ec72d4,404340170,7714885,AETHER,241,255.2000,275
961,1ee1fc91351938bd,393740001,7688002,IDENTITY,239,254.6000,267
962,ddd615756fc2789a,404509918,7654941,SYNTAX,243,254.5000,266
963,6aa28481fb7fb4ce,397284194,7650594,SYNTAX,238,255.3000,269
964,49719cf13e253525,388321399,7671738,SYNTAX,242,254.9000,270
965,697450c36be53d82,395069748,7714089,VOID,241,254.8000,272
966,91fa20d0536c527d,392980299,7609167,IDENTITY,239,254.9000,270
967,b7e92a5a1cdd2d4d,403508738,7675208,AETHER,244,255.0000,278
968,1d03b1f588eb5469,390293474,7673585,AETHER,240,255.3000,274
969,843170a9d211c7e8,398863471,7693511,IDENTITY,236,254.9000,272
970,e9fb5c940bc07d85,380818145,7621050,IDENTITY,240,253.9000,268
971,8fb0c575112696a5,402646986,7640700,SYNTAX,242,254.4000,277
972,b44d0efbdfc39005,385407176,7680616,IDENTITY,241,254.7000,269
973,4a6ff586dc92fea6,381775175,7642431,IDENTITY,241,253.8000,269
974,f7e37b850df26eb7,403942235,7620753,VOID,240,254.3000,270
975,e50e31c0435d2cb7,379971275,7627889,AETHER,243,254.5000,267
976,9e4e067b32740f65,395803001,7666132,NETWORK,242,253.9000,269
977,c819224826a48651,374884145,7699938,SHADOW,240,255.4000,271
978,efbbaf07b90ad589,406418114,7616330,AETHER,241,253.2000,271
979,58775a74a9426d06,387351849,7626516,AETHER,236,253.0000,268
980,6e009b04c3c3853f,408400733,7711771,VOID,244,254.8000,272
981,ed07a3cb4b85788e,380051658,7635874,IDENTITY,238,252.9000,268
982,7ff809bdd0556f96,389624661,7661399,IDENTITY,239,254.5000,268
983,991c303a209b994c,393003950,7601823,SYNTAX,240,254.5000,271
984,857eca5e9ad4eb04,404498750,7726447,IDENTITY,241,254.9000,277
985,6996379edafe8190,402596534,7678414,SYNTAX,238,254.9000,275
986,481b0daa23a84ae,382549568,7666663,SYNTAX,236,254.8000,275
987,7cb89f38876421e4,371488926,7634431,AETHER,240,253.8000,273
988,6cb566e71e277686,390482575,7624691,SYNTAX,241,254.6000,268
989,706633a4fa760275,379030674,7640603,SYNTAX,243,255.3000,270
990,a06d958817b05469,406040173,7622586,IDENTITY,234,254.6000,272
991,22727944bcdabc9e,372584199,7647050,VOID,242,255.3000,272
992,8c76e61cbf9c6375,358779711,7645485,SHADOW,237,254.5000,268
993,6a82733bce103dd3,395063899,7595497,SYNTAX,242,254.4000,273
994,5221f21d96b79a1,400907965,7674173,SYNTAX,238,254.8000,274
995,3ec1ed7e66feeecd,357575587,7648208,NETWORK,240,254.5000,275
996,7988e7c6e5a1eed,401425143,7719322,SYNTAX,243,254.6000,267
997,435f1b35ba641ff4,389024930,7684816,IDENTITY,241,254.6000,271
998,12b8c394396de40e,415632205,7659681,SYNTAX,240,254.7000,270
999,e93f8df845cbd31e,385750770,7695805,SYNTAX,239,253.9000,274
