row,policy,opaque_id,phase,tool_hash,program_hash,payload_hash,schema_hash,builds,actions,probes,status,detail
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,7abc20462cd8b321,6ee8760b6972e80,375772d1edd79f6c,d53bd3a187721a8,59,60,60,rejected,attempt=56;opaque_receipt=8772e126637b4685;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,23002ce31ead5935,c8b4bf9630b2c73b,375772d1edd79f6c,cd0b57c3d461cc32,60,61,61,rejected,attempt=57;opaque_receipt=24495c0b91d01d07;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,10926adf1a69c4d2,47e1f1c7ae3aa822,375772d1edd79f6c,cd0b57c3d461cc32,61,62,62,rejected,attempt=58;opaque_receipt=ff5ad2827e4ad88e;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,e3177473a020b285,88eb3d80547e9fe7,375772d1edd79f6c,d53bd3a187721a8,62,63,63,rejected,attempt=59;opaque_receipt=6416139b48e53ba;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,b76ed6d18bbbb3cb,8681fc581dffce4,375772d1edd79f6c,cd0b57c3d461cc32,63,64,64,rejected,attempt=60;opaque_receipt=10b2e2369a9e1f16;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,302624f5e4678d5e,7f0fc24b32a506c8,375772d1edd79f6c,d53bd3a187721a8,64,65,65,rejected,attempt=61;opaque_receipt=f2525e0db95a728d;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,b7e2eabe09b17079,3868c80082258da0,375772d1edd79f6c,d53bd3a187721a8,65,66,66,rejected,attempt=62;opaque_receipt=d136aa9d797dfec1;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,c961fe916096716d,ec410357e8d97e23,375772d1edd79f6c,cd0b57c3d461cc32,66,67,67,rejected,attempt=63;opaque_receipt=91a59f78a95f2cc;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,f799564c067f58ae,e538ec0cbe5d3081,375772d1edd79f6c,d53bd3a187721a8,67,68,68,rejected,attempt=64;opaque_receipt=7421c3a688b0eede;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,bf17faf42aacb6da,3f4365c20abf78a9,375772d1edd79f6c,d53bd3a187721a8,68,69,69,rejected,attempt=65;opaque_receipt=bc27f750a675c39a;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,b59dca66a0602641,3c8466b8cda9ceae,375772d1edd79f6c,cd0b57c3d461cc32,69,70,70,rejected,attempt=66;opaque_receipt=86a3dfcc7b7a779;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,2f0ed09d9863d869,5abf8d9cc9c321b9,375772d1edd79f6c,d53bd3a187721a8,70,71,71,rejected,attempt=67;opaque_receipt=e1df75fcf30a9e06;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,79d9f371c0872dda,939e085a6ba499d4,375772d1edd79f6c,cd0b57c3d461cc32,71,72,72,rejected,attempt=68;opaque_receipt=b0ba17c976b5ebf7;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,71db77f02fcf0f65,79860f66a0fd958b,375772d1edd79f6c,d53bd3a187721a8,72,73,73,rejected,attempt=69;opaque_receipt=2d9c87e45e74ded2;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,5c0ffce9cb68f962,339c50531073458f,375772d1edd79f6c,d53bd3a187721a8,73,74,74,rejected,attempt=70;opaque_receipt=a5afa6fd35a2cd4b;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,1a9c3de3a76a47f5,c2d95236a047d9af,375772d1edd79f6c,d53bd3a187721a8,74,75,75,rejected,attempt=71;opaque_receipt=1ab935dc0f7a7d14;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,c810f0694417c4ac,670aec7e4d2efcc8,375772d1edd79f6c,cd0b57c3d461cc32,75,76,76,rejected,attempt=72;opaque_receipt=9a3073c182cd429d;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,720f45cd984e4ba1,b2dc923bc2ab784f,375772d1edd79f6c,cd0b57c3d461cc32,76,77,77,rejected,attempt=73;opaque_receipt=d92cc3a6ab1100;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,124d60fec2f0425,d776c56ef6356b17,375772d1edd79f6c,d53bd3a187721a8,77,78,78,rejected,attempt=74;opaque_receipt=8055606164f6b372;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,dbd15003bf38cb34,e84979809611c4ef,375772d1edd79f6c,d53bd3a187721a8,78,79,79,rejected,attempt=75;opaque_receipt=b4f8040a3d96190d;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,d83635978a2412ce,7e848a7d116bd4e1,375772d1edd79f6c,cd0b57c3d461cc32,79,80,80,rejected,attempt=76;opaque_receipt=9586d97c805d2bb7;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,5acc467fd95ccda4,b19172e70fbb4ac6,375772d1edd79f6c,d53bd3a187721a8,80,81,81,rejected,attempt=77;opaque_receipt=71d44855a3b74f60;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,1a179f3803d3059f,cc77b7195bd51c80,375772d1edd79f6c,cd0b57c3d461cc32,81,82,82,rejected,attempt=78;opaque_receipt=89241764414d0c5c;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,6a786db8ff9f77f7,6acd1b791524bc3c,375772d1edd79f6c,d53bd3a187721a8,82,83,83,rejected,attempt=79;opaque_receipt=a68396ed835f49f1;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,6f57b8c3c2c0986,12ba1dde1389ad43,375772d1edd79f6c,d53bd3a187721a8,83,84,84,rejected,attempt=80;opaque_receipt=feb375d5050fba1;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,39da5fb75c0b7dc9,a4ffe22aa6f930bf,375772d1edd79f6c,d53bd3a187721a8,84,85,85,rejected,attempt=81;opaque_receipt=8714759b23385074;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,fc2e79d8faecece7,d8338bd0bacb5a19,375772d1edd79f6c,d53bd3a187721a8,85,86,86,rejected,attempt=82;opaque_receipt=754753fe85280216;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,e1bfec9fe75b3c87,dbe25ca3477e9f2c,375772d1edd79f6c,cd0b57c3d461cc32,86,87,87,rejected,attempt=83;opaque_receipt=2ded744d7f98c214;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,9dfce37935a82964,4c9df1c15a73b4e,375772d1edd79f6c,d53bd3a187721a8,87,88,88,rejected,attempt=84;opaque_receipt=1a5cf636201f9400;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,490969f45ad51d56,a275144dc933275a,375772d1edd79f6c,d53bd3a187721a8,88,89,89,rejected,attempt=85;opaque_receipt=36c5cc19beb3a2e3;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,87d41b23a2ebdea3,cdc1c664c1008a59,375772d1edd79f6c,cd0b57c3d461cc32,89,90,90,rejected,attempt=86;opaque_receipt=e84221e9c863d840;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,51f0b7f6398d374c,d0444a5e57d65b4c,375772d1edd79f6c,d53bd3a187721a8,90,91,91,rejected,attempt=87;opaque_receipt=ecb9005efae4abb8;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,458361fbc3ea6288,ecd4fe9718d7dd8,375772d1edd79f6c,d53bd3a187721a8,91,92,92,rejected,attempt=88;opaque_receipt=108ec1ef89ccdb68;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,faca0e5ddbf1f243,237e4c19d4fe3193,375772d1edd79f6c,cd0b57c3d461cc32,92,93,93,rejected,attempt=89;opaque_receipt=9d79676e9b97afac;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,fac38cde3926f9f8,1d942b97eca55f8a,375772d1edd79f6c,d53bd3a187721a8,93,94,94,rejected,attempt=90;opaque_receipt=d5379b85a589b75c;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,1a1c7aa24e59d250,3ac275c4d2aa9557,375772d1edd79f6c,d53bd3a187721a8,94,95,95,rejected,attempt=91;opaque_receipt=2910a3d9f7d01a03;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,74aaaeb92128bd89,e06ef4cf5d14450f,375772d1edd79f6c,d53bd3a187721a8,95,96,96,rejected,attempt=92;opaque_receipt=397bc079ae511f34;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,57132b3b76023454,56cf697e7ebe9c46,375772d1edd79f6c,d53bd3a187721a8,96,97,97,rejected,attempt=93;opaque_receipt=10a778c31a9bb5a0;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,eddb899646b1aa1f,93ffa887aeed41f5,375772d1edd79f6c,d53bd3a187721a8,97,98,98,rejected,attempt=94;opaque_receipt=ae73cf5d4b36c21;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,b6d147c5a6ddd871,d1d4a0b89d4f1c97,375772d1edd79f6c,d53bd3a187721a8,98,99,99,rejected,attempt=95;opaque_receipt=635d71742cd1ea3;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,f1510a8eea67bdd2,f2cf0ea7c40442e9,375772d1edd79f6c,d53bd3a187721a8,99,100,100,rejected,attempt=96;opaque_receipt=56dc7c08fb09e032;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,f53b85f34802e96e,66d17b243c23f763,375772d1edd79f6c,cd0b57c3d461cc32,100,101,101,rejected,attempt=97;opaque_receipt=a1541a6c9f0b99ab;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,ca6bafeb457dae3c,932d55450abbbf03,375772d1edd79f6c,cd0b57c3d461cc32,101,102,102,rejected,attempt=98;opaque_receipt=1f79a5b8a736871b;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,f5c769c3278b655,9f85c7fcb253ba44,375772d1edd79f6c,cd0b57c3d461cc32,102,103,103,rejected,attempt=99;opaque_receipt=b5f8db91aa4969e1;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,835080673fa9a2ca,31c3cb1a0b081e25,375772d1edd79f6c,d53bd3a187721a8,103,104,104,rejected,attempt=100;opaque_receipt=ac47c338be2435c5;full_sequence_hash=c92556ead4425e15
constructor_attempt,random_constructor,f9fa9278eb3d737d,develop,21c0b9ccdcefed86,2ee08b7cd66abbf4,375772d1edd79f6c,cd0b57c3d461cc32,104,105,105,rejected,attempt=101;opaque_receipt=47808e1cabd297de;full_sequence_hash=c92556ead4425e15
budget,random_constructor,f9fa9278eb3d737d,develop,-,-,375772d1edd79f6c,-,2048,2048,2048,charged_exact,active_builds=104;active_actions=105;active_probes=105;heldout_feedback=withheld
receipt,random_constructor,f1f15b2967c34b3,holdout,2513f85d64cb1bda,5bafd6bd981fedf8,44409cdd879ab88,d53bd3a187721a8,1,1,1,rejected,inherited_ax_program
receipt,random_constructor,f1f15b2967c34b3,holdout,4e9640b247c85a05,58967315222620f1,44409cdd879ab88,10aaebf672bc000a,2,2,2,rejected,inherited_ax_program
typed_witness,random_constructor,f1f15b2967c34b3,holdout,e0ff2587dbccd344,1bc903704d0b2b1a,44409cdd879ab88,cd0b57c3d461cc32,3,3,3,accepted,summary=1;witness_hex=313237383a3738393a31333234
receipt,random_constructor,f1f15b2967c34b3,holdout,e0ff2587dbccd344,1bc903704d0b2b1a,44409cdd879ab88,cd0b57c3d461cc32,3,3,3,accepted,inherited_ax_program
receipt,random_constructor,f1f15b2967c34b3,holdout,2513f85d64cb1bda,95d55634c06adf62,44409cdd879ab88,cd0b57c3d461cc32,3,4,4,rejected,inherited_ax_program
budget,random_constructor,f1f15b2967c34b3,holdout,-,-,44409cdd879ab88,-,2048,2048,2048,charged_exact,active_builds=3;active_actions=4;active_probes=4;heldout_feedback=withheld
receipt,random_constructor,d13917d0f504513,holdout,2513f85d64cb1bda,5bafd6bd981fedf8,6488d024155da2b,d53bd3a187721a8,1,1,1,rejected,inherited_ax_program
receipt,random_constructor,d13917d0f504513,holdout,4e9640b247c85a05,58967315222620f1,6488d024155da2b,10aaebf672bc000a,2,2,2,rejected,inherited_ax_program
receipt,random_constructor,d13917d0f504513,holdout,e0ff2587dbccd344,1bc903704d0b2b1a,6488d024155da2b,cd0b57c3d461cc32,3,3,3,rejected,inherited_ax_program
typed_witness,random_constructor,d13917d0f504513,holdout,2513f85d64cb1bda,95d55634c06adf62,6488d024155da2b,cd0b57c3d461cc32,3,4,4,accepted,summary=1;witness_hex=363438303a363437323a36353034
receipt,random_constructor,d13917d0f504513,holdout,2513f85d64cb1bda,95d55634c06adf62,6488d024155da2b,cd0b57c3d461cc32,3,4,4,accepted,inherited_ax_program
budget,random_constructor,d13917d0f504513,holdout,-,-,6488d024155da2b,-,2048,2048,2048,charged_exact,active_builds=3;active_actions=4;active_probes=4;heldout_feedback=withheld
receipt,random_constructor,e65cb01ba33cd72a,holdout,2513f85d64cb1bda,5bafd6bd981fedf8,ed07ac64ed394813,d53bd3a187721a8,1,1,1,rejected,inherited_ax_program
receipt,random_constructor,e65cb01ba33cd72a,holdout,4e9640b247c85a05,58967315222620f1,ed07ac64ed394813,10aaebf672bc000a,2,2,2,rejected,inherited_ax_program
receipt,random_constructor,e65cb01ba33cd72a,holdout,e0ff2587dbccd344,1bc903704d0b2b1a,ed07ac64ed394813,cd0b57c3d461cc32,3,3,3,rejected,inherited_ax_program
receipt,random_constructor,e65cb01ba33cd72a,holdout,2513f85d64cb1bda,95d55634c06adf62,ed07ac64ed394813,cd0b57c3d461cc32,3,4,4,rejected,inherited_ax_program
budget,random_constructor,e65cb01ba33cd72a,holdout,-,-,ed07ac64ed394813,-,2048,2048,2048,charged_exact,active_builds=3;active_actions=4;active_probes=4;heldout_feedback=withheld
receipt,random_constructor,848aa5bfd2ce8b86,holdout,2513f85d64cb1bda,5bafd6bd981fedf8,8fd1b9c09ccb14b8,d53bd3a187721a8,1,1,1,rejected,inherited_ax_program
receipt,random_constructor,848aa5bfd2ce8b86,holdout,4e9640b247c85a05,58967315222620f1,8fd1b9c09ccb14b8,10aaebf672bc000a,2,2,2,rejected,inherited_ax_program
receipt,random_constructor,848aa5bfd2ce8b86,holdout,e0ff2587dbccd344,1bc903704d0b2b1a,8fd1b9c09ccb14b8,cd0b57c3d461cc32,3,3,3,rejected,inherited_ax_program
receipt,random_constructor,848aa5bfd2ce8b86,holdout,2513f85d64cb1bda,95d55634c06adf62,8fd1b9c09ccb14b8,cd0b57c3d461cc32,3,4,4,rejected,inherited_ax_program
budget,random_constructor,848aa5bfd2ce8b86,holdout,-,-,8fd1b9c09ccb14b8,-,2048,2048,2048,charged_exact,active_builds=3;active_actions=4;active_probes=4;heldout_feedback=withheld
receipt,random_constructor,68dd9a739da2fe,holdout,2513f85d64cb1bda,5bafd6bd981fedf8,b33c1e53d983dc1,d53bd3a187721a8,1,1,1,rejected,inherited_ax_program
receipt,random_constructor,68dd9a739da2fe,holdout,4e9640b247c85a05,58967315222620f1,b33c1e53d983dc1,10aaebf672bc000a,2,2,2,rejected,inherited_ax_program
receipt,random_constructor,68dd9a739da2fe,holdout,e0ff2587dbccd344,1bc903704d0b2b1a,b33c1e53d983dc1,cd0b57c3d461cc32,3,3,3,rejected,inherited_ax_program
receipt,random_constructor,68dd9a739da2fe,holdout,2513f85d64cb1bda,95d55634c06adf62,b33c1e53d983dc1,cd0b57c3d461cc32,3,4,4,rejected,inherited_ax_program
budget,random_constructor,68dd9a739da2fe,holdout,-,-,b33c1e53d983dc1,-,2048,2048,2048,charged_exact,active_builds=3;active_actions=4;active_probes=4;heldout_feedback=withheld
receipt,random_constructor,a26f14f027946b87,holdout,2513f85d64cb1bda,5bafd6bd981fedf8,a934088f6991f4bb,d53bd3a187721a8,1,1,1,rejected,inherited_ax_program
receipt,random_constructor,a26f14f027946b87,holdout,4e9640b247c85a05,58967315222620f1,a934088f6991f4bb,10aaebf672bc000a,2,2,2,rejected,inherited_ax_program
receipt,random_constructor,a26f14f027946b87,holdout,e0ff2587dbccd344,1bc903704d0b2b1a,a934088f6991f4bb,cd0b57c3d461cc32,3,3,3,rejected,inherited_ax_program
receipt,random_constructor,a26f14f027946b87,holdout,2513f85d64cb1bda,95d55634c06adf62,a934088f6991f4bb,cd0b57c3d461cc32,3,4,4,rejected,inherited_ax_program
budget,random_constructor,a26f14f027946b87,holdout,-,-,a934088f6991f4bb,-,2048,2048,2048,charged_exact,active_builds=3;active_actions=4;active_probes=4;heldout_feedback=withheld
typed_witness,no_memory,b62c2b66ec35b8ae,develop,2513f85d64cb1bda,5bafd6bd981fedf8,7881cbcfeadf54bd,d53bd3a187721a8,1,1,1,accepted,summary=3;witness_hex=3237362c3531322c373938
receipt,no_memory,b62c2b66ec35b8ae,develop,2513f85d64cb1bda,5bafd6bd981fedf8,7881cbcfeadf54bd,d53bd3a187721a8,1,1,1,accepted,inherited_ax_program
receipt,no_memory,b62c2b66ec35b8ae,develop,4e9640b247c85a05,58967315222620f1,7881cbcfeadf54bd,10aaebf672bc000a,2,2,2,rejected,inherited_ax_program
receipt,no_memory,b62c2b66ec35b8ae,develop,e0ff2587dbccd344,1bc903704d0b2b1a,7881cbcfeadf54bd,cd0b57c3d461cc32,3,3,3,rejected,inherited_ax_program
receipt,no_memory,b62c2b66ec35b8ae,develop,2513f85d64cb1bda,95d55634c06adf62,7881cbcfeadf54bd,cd0b57c3d461cc32,3,4,4,rejected,inherited_ax_program
budget,no_memory,b62c2b66ec35b8ae,develop,-,-,7881cbcfeadf54bd,-,2048,2048,2048,charged_exact,active_builds=3;active_actions=4;active_probes=4;earned_memory=discarded
receipt,no_memory,fd47f0af6d39a405,develop,2513f85d64cb1bda,5bafd6bd981fedf8,33ea10066bd34815,d53bd3a187721a8,1,1,1,rejected,inherited_ax_program
typed_witness,no_memory,fd47f0af6d39a405,develop,4e9640b247c85a05,58967315222620f1,33ea10066bd34815,10aaebf672bc000a,2,2,2,accepted,summary=0;witness_hex=72393a6e6f6e65
receipt,no_memory,fd47f0af6d39a405,develop,4e9640b247c85a05,58967315222620f1,33ea10066bd34815,10aaebf672bc000a,2,2,2,accepted,inherited_ax_program
receipt,no_memory,fd47f0af6d39a405,develop,e0ff2587dbccd344,1bc903704d0b2b1a,33ea10066bd34815,cd0b57c3d461cc32,3,3,3,rejected,inherited_ax_program
receipt,no_memory,fd47f0af6d39a405,develop,2513f85d64cb1bda,95d55634c06adf62,33ea10066bd34815,cd0b57c3d461cc32,3,4,4,rejected,inherited_ax_program
budget,no_memory,fd47f0af6d39a405,develop,-,-,33ea10066bd34815,-,2048,2048,2048,charged_exact,active_builds=3;active_actions=4;active_probes=4;earned_memory=discarded
receipt,no_memory,f9fa9278eb3d737d,develop,2513f85d64cb1bda,5bafd6bd981fedf8,375772d1edd79f6c,d53bd3a187721a8,1,1,1,rejected,inherited_ax_program
receipt,no_memory,f9fa9278eb3d737d,develop,4e9640b247c85a05,58967315222620f1,375772d1edd79f6c,10aaebf672bc000a,2,2,2,rejected,inherited_ax_program
receipt,no_memory,f9fa9278eb3d737d,develop,e0ff2587dbccd344,1bc903704d0b2b1a,375772d1edd79f6c,cd0b57c3d461cc32,3,3,3,rejected,inherited_ax_program
receipt,no_memory,f9fa9278eb3d737d,develop,2513f85d64cb1bda,95d55634c06adf62,375772d1edd79f6c,cd0b57c3d461cc32,3,4,4,rejected,inherited_ax_program
precommit,no_memory,f9fa9278eb3d737d,develop,-,375772d1edd79f6c,fe0339d4c46780e9,-,0,0,0,precommitted,programs=2331;reduction_cap=2044;sequence_hash=fe0339d4c46780e9;input=GHOST_CANDIDATE_V1_only
constructor_attempt,no_memory,f9fa9278eb3d737d,develop,3c2c06049117bb85,29bbeff8a3a151cb,375772d1edd79f6c,10aaebf672bc000a,4,5,5,rejected,attempt=1;opaque_receipt=658d9a3b29dbc44d;full_sequence_hash=fe0339d4c46780e9
constructor_attempt,no_memory,f9fa9278eb3d737d,develop,15df9c3c249f70d7,51de5df9934ddb41,375772d1edd79f6c,10aaebf672bc000a,5,6,6,rejected,attempt=2;opaque_receipt=d8000f70e24d7bf9;full_sequence_hash=fe0339d4c46780e9
constructor_attempt,no_memory,f9fa9278eb3d737d,develop,46461462c2c96910,a5a074f268e9fdd,375772d1edd79f6c,10aaebf672bc000a,6,7,7,rejected,attempt=3;opaque_receipt=bedb01bfc4589d58;full_sequence_hash=fe0339d4c46780e9
constructor_attempt,no_memory,f9fa9278eb3d737d,develop,ce7efea0e5b15079,ad06b42a023ae2aa,375772d1edd79f6c,d53bd3a187721a8,7,8,8,rejected,attempt=4;opaque_receipt=1f421190693d4bd4;full_sequence_hash=fe0339d4c46780e9
constructor_attempt,no_memory,f9fa9278eb3d737d,develop,9fcb54ad683eb4aa,372ff6a973355b2c,375772d1edd79f6c,d53bd3a187721a8,8,9,9,rejected,attempt=5;opaque_receipt=44e41c15f700e220;full_sequence_hash=fe0339d4c46780e9
constructor_attempt,no_memory,f9fa9278eb3d737d,develop,c1bf308edbfa129c,f3a9155a7107ee5a,375772d1edd79f6c,cd0b57c3d461cc32,9,10,10,rejected,attempt=6;opaque_receipt=92cc31e997395a23;full_sequence_hash=fe0339d4c46780e9
constructor_attempt,no_memory,f9fa9278eb3d737d,develop,7cda55c871cc05db,28b247ffe98f5d28,375772d1edd79f6c,d53bd3a187721a8,10,11,11,rejected,attempt=7;opaque_receipt=700acb5c767090f2;full_sequence_hash=fe0339d4c46780e9
constructor_attempt,no_memory,f9fa9278eb3d737d,develop,399b54feed66dfd5,f5a278e7a72e628c,375772d1edd79f6c,d53bd3a187721a8,11,12,12,rejected,attempt=8;opaque_receipt=6a1c72c9811e6d59;full_sequence_hash=fe0339d4c46780e9
constructor_attempt,no_memory,f9fa9278eb3d737d,develop,37fad72757ed3040,c8d315385982766e,375772d1edd79f6c,cd0b57c3d461cc32,12,13,13,rejected,attempt=9;opaque_receipt=dc0ef6d8815b2686;full_sequence_hash=fe0339d4c46780e9
constructor_attempt,no_memory,f9fa9278eb3d737d,develop,d642a8a3c8711444,f08527773254ee97,375772d1edd79f6c,d53bd3a187721a8,13,14,14,rejected,attempt=10;opaque_receipt=fc0efb1f5c3880f3;full_sequence_hash=fe0339d4c46780e9
constructor_attempt,no_memory,f9fa9278eb3d737d,develop,a7c38946ebb425b7,663cffa5d5b11651,375772d1edd79f6c,d53bd3a187721a8,14,15,15,rejected,attempt=11;opaque_receipt=13a39b84a226280c;full_sequence_hash=fe0339d4c46780e9
constructor_attempt,no_memory,f9fa9278eb3d737d,develop,acd49d7fe49cae73,48f1fc3b6308de32,375772d1edd79f6c,cd0b57c3d461cc32,15,16,16,rejected,attempt=12;opaque_receipt=a731e7b20a682662;full_sequence_hash=fe0339d4c46780e9
constructor_attempt,no_memory,f9fa9278eb3d737d,develop,b27c9c9ec90a63e2,d7e9c8d1d1b038f8,375772d1edd79f6c,d53bd3a187721a8,16,17,17,rejected,attempt=13;opaque_receipt=37a10e12de124d2d;full_sequence_hash=fe0339d4c46780e9
constructor_attempt,no_memory,f9fa9278eb3d737d,develop,ce8516d96a6277dc,434fb5cb48a7edad,375772d1edd79f6c,d53bd3a187721a8,17,18,18,rejected,attempt=14;opaque_receipt=594efd5bc00f03cc;full_sequence_hash=fe0339d4c46780e9
constructor_attempt,no_memory,f9fa9278eb3d737d,develop,f3d7d6b7b4ae8874,af8c15938f3a77da,375772d1edd79f6c,cd0b57c3d461cc32,18,19,19,rejected,attempt=15;opaque_receipt=9302517ea8eeb07;full_sequence_hash=fe0339d4c46780e9
constructor_attempt,no_memory,f9fa9278eb3d737d,develop,b9206805ed1e5ed6,300482e2e2d405ba,375772d1edd79f6c,d53bd3a187721a8,19,20,20,rejected,attempt=16;opaque_receipt=2df210ce43898b1;full_sequence_hash=fe0339d4c46780e9
constructor_attempt,no_memory,f9fa9278eb3d737d,develop,e5a24b836143f7a,1dd7e008baaa5802,375772d1edd79f6c,d53bd3a187721a8,20,21,21,rejected,attempt=17;opaque_receipt=2a1b417547736617;full_sequence_hash=fe0339d4c46780e9
constructor_attempt,no_memory,f9fa9278eb3d737d,develop,d0d9a23d94a0f35d,2e23fa19e6ea370c,375772d1edd79f6c,cd0b57c3d461cc32,21,22,22,rejected,attempt=18;opaque_receipt=2237839ad7f94dac;full_sequence_hash=fe0339d4c46780e9
constructor_attempt,no_memory,f9fa9278eb3d737d,develop,bb941c8d9aef3ff5,13dd57a47e5f6577,375772d1edd79f6c,d53bd3a187721a8,22,23,23,rejected,attempt=19;opaque_receipt=a3e6dc235bf059f8;full_sequence_hash=fe0339d4c46780e9
constructor_attempt,no_memory,f9fa9278eb3d737d,develop,bc41ac5345cff57f,996506ec4b82605b,375772d1edd79f6c,d53bd3a187721a8,23,24,24,rejected,attempt=20;opaque_receipt=b5525b9a4a124758;full_sequence_hash=fe0339d4c46780e9
constructor_attempt,no_memory,f9fa9278eb3d737d,develop,42689561ff85334c,c71c267abab5511,375772d1edd79f6c,cd0b57c3d461cc32,24,25,25,rejected,attempt=21;opaque_receipt=51c71acb1b9e1916;full_sequence_hash=fe0339d4c46780e9
constructor_attempt,no_memory,f9fa9278eb3d737d,develop,99606952487408a4,1f19524f8441f88f,375772d1edd79f6c,d53bd3a187721a8,25,26,26,rejected,attempt=22;opaque_receipt=2e27779bd555ec4b;full_sequence_hash=fe0339d4c46780e9
constructor_attempt,no_memory,f9fa9278eb3d737d,develop,a8b3b391e55b136c,f38b2208b9a8995a,375772d1edd79f6c,d53bd3a187721a8,26,27,27,rejected,attempt=23;opaque_receipt=1ec2c835e7e8269b;full_sequence_hash=fe0339d4c46780e9
constructor_attempt,no_memory,f9fa9278eb3d737d,develop,9006d4f65bb34924,ff66a2c7714011ad,375772d1edd79f6c,cd0b57c3d461cc32,27,28,28,rejected,attempt=24;opaque_receipt=e7abee2383b9d5da;full_sequence_hash=fe0339d4c46780e9
constructor_attempt,no_memory,f9fa9278eb3d737d,develop,17d9e6c15252aca7,f2db713069ce5fa,375772d1edd79f6c,d53bd3a187721a8,28,29,29,rejected,attempt=25;opaque_receipt=8cdc265323a2a3b4;full_sequence_hash=fe0339d4c46780e9
