iter,T,value,min_pair,best_value,best_min_pair,accepted
820,0.9986,965,28,968,28,0
821,0.9961,965,28,968,28,0
822,0.9936,965,28,968,28,0
823,0.9910,965,28,968,28,0
824,0.9885,965,28,968,28,0
825,0.9860,965,28,968,28,0
826,0.9835,965,28,968,28,1
827,0.9810,965,28,968,28,0
828,0.9786,965,28,968,28,1
829,0.9761,965,28,968,28,1
830,0.9736,965,28,968,28,0
831,0.9711,965,28,968,28,0
832,0.9687,965,28,968,28,0
833,0.9662,965,28,968,28,0
834,0.9638,965,28,968,28,0
835,0.9613,965,28,968,28,0
836,0.9589,965,28,968,28,0
837,0.9565,965,28,968,28,0
838,0.9540,965,28,968,28,1
839,0.9516,965,28,968,28,0
840,0.9492,965,28,968,28,0
841,0.9468,965,28,968,28,0
842,0.9444,965,28,968,28,0
843,0.9420,965,28,968,28,0
844,0.9396,965,28,968,28,0
845,0.9372,965,28,968,28,0
846,0.9349,965,28,968,28,0
847,0.9325,965,28,968,28,0
848,0.9301,965,28,968,28,0
849,0.9278,965,28,968,28,0
850,0.9254,965,28,968,28,1
851,0.9231,965,28,968,28,0
852,0.9207,965,28,968,28,0
853,0.9184,965,28,968,28,0
854,0.9161,965,28,968,28,0
855,0.9138,965,28,968,28,0
856,0.9114,965,28,968,28,0
857,0.9091,965,28,968,28,0
858,0.9068,965,28,968,28,0
859,0.9045,965,28,968,28,1
860,0.9022,965,28,968,28,0
861,0.8999,965,28,968,28,0
862,0.8977,965,28,968,28,0
863,0.8954,965,28,968,28,0
864,0.8931,965,28,968,28,0
865,0.8909,965,28,968,28,0
866,0.8886,965,28,968,28,1
867,0.8863,965,28,968,28,0
868,0.8841,965,28,968,28,0
869,0.8819,965,28,968,28,0
870,0.8796,965,28,968,28,0
871,0.8774,965,28,968,28,0
872,0.8752,965,28,968,28,0
873,0.8730,965,28,968,28,0
874,0.8707,965,28,968,28,0
875,0.8685,965,28,968,28,0
876,0.8663,965,28,968,28,0
877,0.8641,965,28,968,28,0
878,0.8619,965,28,968,28,0
879,0.8598,965,28,968,28,0
880,0.8576,965,28,968,28,0
881,0.8554,965,28,968,28,0
882,0.8532,965,28,968,28,0
883,0.8511,965,28,968,28,0
884,0.8489,965,28,968,28,0
885,0.8468,965,28,968,28,0
886,0.8446,965,28,968,28,1
887,0.8425,965,28,968,28,0
888,0.8404,965,28,968,28,1
889,0.8382,965,28,968,28,0
890,0.8361,965,28,968,28,0
891,0.8340,965,28,968,28,1
892,0.8319,965,28,968,28,0
893,0.8298,965,28,968,28,0
894,0.8277,965,28,968,28,0
895,0.8256,965,28,968,28,0
896,0.8235,965,28,968,28,0
897,0.8214,965,28,968,28,0
898,0.8193,965,28,968,28,0
899,0.8172,965,28,968,28,0
900,0.8151,965,28,968,28,0
901,0.8131,965,28,968,28,0
902,0.8110,965,28,968,28,0
903,0.8090,965,28,968,28,0
904,0.8069,965,28,968,28,0
905,0.8049,965,28,968,28,1
906,0.8028,965,28,968,28,0
907,0.8008,965,28,968,28,0
908,0.7988,965,28,968,28,0
909,0.7967,965,28,968,28,1
910,0.7947,965,28,968,28,0
911,0.7927,965,28,968,28,0
912,0.7907,965,28,968,28,0
913,0.7887,965,28,968,28,0
914,0.7867,965,28,968,28,1
915,0.7847,965,28,968,28,0
916,0.7827,965,28,968,28,0
917,0.7807,965,28,968,28,1
918,0.7788,965,28,968,28,1
919,0.7768,965,28,968,28,1
920,0.7748,965,28,968,28,0
921,0.7728,965,28,968,28,0
922,0.7709,965,28,968,28,0
923,0.7689,965,28,968,28,0
924,0.7670,965,28,968,28,0
925,0.7650,965,28,968,28,1
926,0.7631,965,28,968,28,0
927,0.7612,965,28,968,28,0
928,0.7592,965,28,968,28,1
929,0.7573,965,28,968,28,0
930,0.7554,965,28,968,28,0
931,0.7535,965,28,968,28,0
932,0.7516,965,28,968,28,0
933,0.7497,965,28,968,28,0
934,0.7478,965,28,968,28,0
935,0.7459,965,28,968,28,1
936,0.7440,965,28,968,28,0
937,0.7421,965,28,968,28,0
938,0.7402,965,28,968,28,0
939,0.7383,965,28,968,28,0
940,0.7365,965,28,968,28,1
941,0.7346,965,28,968,28,1
942,0.7327,965,28,968,28,0
943,0.7309,965,28,968,28,0
944,0.7290,965,28,968,28,0
945,0.7272,965,28,968,28,1
946,0.7253,965,28,968,28,0
947,0.7235,965,28,968,28,0
948,0.7217,965,28,968,28,0
949,0.7198,965,28,968,28,0
950,0.7180,965,28,968,28,0
951,0.7162,965,28,968,28,0
952,0.7144,965,28,968,28,0
953,0.7126,965,28,968,28,1
954,0.7108,965,28,968,28,0
955,0.7090,965,28,968,28,0
956,0.7072,965,28,968,28,1
957,0.7054,965,28,968,28,1
958,0.7036,965,28,968,28,0
959,0.7018,965,28,968,28,1
960,0.7000,965,28,968,28,0
961,0.6982,965,28,968,28,0
962,0.6965,965,28,968,28,1
963,0.6947,965,28,968,28,0
964,0.6930,965,28,968,28,0
965,0.6912,965,28,968,28,0
966,0.6894,965,28,968,28,0
967,0.6877,965,28,968,28,0
968,0.6860,965,28,968,28,1
969,0.6842,965,28,968,28,0
970,0.6825,965,28,968,28,1
971,0.6808,965,28,968,28,1
972,0.6790,965,28,968,28,0
973,0.6773,965,28,968,28,0
974,0.6756,965,28,968,28,0
975,0.6739,965,28,968,28,0
976,0.6722,965,28,968,28,0
977,0.6705,965,28,968,28,1
978,0.6688,965,28,968,28,0
979,0.6671,965,28,968,28,1
980,0.6654,965,28,968,28,0
981,0.6637,965,28,968,28,1
982,0.6620,965,28,968,28,0
983,0.6603,965,28,968,28,0
984,0.6587,965,28,968,28,0
985,0.6570,965,28,968,28,0
986,0.6553,965,28,968,28,0
987,0.6537,965,28,968,28,1
988,0.6520,965,28,968,28,0
989,0.6504,965,28,968,28,0
990,0.6487,965,28,968,28,0
991,0.6471,965,28,968,28,0
992,0.6454,965,28,968,28,0
993,0.6438,965,28,968,28,1
994,0.6422,965,28,968,28,0
995,0.6405,965,28,968,28,0
996,0.6389,965,28,968,28,0
997,0.6373,965,28,968,28,0
998,0.6357,965,28,968,28,0
999,0.6341,965,28,968,28,1
1000,0.6325,965,28,968,28,1
1001,0.6309,965,28,968,28,0
1002,0.6293,965,28,968,28,0
1003,0.6277,965,28,968,28,0
1004,0.6261,965,28,968,28,0
1005,0.6245,965,28,968,28,0
1006,0.6229,965,28,968,28,0
1007,0.6213,965,28,968,28,0
1008,0.6197,965,28,968,28,0
1009,0.6182,965,28,968,28,1
1010,0.6166,965,28,968,28,0
1011,0.6150,965,28,968,28,0
1012,0.6135,965,28,968,28,0
1013,0.6119,965,28,968,28,0
1014,0.6104,965,28,968,28,0
1015,0.6088,965,28,968,28,1
1016,0.6073,965,28,968,28,0
1017,0.6058,965,28,968,28,0
1018,0.6042,965,28,968,28,0
1019,0.6027,965,28,968,28,0
1020,0.6012,965,28,968,28,0
1021,0.5996,965,28,968,28,0
1022,0.5981,965,28,968,28,0
1023,0.5966,965,28,968,28,0
1024,0.5951,965,28,968,28,1
1025,0.5936,965,28,968,28,0
1026,0.5921,965,28,968,28,0
1027,0.5906,965,28,968,28,0
1028,0.5891,965,28,968,28,1
1029,0.5876,965,28,968,28,1
1030,0.5861,965,28,968,28,0
1031,0.5846,965,28,968,28,0
1032,0.5831,965,28,968,28,0
1033,0.5817,965,28,968,28,1
1034,0.5802,965,28,968,28,0
1035,0.5787,965,28,968,28,0
1036,0.5772,965,28,968,28,0
1037,0.5758,965,28,968,28,1
1038,0.5743,965,28,968,28,0
1039,0.5729,965,28,968,28,0
1040,0.5714,965,28,968,28,0
1041,0.5700,965,28,968,28,0
1042,0.5685,965,28,968,28,0
1043,0.5671,965,28,968,28,0
1044,0.5656,965,28,968,28,1
1045,0.5642,965,28,968,28,0
1046,0.5628,965,28,968,28,0
1047,0.5613,965,28,968,28,0
1048,0.5599,965,28,968,28,0
1049,0.5585,965,28,968,28,0
1050,0.5571,965,28,968,28,0
1051,0.5557,965,28,968,28,1
1052,0.5543,965,28,968,28,1
1053,0.5529,965,28,968,28,0
1054,0.5515,965,28,968,28,0
1055,0.5501,965,28,968,28,1
1056,0.5487,965,28,968,28,0
1057,0.5473,965,28,968,28,0
1058,0.5459,965,28,968,28,1
1059,0.5445,965,28,968,28,0
1060,0.5431,965,28,968,28,0
1061,0.5418,965,28,968,28,0
1062,0.5404,965,28,968,28,0
1063,0.5390,965,28,968,28,0
1064,0.5376,965,28,968,28,0
1065,0.5363,965,28,968,28,0
1066,0.5349,965,28,968,28,0
1067,0.5336,968,28,968,28,1
1068,0.5322,968,28,968,28,0
1069,0.5309,968,28,968,28,1
1070,0.5295,968,28,968,28,0
1071,0.5282,968,28,968,28,0
1072,0.5268,968,28,968,28,0
1073,0.5255,968,28,968,28,0
1074,0.5242,968,28,968,28,0
1075,0.5228,968,28,968,28,0
1076,0.5215,968,28,968,28,0
1077,0.5202,968,28,968,28,0
1078,0.5189,968,28,968,28,0
1079,0.5176,968,28,968,28,0
1080,0.5163,968,28,968,28,0
1081,0.5149,968,28,968,28,0
1082,0.5136,968,28,968,28,0
1083,0.5123,968,28,968,28,0
1084,0.5110,968,28,968,28,0
1085,0.5097,968,28,968,28,0
1086,0.5085,968,28,968,28,0
1087,0.5072,968,28,968,28,1
1088,0.5059,968,28,968,28,0
1089,0.5046,968,28,968,28,1
1090,0.5033,968,28,968,28,0
1091,0.5020,968,27,968,28,1
1092,0.5008,968,27,968,28,1
1093,0.4995,968,27,968,28,0
1094,0.4982,968,27,968,28,0
1095,0.4970,968,27,968,28,0
1096,0.4957,968,27,968,28,1
1097,0.4945,968,27,968,28,0
1098,0.4932,968,27,968,28,0
1099,0.4920,968,27,968,28,0
1100,0.4907,968,27,968,28,1
1101,0.4895,968,27,968,28,0
1102,0.4882,968,27,968,28,0
1103,0.4870,968,27,968,28,0
1104,0.4858,968,27,968,28,0
1105,0.4845,968,27,968,28,1
1106,0.4833,968,27,968,28,0
1107,0.4821,968,27,968,28,0
1108,0.4808,968,27,968,28,0
1109,0.4796,968,27,968,28,0
1110,0.4784,968,27,968,28,0
1111,0.4772,968,27,968,28,0
1112,0.4760,968,27,968,28,0
1113,0.4748,968,27,968,28,0
1114,0.4736,968,27,968,28,1
1115,0.4724,968,27,968,28,0
1116,0.4712,968,27,968,28,0
1117,0.4700,968,27,968,28,1
1118,0.4688,968,27,968,28,0
1119,0.4676,968,27,968,28,0
1120,0.4664,968,27,968,28,0
1121,0.4652,968,27,968,28,1
1122,0.4641,968,27,968,28,0
1123,0.4629,968,27,968,28,0
1124,0.4617,968,27,968,28,0
1125,0.4605,968,27,968,28,0
1126,0.4594,968,27,968,28,1
1127,0.4582,968,27,968,28,0
1128,0.4571,968,27,968,28,0
1129,0.4559,968,27,968,28,0
1130,0.4547,968,27,968,28,0
1131,0.4536,968,27,968,28,1
1132,0.4524,968,27,968,28,0
1133,0.4513,968,27,968,28,0
1134,0.4501,968,27,968,28,0
1135,0.4490,968,27,968,28,0
1136,0.4479,968,27,968,28,0
1137,0.4467,968,27,968,28,1
1138,0.4456,968,27,968,28,0
1139,0.4445,968,27,968,28,0
1140,0.4433,968,27,968,28,0
1141,0.4422,968,27,968,28,0
1142,0.4411,968,27,968,28,0
1143,0.4400,968,27,968,28,0
1144,0.4389,968,27,968,28,0
1145,0.4378,968,27,968,28,0
1146,0.4366,968,27,968,28,0
1147,0.4355,968,27,968,28,0
1148,0.4344,968,27,968,28,0
1149,0.4333,968,27,968,28,1
1150,0.4322,968,27,968,28,1
1151,0.4311,968,27,968,28,0
1152,0.4300,968,27,968,28,0
1153,0.4290,968,27,968,28,0
1154,0.4279,968,27,968,28,1
1155,0.4268,968,27,968,28,0
1156,0.4257,968,27,968,28,0
1157,0.4246,968,27,968,28,0
1158,0.4235,968,27,968,28,0
1159,0.4225,968,27,968,28,0
1160,0.4214,968,27,968,28,0
1161,0.4203,968,27,968,28,0
1162,0.4193,968,27,968,28,0
1163,0.4182,968,27,968,28,1
1164,0.4171,968,27,968,28,0
1165,0.4161,968,27,968,28,0
1166,0.4150,968,27,968,28,0
1167,0.4140,968,27,968,28,0
1168,0.4129,968,27,968,28,0
1169,0.4119,968,27,968,28,0
1170,0.4108,968,27,968,28,1
1171,0.4098,968,27,968,28,1
1172,0.4088,968,27,968,28,1
1173,0.4077,968,27,968,28,0
1174,0.4067,968,27,968,28,1
1175,0.4057,968,27,968,28,0
1176,0.4046,968,27,968,28,0
1177,0.4036,968,27,968,28,1
1178,0.4026,968,27,968,28,0
1179,0.4016,968,27,968,28,0
1180,0.4006,968,27,968,28,0
1181,0.3995,968,27,968,28,0
1182,0.3985,968,27,968,28,0
1183,0.3975,968,27,968,28,0
1184,0.3965,968,27,968,28,0
1185,0.3955,968,27,968,28,1
1186,0.3945,968,27,968,28,0
1187,0.3935,968,27,968,28,0
1188,0.3925,968,27,968,28,0
1189,0.3915,968,27,968,28,0
1190,0.3905,968,27,968,28,0
1191,0.3895,968,27,968,28,0
1192,0.3885,968,27,968,28,0
1193,0.3876,968,27,968,28,1
1194,0.3866,968,27,968,28,0
1195,0.3856,968,27,968,28,0
1196,0.3846,968,27,968,28,0
1197,0.3836,968,27,968,28,0
1198,0.3827,968,27,968,28,0
1199,0.3817,968,27,968,28,0
1200,0.3807,968,27,968,28,1
1201,0.3798,968,27,968,28,0
1202,0.3788,968,27,968,28,0
1203,0.3778,968,27,968,28,0
1204,0.3769,968,27,968,28,1
1205,0.3759,968,27,968,28,0
1206,0.3750,968,27,968,28,0
1207,0.3740,968,27,968,28,1
1208,0.3731,968,27,968,28,1
1209,0.3721,968,27,968,28,0
1210,0.3712,968,27,968,28,0
1211,0.3703,968,27,968,28,0
1212,0.3693,968,27,968,28,1
1213,0.3684,968,27,968,28,0
1214,0.3674,968,27,968,28,1
1215,0.3665,968,27,968,28,0
1216,0.3656,968,27,968,28,0
1217,0.3647,968,27,968,28,0
1218,0.3637,968,27,968,28,1
1219,0.3628,968,27,968,28,0
1220,0.3619,968,27,968,28,0
1221,0.3610,968,27,968,28,0
1222,0.3601,968,27,968,28,0
1223,0.3591,968,27,968,28,1
1224,0.3582,968,27,968,28,1
1225,0.3573,968,27,968,28,0
1226,0.3564,968,27,968,28,0
1227,0.3555,968,27,968,28,0
1228,0.3546,968,27,968,28,1
1229,0.3537,968,27,968,28,0
1230,0.3528,968,27,968,28,0
1231,0.3519,968,27,968,28,0
1232,0.3510,968,27,968,28,0
1233,0.3501,968,27,968,28,0
1234,0.3493,968,27,968,28,0
1235,0.3484,968,27,968,28,0
1236,0.3475,968,27,968,28,0
1237,0.3466,968,27,968,28,0
1238,0.3457,968,27,968,28,0
1239,0.3449,968,27,968,28,0
1240,0.3440,968,27,968,28,0
1241,0.3431,968,27,968,28,1
1242,0.3422,968,27,968,28,0
1243,0.3414,968,27,968,28,1
1244,0.3405,968,27,968,28,0
1245,0.3396,968,27,968,28,0
1246,0.3388,968,27,968,28,0
1247,0.3379,968,27,968,28,0
1248,0.3371,968,27,968,28,0
1249,0.3362,968,27,968,28,0
1250,0.3354,968,27,968,28,1
1251,0.3345,968,27,968,28,0
1252,0.3337,968,27,968,28,0
1253,0.3328,968,27,968,28,1
1254,0.3320,968,27,968,28,0
1255,0.3311,968,27,968,28,0
1256,0.3303,968,27,968,28,0
1257,0.3295,968,27,968,28,0
1258,0.3286,968,27,968,28,1
1259,0.3278,968,27,968,28,0
1260,0.3270,968,27,968,28,0
1261,0.3261,968,27,968,28,0
1262,0.3253,968,27,968,28,0
1263,0.3245,968,27,968,28,0
1264,0.3237,968,27,968,28,0
1265,0.3228,968,27,968,28,0
1266,0.3220,968,27,968,28,0
1267,0.3212,968,27,968,28,0
1268,0.3204,968,27,968,28,0
1269,0.3196,968,27,968,28,1
1270,0.3188,968,27,968,28,0
1271,0.3180,968,27,968,28,0
1272,0.3172,968,27,968,28,0
1273,0.3163,968,27,968,28,0
1274,0.3155,968,27,968,28,0
1275,0.3147,968,27,968,28,0
1276,0.3140,968,27,968,28,0
1277,0.3132,968,27,968,28,0
1278,0.3124,968,27,968,28,0
1279,0.3116,968,27,968,28,0
1280,0.3108,968,27,968,28,0
1281,0.3100,968,27,968,28,0
1282,0.3092,968,27,968,28,0
1283,0.3084,968,27,968,28,0
1284,0.3076,968,27,968,28,0
1285,0.3069,968,27,968,28,0
1286,0.3061,968,27,968,28,0
1287,0.3053,968,27,968,28,0
1288,0.3045,968,27,968,28,0
1289,0.3038,968,27,968,28,1
1290,0.3030,968,27,968,28,1
1291,0.3022,968,27,968,28,0
1292,0.3015,968,27,968,28,1
1293,0.3007,968,27,968,28,1
1294,0.2999,968,27,968,28,0
1295,0.2992,968,27,968,28,0
1296,0.2984,968,27,968,28,1
1297,0.2977,968,27,968,28,0
1298,0.2969,968,27,968,28,0
1299,0.2962,968,27,968,28,0
1300,0.2954,968,27,968,28,0
1301,0.2947,968,27,968,28,0
1302,0.2939,968,27,968,28,1
1303,0.2932,968,27,968,28,1
1304,0.2924,968,27,968,28,0
1305,0.2917,968,27,968,28,0
1306,0.2909,968,27,968,28,0
1307,0.2902,968,27,968,28,0
1308,0.2895,968,27,968,28,0
1309,0.2887,968,27,968,28,1
1310,0.2880,968,27,968,28,0
1311,0.2873,968,27,968,28,0
1312,0.2865,968,27,968,28,0
1313,0.2858,968,27,968,28,0
1314,0.2851,968,27,968,28,0
1315,0.2844,968,27,968,28,1
1316,0.2836,968,27,968,28,1
1317,0.2829,968,27,968,28,1
1318,0.2822,968,27,968,28,0
1319,0.2815,968,27,968,28,0
1320,0.2808,968,27,968,28,0
1321,0.2801,968,27,968,28,0
1322,0.2794,969,27,969,27,1
1323,0.2787,969,27,969,27,0
1324,0.2779,969,27,969,27,0
1325,0.2772,969,27,969,27,0
1326,0.2765,969,27,969,27,0
1327,0.2758,969,27,969,27,0
1328,0.2751,969,27,969,27,0
1329,0.2744,969,27,969,27,0
1330,0.2737,969,27,969,27,0
1331,0.2731,969,27,969,27,0
1332,0.2724,969,27,969,27,0
1333,0.2717,969,27,969,27,0
1334,0.2710,969,27,969,27,0
1335,0.2703,969,27,969,27,0
1336,0.2696,969,27,969,27,0
1337,0.2689,969,27,969,27,0
1338,0.2682,969,27,969,27,0
1339,0.2676,969,27,969,27,1
1340,0.2669,969,27,969,27,1
1341,0.2662,969,27,969,27,0
1342,0.2655,969,27,969,27,1
1343,0.2649,969,27,969,27,1
1344,0.2642,969,27,969,27,0
1345,0.2635,969,27,969,27,0
1346,0.2629,969,27,969,27,0
1347,0.2622,969,27,969,27,0
1348,0.2615,969,27,969,27,0
1349,0.2609,969,27,969,27,0
1350,0.2602,969,27,969,27,0
1351,0.2595,969,27,969,27,1
1352,0.2589,969,27,969,27,0
1353,0.2582,969,27,969,27,0
1354,0.2576,969,27,969,27,0
1355,0.2569,969,27,969,27,0
1356,0.2563,969,27,969,27,0
1357,0.2556,969,27,969,27,0
1358,0.2550,969,27,969,27,0
1359,0.2543,969,27,969,27,0
1360,0.2537,969,27,969,27,0
1361,0.2530,969,27,969,27,0
1362,0.2524,969,27,969,27,0
1363,0.2518,969,27,969,27,0
1364,0.2511,969,27,969,27,0
1365,0.2505,969,27,969,27,0
1366,0.2498,969,27,969,27,1
1367,0.2492,969,27,969,27,0
1368,0.2486,969,27,969,27,0
1369,0.2480,969,27,969,27,0
1370,0.2473,969,27,969,27,0
1371,0.2467,969,27,969,27,0
1372,0.2461,969,27,969,27,0
1373,0.2454,969,27,969,27,1
1374,0.2448,969,27,969,27,0
1375,0.2442,969,27,969,27,0
1376,0.2436,969,27,969,27,0
1377,0.2430,969,27,969,27,0
1378,0.2424,969,27,969,27,1
1379,0.2417,969,27,969,27,1
1380,0.2411,969,27,969,27,0
1381,0.2405,969,27,969,27,0
1382,0.2399,969,27,969,27,0
1383,0.2393,969,27,969,27,0
1384,0.2387,969,27,969,27,0
1385,0.2381,969,27,969,27,0
1386,0.2375,969,27,969,27,1
1387,0.2369,969,27,969,27,0
1388,0.2363,969,27,969,27,1
1389,0.2357,969,27,969,27,1
1390,0.2351,969,27,969,27,0
1391,0.2345,969,27,969,27,1
1392,0.2339,969,27,969,27,1
1393,0.2333,969,27,969,27,1
1394,0.2327,969,27,969,27,0
1395,0.2321,969,27,969,27,1
1396,0.2315,969,27,969,27,0
1397,0.2309,969,27,969,27,1
1398,0.2304,969,27,969,27,1
1399,0.2298,969,27,969,27,0
1400,0.2292,969,27,969,27,1
1401,0.2286,969,27,969,27,1
1402,0.2280,969,27,969,27,0
1403,0.2275,970,27,970,27,1
1404,0.2269,970,27,970,27,0
1405,0.2263,970,27,970,27,1
1406,0.2257,970,27,970,27,0
1407,0.2252,970,27,970,27,1
1408,0.2246,970,27,970,27,0
1409,0.2240,970,27,970,27,0
1410,0.2235,970,27,970,27,0
1411,0.2229,970,27,970,27,0
1412,0.2223,970,27,970,27,0
1413,0.2218,970,27,970,27,0
1414,0.2212,970,27,970,27,0
1415,0.2206,970,27,970,27,0
1416,0.2201,970,27,970,27,1
1417,0.2195,970,27,970,27,0
1418,0.2190,970,27,970,27,0
1419,0.2184,970,27,970,27,0
1420,0.2179,970,27,970,27,0
1421,0.2173,970,27,970,27,0
1422,0.2168,970,27,970,27,1
1423,0.2162,970,27,970,27,0
1424,0.2157,970,27,970,27,0
1425,0.2151,970,27,970,27,1
1426,0.2146,970,27,970,27,0
1427,0.2140,970,27,970,27,1
1428,0.2135,970,27,970,27,0
1429,0.2129,970,27,970,27,0
1430,0.2124,970,27,970,27,0
1431,0.2119,970,27,970,27,0
1432,0.2113,970,27,970,27,0
1433,0.2108,970,27,970,27,0
1434,0.2102,970,27,970,27,0
1435,0.2097,970,27,970,27,0
1436,0.2092,970,27,970,27,0
1437,0.2087,970,27,970,27,0
1438,0.2081,970,27,970,27,0
1439,0.2076,970,27,970,27,0
1440,0.2071,970,27,970,27,0
1441,0.2065,970,27,970,27,0
1442,0.2060,970,27,970,27,1
1443,0.2055,970,27,970,27,0
1444,0.2050,970,27,970,27,1
1445,0.2045,970,27,970,27,0
1446,0.2039,970,27,970,27,0
1447,0.2034,970,27,970,27,0
1448,0.2029,970,27,970,27,0
1449,0.2024,970,27,970,27,0
1450,0.2019,970,27,970,27,0
1451,0.2014,970,27,970,27,0
1452,0.2009,970,27,970,27,0
1453,0.2004,970,27,970,27,1
1454,0.1998,970,27,970,27,0
1455,0.1993,970,27,970,27,0
1456,0.1988,970,27,970,27,0
1457,0.1983,970,27,970,27,0
1458,0.1978,970,27,970,27,1
1459,0.1973,970,27,970,27,0
1460,0.1968,970,27,970,27,0
1461,0.1963,970,27,970,27,0
1462,0.1958,970,27,970,27,0
1463,0.1953,970,27,970,27,0
1464,0.1948,970,27,970,27,0
1465,0.1943,970,27,970,27,0
1466,0.1939,970,27,970,27,0
1467,0.1934,970,27,970,27,0
1468,0.1929,970,27,970,27,0
1469,0.1924,970,27,970,27,0
1470,0.1919,970,27,970,27,0
1471,0.1914,970,27,970,27,0
1472,0.1909,970,27,970,27,0
1473,0.1904,970,27,970,27,0
1474,0.1900,970,27,970,27,0
1475,0.1895,970,27,970,27,0
1476,0.1890,970,27,970,27,0
1477,0.1885,970,27,970,27,0
1478,0.1880,970,27,970,27,0
1479,0.1876,970,27,970,27,0
1480,0.1871,970,27,970,27,0
1481,0.1866,970,27,970,27,1
1482,0.1861,970,27,970,27,0
1483,0.1857,970,27,970,27,0
1484,0.1852,970,27,970,27,0
1485,0.1847,972,27,972,27,1
1486,0.1843,972,27,972,27,0
1487,0.1838,972,27,972,27,1
1488,0.1833,972,27,972,27,0
1489,0.1829,972,27,972,27,0
1490,0.1824,972,27,972,27,0
1491,0.1819,972,27,972,27,0
1492,0.1815,972,27,972,27,0
1493,0.1810,972,27,972,27,0
1494,0.1806,972,27,972,27,0
1495,0.1801,972,27,972,27,0
1496,0.1796,972,27,972,27,0
1497,0.1792,972,27,972,27,0
1498,0.1787,972,27,972,27,0
1499,0.1783,972,27,972,27,0
1500,0.1778,972,27,972,27,0
1501,0.1774,972,27,972,27,0
1502,0.1769,972,27,972,27,0
1503,0.1765,972,27,972,27,0
1504,0.1760,972,27,972,27,0
1505,0.1756,972,27,972,27,0
1506,0.1751,972,27,972,27,0
1507,0.1747,972,27,972,27,0
1508,0.1743,972,27,972,27,0
1509,0.1738,972,27,972,27,0
1510,0.1734,972,27,972,27,0
1511,0.1729,972,27,972,27,1
1512,0.1725,972,27,972,27,0
1513,0.1721,972,27,972,27,0
1514,0.1716,972,27,972,27,1
1515,0.1712,972,27,972,27,0
1516,0.1708,972,27,972,27,1
1517,0.1703,972,27,972,27,0
1518,0.1699,972,27,972,27,0
1519,0.1695,972,27,972,27,1
1520,0.1690,972,27,972,27,0
1521,0.1686,972,27,972,27,0
1522,0.1682,972,27,972,27,0
1523,0.1677,972,27,972,27,1
1524,0.1673,972,27,972,27,0
1525,0.1669,972,27,972,27,0
1526,0.1665,972,27,972,27,0
1527,0.1661,972,27,972,27,0
1528,0.1656,972,27,972,27,0
1529,0.1652,972,27,972,27,0
1530,0.1648,972,27,972,27,0
1531,0.1644,972,27,972,27,1
1532,0.1640,972,27,972,27,0
1533,0.1635,972,27,972,27,0
1534,0.1631,972,27,972,27,1
1535,0.1627,972,27,972,27,0
1536,0.1623,972,27,972,27,0
1537,0.1619,972,27,972,27,0
1538,0.1615,972,27,972,27,0
1539,0.1611,972,27,972,27,0
1540,0.1607,972,27,972,27,0
1541,0.1603,972,27,972,27,0
1542,0.1599,972,27,972,27,1
1543,0.1594,972,27,972,27,0
1544,0.1590,972,27,972,27,0
1545,0.1586,972,27,972,27,0
1546,0.1582,972,27,972,27,0
1547,0.1578,972,27,972,27,0
1548,0.1574,972,27,972,27,0
1549,0.1570,972,27,972,27,0
1550,0.1566,972,27,972,27,0
1551,0.1562,972,27,972,27,1
1552,0.1558,972,27,972,27,0
1553,0.1555,972,27,972,27,0
1554,0.1551,972,27,972,27,0
1555,0.1547,972,27,972,27,0
1556,0.1543,972,27,972,27,0
1557,0.1539,972,27,972,27,0
1558,0.1535,972,27,972,27,0
1559,0.1531,972,27,972,27,1
1560,0.1527,972,27,972,27,0
1561,0.1523,972,27,972,27,0
1562,0.1519,972,27,972,27,0
1563,0.1516,972,27,972,27,0
1564,0.1512,972,27,972,27,0
1565,0.1508,972,27,972,27,0
1566,0.1504,972,27,972,27,0
1567,0.1500,972,27,972,27,0
1568,0.1496,972,27,972,27,0
1569,0.1493,972,27,972,27,0
1570,0.1489,972,27,972,27,0
1571,0.1485,972,27,972,27,0
1572,0.1481,972,27,972,27,0
1573,0.1478,972,27,972,27,0
1574,0.1474,972,27,972,27,0
1575,0.1470,972,27,972,27,0
1576,0.1466,972,27,972,27,0
1577,0.1463,972,27,972,27,0
1578,0.1459,972,27,972,27,0
1579,0.1455,972,27,972,27,0
1580,0.1452,972,27,972,27,0
1581,0.1448,972,27,972,27,0
1582,0.1444,972,27,972,27,0
1583,0.1441,972,27,972,27,1
1584,0.1437,972,27,972,27,0
1585,0.1433,972,27,972,27,0
1586,0.1430,972,27,972,27,0
1587,0.1426,972,27,972,27,0
1588,0.1422,972,27,972,27,0
1589,0.1419,972,27,972,27,0
1590,0.1415,972,27,972,27,0
1591,0.1412,972,27,972,27,0
1592,0.1408,972,27,972,27,0
1593,0.1404,972,27,972,27,0
1594,0.1401,972,27,972,27,0
1595,0.1397,972,27,972,27,0
1596,0.1394,972,27,972,27,0
1597,0.1390,972,27,972,27,0
1598,0.1387,972,27,972,27,0
1599,0.1383,972,27,972,27,0
1600,0.1380,972,27,972,27,0
1601,0.1376,972,27,972,27,0
1602,0.1373,972,27,972,27,0
1603,0.1369,972,27,972,27,0
1604,0.1366,972,27,972,27,0
1605,0.1362,980,27,980,27,1
