artifact,battery,policy,stage,virtual_epochs,heldout_material,heldout_correct_x4096,charged_contacts,forged_instruments,revised_records,generated_world_visits,component_events,verdict
round_ar,AR3,earned_forge,checkpoint,169536,20200,2020,16275456,4068864,2035057,16275456,585916416,curve
round_ar,AR3,earned_forge,checkpoint,169728,20080,2008,16293888,4073472,2037402,16293888,586579968,curve
round_ar,AR3,earned_forge,checkpoint,169920,19940,1994,16312320,4078080,2039692,16312320,587243520,curve
round_ar,AR3,earned_forge,checkpoint,170112,20120,2012,16330752,4082688,2042019,16330752,587907072,curve
round_ar,AR3,earned_forge,checkpoint,170304,20290,2029,16349184,4087296,2044279,16349184,588570624,curve
round_ar,AR3,earned_forge,checkpoint,170496,20580,2058,16367616,4091904,2046487,16367616,589234176,curve
round_ar,AR3,earned_forge,checkpoint,170688,19910,1991,16386048,4096512,2048821,16386048,589897728,curve
round_ar,AR3,earned_forge,checkpoint,170880,21070,2107,16404480,4101120,2051121,16404480,590561280,curve
round_ar,AR3,earned_forge,checkpoint,171072,20240,2024,16422912,4105728,2053381,16422912,591224832,curve
round_ar,AR3,earned_forge,checkpoint,171264,20410,2041,16441344,4110336,2055700,16441344,591888384,curve
round_ar,AR3,earned_forge,checkpoint,171456,20310,2031,16459776,4114944,2057992,16459776,592551936,curve
round_ar,AR3,earned_forge,checkpoint,171648,20860,2086,16478208,4119552,2060255,16478208,593215488,curve
round_ar,AR3,earned_forge,checkpoint,171840,20560,2056,16496640,4124160,2062583,16496640,593879040,curve
round_ar,AR3,earned_forge,checkpoint,172032,20130,2013,16515072,4128768,2064881,16515072,594542592,curve
round_ar,AR3,earned_forge,checkpoint,172224,20680,2068,16533504,4133376,2067174,16533504,595206144,curve
round_ar,AR3,earned_forge,checkpoint,172416,20190,2019,16551936,4137984,2069511,16551936,595869696,curve
round_ar,AR3,earned_forge,checkpoint,172608,20300,2030,16570368,4142592,2071819,16570368,596533248,curve
round_ar,AR3,earned_forge,checkpoint,172800,20730,2073,16588800,4147200,2074088,16588800,597196800,curve
round_ar,AR3,earned_forge,checkpoint,172992,20780,2078,16607232,4151808,2076438,16607232,597860352,curve
round_ar,AR3,earned_forge,checkpoint,173184,20500,2050,16625664,4156416,2078806,16625664,598523904,curve
round_ar,AR3,earned_forge,checkpoint,173376,20560,2056,16644096,4161024,2081107,16644096,599187456,curve
round_ar,AR3,earned_forge,checkpoint,173568,20710,2071,16662528,4165632,2083436,16662528,599851008,curve
round_ar,AR3,earned_forge,checkpoint,173760,20210,2021,16680960,4170240,2085747,16680960,600514560,curve
round_ar,AR3,earned_forge,checkpoint,173952,20270,2027,16699392,4174848,2088024,16699392,601178112,curve
round_ar,AR3,earned_forge,checkpoint,174144,20860,2086,16717824,4179456,2090298,16717824,601841664,curve
round_ar,AR3,earned_forge,checkpoint,174336,20820,2082,16736256,4184064,2092594,16736256,602505216,curve
round_ar,AR3,earned_forge,checkpoint,174528,20400,2040,16754688,4188672,2094952,16754688,603168768,curve
round_ar,AR3,earned_forge,checkpoint,174720,20330,2033,16773120,4193280,2097244,16773120,603832320,curve
round_ar,AR3,earned_forge,checkpoint,174912,20010,2001,16791552,4197888,2099544,16791552,604495872,curve
round_ar,AR3,earned_forge,checkpoint,175104,20510,2051,16809984,4202496,2101872,16809984,605159424,curve
round_ar,AR3,earned_forge,checkpoint,175296,20140,2014,16828416,4207104,2104166,16828416,605822976,curve
round_ar,AR3,earned_forge,checkpoint,175488,20550,2055,16846848,4211712,2106456,16846848,606486528,curve
round_ar,AR3,earned_forge,checkpoint,175680,21080,2108,16865280,4216320,2108737,16865280,607150080,curve
round_ar,AR3,earned_forge,checkpoint,175872,20390,2039,16883712,4220928,2111055,16883712,607813632,curve
round_ar,AR3,earned_forge,checkpoint,176064,20060,2006,16902144,4225536,2113382,16902144,608477184,curve
round_ar,AR3,earned_forge,checkpoint,176256,20410,2041,16920576,4230144,2115692,16920576,609140736,curve
round_ar,AR3,earned_forge,checkpoint,176448,20110,2011,16939008,4234752,2118025,16939008,609804288,curve
round_ar,AR3,earned_forge,checkpoint,176640,20170,2017,16957440,4239360,2120368,16957440,610467840,curve
round_ar,AR3,earned_forge,checkpoint,176832,20730,2073,16975872,4243968,2122695,16975872,611131392,curve
round_ar,AR3,earned_forge,checkpoint,177024,20790,2079,16994304,4248576,2125005,16994304,611794944,curve
round_ar,AR3,earned_forge,checkpoint,177216,20080,2008,17012736,4253184,2127271,17012736,612458496,curve
round_ar,AR3,earned_forge,checkpoint,177408,20850,2085,17031168,4257792,2129576,17031168,613122048,curve
round_ar,AR3,earned_forge,checkpoint,177600,20390,2039,17049600,4262400,2131872,17049600,613785600,curve
round_ar,AR3,earned_forge,checkpoint,177792,20400,2040,17068032,4267008,2134210,17068032,614449152,curve
round_ar,AR3,earned_forge,checkpoint,177984,20770,2077,17086464,4271616,2136440,17086464,615112704,curve
round_ar,AR3,earned_forge,checkpoint,178176,21190,2119,17104896,4276224,2138719,17104896,615776256,curve
round_ar,AR3,earned_forge,checkpoint,178368,20100,2010,17123328,4280832,2141023,17123328,616439808,curve
round_ar,AR3,earned_forge,checkpoint,178560,20700,2070,17141760,4285440,2143339,17141760,617103360,curve
round_ar,AR3,earned_forge,checkpoint,178752,19900,1990,17160192,4290048,2145646,17160192,617766912,curve
round_ar,AR3,earned_forge,checkpoint,178944,19960,1996,17178624,4294656,2147934,17178624,618430464,curve
round_ar,AR3,earned_forge,checkpoint,179136,20780,2078,17197056,4299264,2150205,17197056,619094016,curve
round_ar,AR3,earned_forge,checkpoint,179328,20890,2089,17215488,4303872,2152574,17215488,619757568,curve
round_ar,AR3,earned_forge,checkpoint,179520,20450,2045,17233920,4308480,2154879,17233920,620421120,curve
round_ar,AR3,earned_forge,checkpoint,179712,20890,2089,17252352,4313088,2157201,17252352,621084672,curve
round_ar,AR3,earned_forge,checkpoint,179904,19940,1994,17270784,4317696,2159515,17270784,621748224,curve
round_ar,AR3,earned_forge,checkpoint,180096,20520,2052,17289216,4322304,2161807,17289216,622411776,curve
round_ar,AR3,earned_forge,checkpoint,180288,20320,2032,17307648,4326912,2164122,17307648,623075328,curve
round_ar,AR3,earned_forge,checkpoint,180480,20240,2024,17326080,4331520,2166391,17326080,623738880,curve
round_ar,AR3,earned_forge,checkpoint,180672,20180,2018,17344512,4336128,2168719,17344512,624402432,curve
round_ar,AR3,earned_forge,checkpoint,180864,20340,2034,17362944,4340736,2171005,17362944,625065984,curve
round_ar,AR3,earned_forge,checkpoint,181056,20480,2048,17381376,4345344,2173301,17381376,625729536,curve
round_ar,AR3,earned_forge,checkpoint,181248,20580,2058,17399808,4349952,2175574,17399808,626393088,curve
round_ar,AR3,earned_forge,checkpoint,181440,20560,2056,17418240,4354560,2177874,17418240,627056640,curve
round_ar,AR3,earned_forge,checkpoint,181632,20480,2048,17436672,4359168,2180224,17436672,627720192,curve
round_ar,AR3,earned_forge,checkpoint,181824,19910,1991,17455104,4363776,2182493,17455104,628383744,curve
round_ar,AR3,earned_forge,checkpoint,182016,20700,2070,17473536,4368384,2184805,17473536,629047296,curve
round_ar,AR3,earned_forge,checkpoint,182208,19850,1985,17491968,4372992,2187101,17491968,629710848,curve
round_ar,AR3,earned_forge,checkpoint,182400,21020,2102,17510400,4377600,2189362,17510400,630374400,curve
round_ar,AR3,earned_forge,checkpoint,182592,19910,1991,17528832,4382208,2191654,17528832,631037952,curve
round_ar,AR3,earned_forge,checkpoint,182784,20640,2064,17547264,4386816,2193966,17547264,631701504,curve
round_ar,AR3,earned_forge,checkpoint,182976,20200,2020,17565696,4391424,2196303,17565696,632365056,curve
round_ar,AR3,earned_forge,checkpoint,183168,20120,2012,17584128,4396032,2198597,17584128,633028608,curve
round_ar,AR3,earned_forge,checkpoint,183360,20450,2045,17602560,4400640,2200877,17602560,633692160,curve
round_ar,AR3,earned_forge,checkpoint,183552,20630,2063,17620992,4405248,2203161,17620992,634355712,curve
round_ar,AR3,earned_forge,checkpoint,183744,20300,2030,17639424,4409856,2205403,17639424,635019264,curve
round_ar,AR3,earned_forge,checkpoint,183936,20380,2038,17657856,4414464,2207720,17657856,635682816,curve
round_ar,AR3,earned_forge,checkpoint,184128,20970,2097,17676288,4419072,2210060,17676288,636346368,curve
round_ar,AR3,earned_forge,checkpoint,184320,20600,2060,17694720,4423680,2212343,17694720,637009920,curve
round_ar,AR3,earned_forge,checkpoint,184512,20490,2049,17713152,4428288,2214669,17713152,637673472,curve
round_ar,AR3,earned_forge,checkpoint,184704,20480,2048,17731584,4432896,2216986,17731584,638337024,curve
round_ar,AR3,earned_forge,checkpoint,184896,20330,2033,17750016,4437504,2219272,17750016,639000576,curve
round_ar,AR3,earned_forge,checkpoint,185088,19890,1989,17768448,4442112,2221537,17768448,639664128,curve
round_ar,AR3,earned_forge,checkpoint,185280,20440,2044,17786880,4446720,2223853,17786880,640327680,curve
round_ar,AR3,earned_forge,checkpoint,185472,20280,2028,17805312,4451328,2226167,17805312,640991232,curve
round_ar,AR3,earned_forge,checkpoint,185664,20390,2039,17823744,4455936,2228546,17823744,641654784,curve
round_ar,AR3,earned_forge,checkpoint,185856,20610,2061,17842176,4460544,2230836,17842176,642318336,curve
round_ar,AR3,earned_forge,checkpoint,186048,20620,2062,17860608,4465152,2233183,17860608,642981888,curve
round_ar,AR3,earned_forge,checkpoint,186240,20150,2015,17879040,4469760,2235488,17879040,643645440,curve
round_ar,AR3,earned_forge,checkpoint,186432,20620,2062,17897472,4474368,2237824,17897472,644308992,curve
round_ar,AR3,earned_forge,checkpoint,186624,20860,2086,17915904,4478976,2240176,17915904,644972544,curve
round_ar,AR3,earned_forge,checkpoint,186816,20100,2010,17934336,4483584,2242439,17934336,645636096,curve
round_ar,AR3,earned_forge,checkpoint,187008,20500,2050,17952768,4488192,2244786,17952768,646299648,curve
round_ar,AR3,earned_forge,checkpoint,187200,19960,1996,17971200,4492800,2247116,17971200,646963200,curve
round_ar,AR3,earned_forge,checkpoint,187392,20350,2035,17989632,4497408,2249412,17989632,647626752,curve
round_ar,AR3,earned_forge,checkpoint,187584,20610,2061,18008064,4502016,2251732,18008064,648290304,curve
round_ar,AR3,earned_forge,checkpoint,187776,20630,2063,18026496,4506624,2254035,18026496,648953856,curve
round_ar,AR3,earned_forge,checkpoint,187968,20410,2041,18044928,4511232,2256308,18044928,649617408,curve
round_ar,AR3,earned_forge,checkpoint,188160,20690,2069,18063360,4515840,2258608,18063360,650280960,curve
round_ar,AR3,earned_forge,checkpoint,188352,20840,2084,18081792,4520448,2260930,18081792,650944512,curve
round_ar,AR3,earned_forge,checkpoint,188544,20310,2031,18100224,4525056,2263232,18100224,651608064,curve
round_ar,AR3,earned_forge,checkpoint,188736,20420,2042,18118656,4529664,2265452,18118656,652271616,curve
round_ar,AR3,earned_forge,checkpoint,188928,19850,1985,18137088,4534272,2267753,18137088,652935168,curve
round_ar,AR3,earned_forge,checkpoint,189120,20290,2029,18155520,4538880,2270016,18155520,653598720,curve
round_ar,AR3,earned_forge,checkpoint,189312,19830,1983,18173952,4543488,2272296,18173952,654262272,curve
round_ar,AR3,earned_forge,checkpoint,189504,20810,2081,18192384,4548096,2274634,18192384,654925824,curve
round_ar,AR3,earned_forge,checkpoint,189696,19970,1997,18210816,4552704,2276930,18210816,655589376,curve
round_ar,AR3,earned_forge,checkpoint,189888,20960,2096,18229248,4557312,2279224,18229248,656252928,curve
round_ar,AR3,earned_forge,checkpoint,190080,20300,2030,18247680,4561920,2281430,18247680,656916480,curve
round_ar,AR3,earned_forge,checkpoint,190272,20630,2063,18266112,4566528,2283737,18266112,657580032,curve
round_ar,AR3,earned_forge,checkpoint,190464,20060,2006,18284544,4571136,2286005,18284544,658243584,curve
round_ar,AR3,earned_forge,checkpoint,190656,20120,2012,18302976,4575744,2288341,18302976,658907136,curve
round_ar,AR3,earned_forge,checkpoint,190848,20740,2074,18321408,4580352,2290654,18321408,659570688,curve
round_ar,AR3,earned_forge,checkpoint,191040,20570,2057,18339840,4584960,2292949,18339840,660234240,curve
round_ar,AR3,earned_forge,checkpoint,191232,20520,2052,18358272,4589568,2295267,18358272,660897792,curve
round_ar,AR3,earned_forge,checkpoint,191424,20170,2017,18376704,4594176,2297550,18376704,661561344,curve
round_ar,AR3,earned_forge,checkpoint,191616,20290,2029,18395136,4598784,2299858,18395136,662224896,curve
round_ar,AR3,earned_forge,checkpoint,191808,20260,2026,18413568,4603392,2302144,18413568,662888448,curve
round_ar,AR3,earned_forge,checkpoint,192000,20140,2014,18432000,4608000,2304440,18432000,663552000,curve
round_ar,AR3,earned_forge,final,192000,20140,2014,18432000,4608000,2304440,18432000,663552000,final
round_ar,AR3,blank,final,192000,20030,2003,18432000,0,0,18432000,663552000,final
round_ar,AR3,fixed_broad,final,192000,21070,2107,18432000,0,0,18432000,663552000,final
round_ar,AR3,random,final,192000,20840,2084,18432000,0,0,18432000,663552000,final
round_ar,AR3,replay,final,192000,20830,2083,18432000,0,0,18432000,663552000,final
round_ar,AR3,shuffled,final,192000,20250,2025,18432000,0,0,18432000,663552000,final
round_ar,AR3,answer_scrubbed,final,192000,20030,2003,18432000,0,0,18432000,663552000,final
round_ar,AR3,forge_ablation,final,192000,20030,2003,18432000,0,0,18432000,663552000,final
round_ar,AR3,experience_ablation,final,192000,20030,2003,18432000,0,0,18432000,663552000,final
round_ar,AR3,audit,scope,192000,0,0,18432000,0,0,18432000,663552000,LIMIT:generated_dynamic_world_model_not_real_world_or_general_intelligence
round_ar,AR3,verdict,final,192000,20140,2014,18432000,4608000,2304440,18432000,663552000,VALID_NEGATIVE:earned_open_workshop_did_not_beat_all_controls
