trial,seed,closure_initial,closure_relaxed,nearest,nearest_dist,mean_vsa,max_vsa
370,a0928bb2c757ad80,2653659421,7050583,NETWORK,238,256.8000,282
371,f1eb410bc7c814f4,2663663454,7048319,SHADOW,237,256.6000,277
372,3e24d52612e85616,2619913995,7058541,NETWORK,234,254.2000,272
373,d99bfc7a0548096e,2548711516,7037265,NETWORK,236,256.8000,278
374,b8c127b13b9625ab,2578432100,7059365,NETWORK,233,256.2000,274
375,dcbb822ff639dc2,2602362479,7042265,NETWORK,239,257.4000,279
376,d39c8fb8a9e6b19c,2512030914,7053186,NETWORK,237,255.8000,276
377,5a5bafd51095fe8e,2493682161,7052166,NETWORK,235,255.5000,275
378,605c55dfee1d3cac,2506564981,7064649,NETWORK,236,254.4000,278
379,192aa59c71b12d99,2427766937,7044465,SHADOW,231,255.4000,275
380,8e62dd8166c26b15,2439519817,7069905,NETWORK,238,255.5000,276
381,5e253400515bc15f,2446570344,7041029,SHADOW,238,257.5000,278
382,7d84e451d49adc0,2592694748,7050586,SHADOW,238,256.4000,274
383,d804d90c16fe3bbb,2592023425,7042677,NETWORK,240,256.1000,276
384,5c87daeb6d43a54a,2396939246,7043860,SHADOW,239,256.9000,285
385,faec29417f377b18,2497037109,7057919,NETWORK,232,255.4000,274
386,6914c3319f606a7b,2554952228,7041496,NETWORK,238,257.2000,276
387,60e7d0e4aea8809a,2548030502,7043882,NETWORK,235,255.9000,275
388,3f09ab48a3fc0731,2549298851,7039228,NETWORK,240,256.9000,284
389,684842d82e6c684e,2549876693,7052026,SHADOW,238,257.5000,282
390,7dd848f8618d1ef4,2487356313,7039738,SHADOW,240,257.3000,284
391,f548ab2e82bd5fe8,2491144931,7063487,NETWORK,234,255.1000,274
392,47d63578c5876c2c,2483212466,7050329,NETWORK,233,256.9000,279
393,8e1879eee06da44c,2465549618,7039629,NETWORK,239,257.8000,277
394,8a7e218e00d92bca,2484462472,7044586,NETWORK,235,256.9000,281
395,acf25dbc9d1b0388,2625594313,7059273,NETWORK,236,255.1000,276
396,efdf1e16957aa1cc,2482291512,7046441,SHADOW,236,256.3000,282
397,61fc7c3fa4cdf2ba,2603711465,7050670,NETWORK,239,255.8000,279
398,33002f89f226af4f,2487715094,7051651,NETWORK,234,255.6000,278
399,9160e3b44517efb0,2447261823,7041779,NETWORK,238,256.6000,280
400,a7006abbf823997e,2603134683,7045390,NETWORK,234,255.7000,272
401,997061670fd25d50,2613470787,7037228,NETWORK,238,257.3000,282
402,fd9a9b3698c7a665,2588438072,7043358,SHADOW,237,256.8000,283
403,6695aaf5a19ad07e,2562065457,7041206,NETWORK,237,256.2000,277
404,d9f2086683af9ac7,2426685604,7041082,SHADOW,237,258.6000,281
405,d9b1a7796866617c,2497070471,7042799,SHADOW,235,256.9000,283
406,da28240998ca1a29,2542163824,7046389,SHADOW,238,257.1000,280
407,e99c16c18fe81c9a,2314465907,7058800,NETWORK,237,256.2000,273
408,6550245168af6f78,2484749644,7056392,SHADOW,235,255.0000,271
409,b43f7b61f1439e76,2538016260,7039186,SHADOW,239,256.3000,279
410,8146cca898ac5468,2460988534,7038433,NETWORK,236,256.8000,278
411,397c2528270f9b64,2714891803,7050233,NETWORK,235,257.0000,277
412,c413082e0e0626e1,2611083407,7040077,NETWORK,238,257.0000,284
413,a3d124465ef63a13,2640334289,7035733,SHADOW,235,256.5000,281
414,99713081b0947171,2534682216,7042011,NETWORK,239,256.4000,281
415,7dd5d2767697ff9a,2551694663,7059064,NETWORK,233,255.0000,272
416,afe43e31636600ce,2537463025,7029105,NETWORK,241,256.8000,277
417,467b981a972f6504,2620235936,7047798,SHADOW,240,256.5000,282
418,2f48e4cb2fdc8d14,2508764869,7044132,NETWORK,235,254.8000,275
419,a5017a06767f32df,2544680519,7055612,NETWORK,236,255.0000,276
420,8c3140e522831efd,2548895088,7051433,NETWORK,240,257.5000,282
421,68b31c469c1ef3f2,2466135328,7036024,SHADOW,236,256.4000,276
422,c22e7e1827bc5c75,2586852953,7036028,NETWORK,238,256.8000,282
423,bbce1bc0ca6c8ccf,2424274179,7047508,NETWORK,233,256.9000,279
424,b28eddc8f8a3e5da,2603111372,7037027,SHADOW,238,256.9000,282
425,83b0bcb80e7ea627,2565278602,7045124,SHADOW,239,257.9000,281
426,942e56ee6bc98bb3,2476937653,7054227,NETWORK,232,254.3000,274
427,50d8b03841a3e7f7,2447197830,7041010,NETWORK,236,256.1000,276
428,dc55d34c45e2443f,2450627581,7047540,SHADOW,237,255.7000,281
429,65b31b10d426d123,2702743409,7044674,SHADOW,239,255.8000,277
430,ba71bff7f8c59528,2482317890,7045488,NETWORK,237,256.9000,281
431,45d9d6c101a20bf2,2602921602,7044036,NETWORK,232,256.7000,280
432,a154c70499933d07,2573135103,7043577,SHADOW,240,256.6000,284
433,a2c47a3ed69422e1,2576805412,7054465,NETWORK,236,254.9000,274
434,29a868a22cfe76b0,2421476383,7042864,SHADOW,238,257.5000,278
435,1e6b20602c697ed3,2592786155,7041473,SHADOW,237,257.3000,283
436,78c0689b2d0ee2ec,2415830216,7052332,NETWORK,233,255.0000,273
437,efb36bb061c2312,2541764313,7046749,NETWORK,238,257.7000,278
438,e99f9d8b1a6b5d1d,2555403251,7037756,NETWORK,239,257.5000,281
439,30284bd108887844,2408431359,7052179,SHADOW,238,257.5000,280
440,e82590b665d718d8,2398757115,7044410,NETWORK,240,257.1000,288
441,4fbfd0d18dff0b3a,2555170552,7044853,SHADOW,237,257.7000,277
442,e072884d9d8dd997,2565818410,7055545,NETWORK,231,254.8000,272
443,613ef4f5a2917372,2459115298,7049195,SHADOW,237,257.0000,279
444,a1026c87e3101d50,2551463723,7038872,SHADOW,237,257.9000,281
445,60925cac093e34b8,2512610202,7069622,NETWORK,236,255.9000,272
446,67990bbe7e54130a,2573047380,7034126,NETWORK,237,257.1000,277
447,762a83b0d795ac53,2737236724,7035153,NETWORK,236,257.7000,280
448,211607b954b09bd8,2486432546,7035610,NETWORK,238,255.8000,280
449,7c3988d1f5f27183,2337294350,7039862,NETWORK,236,256.9000,276
450,504962717e56c1a5,2599546954,7041422,NETWORK,240,256.6000,282
451,9b7a9a2df89cbbfc,2549560380,7053063,NETWORK,236,257.0000,278
452,ad0172b39f9064bd,2495619368,7040699,NETWORK,235,256.2000,277
453,edecf122613f7df5,2480933406,7065360,NETWORK,237,255.4000,274
454,f3e71b78fb9cfad0,2646908154,7074822,NETWORK,238,256.1000,269
455,893803ff548efd25,2604977774,7037228,NETWORK,236,256.7000,282
456,43b6f1f0b130d8e5,2514542729,7047341,NETWORK,235,256.1000,273
457,ad50a1dccba64d8d,2511144922,7045405,NETWORK,234,256.8000,276
458,ef088d412525219d,2654603692,7042152,NETWORK,236,257.0000,280
459,8d7a4ef7df8b25c7,2350352834,7042944,SHADOW,235,255.8000,279
460,b17468a865da0621,2576148119,7051875,NETWORK,234,254.7000,276
461,4203f2490c1d85b4,2575637069,7044927,SHADOW,238,256.3000,280
462,233b4aaeafabff4c,2526240943,7041522,NETWORK,235,257.8000,279
463,f520cead86a8323a,2515895635,7068770,NETWORK,234,256.4000,273
464,705460f45dce3831,2460114681,7038346,SHADOW,236,256.7000,274
465,e69f5e9b4ede635a,2628995806,7054378,SHADOW,233,254.8000,277
466,a24e8844c9aceac8,2474100921,7048963,SHADOW,237,258.0000,281
467,76bb828b49cd7650,2542085615,7080073,NETWORK,232,254.5000,274
468,d448e2731c7e00d3,2448744505,7051620,NETWORK,237,256.7000,279
469,44e80bc1bd6a244a,2545214959,7032695,SHADOW,238,256.7000,278
470,fe2a3b15f07e2b18,2474954028,7037714,NETWORK,236,256.8000,278
471,ed703af6fa6749f9,2565437790,7042458,NETWORK,235,257.0000,275
472,f9373712d614c539,2567049871,7048042,NETWORK,239,258.4000,279
473,ad7eea8388dea595,2462026507,7046431,NETWORK,236,255.9000,274
474,5f9645eb7fe01135,2468974722,7045683,NETWORK,233,254.7000,271
475,2548a76e020d4b2c,2455566997,7036052,SHADOW,235,255.9000,275
476,ab3c028dadd3009c,2524213007,7041754,NETWORK,239,256.8000,281
477,ea208060db71a0cc,2509948003,7054242,SHADOW,235,256.5000,281
478,a6748a080d7e3e9d,2612376691,7042938,SHADOW,240,257.7000,282
479,d5527e7f9ddd348c,2516515206,7048972,NETWORK,238,255.1000,274
480,7fb45c6a887a0a16,2474551920,7049219,NETWORK,237,256.7000,281
481,260ed6b778b1bd67,2500768915,7045461,NETWORK,237,256.3000,279
482,4dc9bec9b35e901b,2508904670,7053289,NETWORK,237,255.7000,272
483,4a1e2f48555fbf9c,2726461406,7039368,NETWORK,236,256.5000,280
484,6b88a423269bf34,2511125249,7054070,NETWORK,235,256.1000,273
485,bf19446c9492a301,2649431277,7055553,NETWORK,231,254.9000,274
486,41266427c5a294c4,2450029643,7048555,NETWORK,238,258.0000,278
487,ee32ec25e2a6a499,2431099620,7050868,NETWORK,238,255.3000,278
488,9f7d1b688487d33f,2533515491,7037773,SHADOW,239,257.4000,281
489,b7f128938942d96b,2459946623,7053113,NETWORK,233,256.7000,279
490,f423d67f366b23b9,2569248384,7037350,NETWORK,236,258.0000,280
491,4bb10e6d8c2d2379,2455538011,7043923,NETWORK,239,256.9000,281
492,f7505643da05511f,2544713137,7053909,NETWORK,236,256.3000,284
493,89f92cbddf61702d,2619579570,7049672,SHADOW,239,256.6000,283
494,bf5da712a9b3bd0e,2445335672,7038906,SHADOW,240,256.9000,280
495,e6b09ea83b6f9719,2505857535,7044578,NETWORK,236,257.3000,278
496,7dba406f7813d18f,2618347441,7052576,NETWORK,237,255.8000,274
497,1a7b2c166e62a7bb,2530071090,7036292,SHADOW,239,257.1000,281
498,54d8df5b4720f1ac,2510345586,7042246,NETWORK,235,256.8000,277
499,ed9140e8a71659bd,2555720102,7041684,NETWORK,235,256.8000,281
500,8ae224bde5334037,2411627068,7046692,NETWORK,238,256.8000,280
501,cc259116739c2572,2367109201,7045888,NETWORK,236,254.9000,278
502,9b114aced48429c8,2624886203,7039557,SHADOW,241,258.2000,277
503,c8267e7e9dd8731d,2516989805,7044228,NETWORK,236,256.3000,282
504,5224bcd76409b995,2549707496,7042387,SHADOW,234,257.0000,278
505,bad2683f9f9907d1,2567248515,7052111,NETWORK,233,254.9000,276
506,d7e7cf8b1c85af13,2427901420,7065845,NETWORK,232,254.5000,274
507,9589213246d781f3,2620396789,7041049,NETWORK,237,255.7000,277
508,766d180874d90c58,2599072035,7050467,NETWORK,236,255.8000,270
509,4192ca9eefcb441,2574587503,7054551,NETWORK,235,255.2000,279
510,3d2026fd1c3fcd41,2558443037,7046849,NETWORK,237,255.8000,277
511,de22293b310b80b,2377074867,7044360,NETWORK,240,256.7000,282
512,9533b262a8b16e3e,2488067309,7040836,NETWORK,238,256.5000,280
513,32ebac1a4cbae7d1,2500616114,7048326,NETWORK,235,256.3000,277
514,208f1aa7dbd00b42,2490866881,7039850,NETWORK,236,257.7000,282
515,f695badabb34e8f0,2645493949,7053610,NETWORK,234,257.7000,278
516,71471efaeab45d60,2480364850,7042888,NETWORK,237,257.3000,281
517,d6fcb20879e32120,2581912477,7040480,SHADOW,234,257.7000,276
518,beca4930ed3a9732,2590025687,7044691,SHADOW,234,257.2000,282
519,8da4aa2e4e3b09b3,2581707644,7044792,NETWORK,235,256.5000,281
520,7b70a0c5e3cce8a2,2615221432,7053337,SHADOW,234,255.1000,278
521,90f23dc642fb6651,2606433154,7046779,NETWORK,239,256.5000,279
522,6a73814a36c13e9d,2596399100,7061993,NETWORK,233,255.0000,276
523,4334a3fb6a951050,2641046085,7042529,SHADOW,236,255.4000,280
524,506090f11da67cf5,2525326096,7044117,NETWORK,235,257.2000,279
525,6be5c22c2949a521,2589761267,7043253,NETWORK,237,257.5000,279
526,3a6778d136a78e1a,2462294206,7043209,NETWORK,236,257.0000,276
527,fe66e7e4fa707fec,2491046418,7049503,NETWORK,236,257.1000,276
528,458f6a5927e3a9e4,2597158165,7054782,NETWORK,236,256.0000,278
529,e68f6a53922ae94c,2432795165,7052964,NETWORK,235,254.9000,273
530,81fc356e11af0321,2546961191,7046296,SHADOW,236,256.8000,278
531,3c317bdfa043be77,2614825871,7041986,NETWORK,238,257.2000,282
532,32b77828b84df983,2588389230,7045466,NETWORK,237,257.1000,283
533,2cac89cd8c90235a,2545041424,7060186,NETWORK,235,254.9000,273
534,9878a7b34d7718e1,2400438647,7045107,SHADOW,239,257.2000,281
535,33f253d42c529e9e,2467766702,7047238,NETWORK,237,257.8000,279
536,4c36c8e86cbd0136,2560649837,7038633,NETWORK,238,256.8000,284
537,fc7dbda14f13ecb2,2441413867,7036522,SHADOW,238,257.4000,282
538,3d664ff3ba8447f8,2444734648,7070777,NETWORK,231,255.3000,275
539,cbc66ec5b249475b,2543797522,7048833,SHADOW,238,256.2000,280
540,c7127acf599cf63f,2566429224,7052899,NETWORK,237,257.1000,279
541,15edb6e973a2f2c3,2597358827,7032852,SHADOW,238,257.1000,276
542,8109917995f256cd,2639425358,7046750,NETWORK,239,257.0000,277
543,a9939c80b33efa,2379156083,7039885,NETWORK,238,257.1000,280
544,75494140f8e1fd0b,2522068841,7045144,NETWORK,235,256.5000,277
545,f158aed50d4d4395,2617360075,7046215,NETWORK,234,257.0000,280
546,99cf63f0f0ae36d5,2539198019,7062138,NETWORK,238,255.7000,272
547,4c35b7ce2382c169,2642758165,7041830,SHADOW,237,257.2000,281
548,fcfe2671c18ff709,2323401333,7065334,NETWORK,236,255.8000,273
549,ff18991a034fb455,2546630295,7041682,NETWORK,237,256.1000,283
550,3aa9d20307fa8c54,2443142095,7044880,NETWORK,236,256.6000,280
551,2449e15d6bdce732,2442315143,7059832,SHADOW,237,254.8000,273
552,f28de29501c4da7c,2567353580,7036625,SHADOW,241,257.5000,281
553,27d15138ee7a0640,2549748781,7048223,NETWORK,233,255.8000,279
554,64e0e63fa4e66c1f,2592398894,7060878,NETWORK,229,253.8000,271
555,e493de30b312bff8,2477067539,7051316,NETWORK,235,257.8000,279
556,11b6b73624ffe7f4,2570347057,7057791,SHADOW,235,255.8000,273
557,77f98491285de654,2520767721,7047427,NETWORK,238,256.8000,280
558,624cb1eed6bcf32a,2434997263,7042017,SHADOW,239,257.5000,283
559,92ac2c9debd9eb44,2665284976,7049938,NETWORK,235,256.5000,279
560,b26190ae67cdff16,2462756270,7033221,NETWORK,237,257.8000,279
561,773a98a246fdb5ef,2541235978,7069083,NETWORK,230,255.2000,275
562,a83af11447690382,2256206635,7045171,SHADOW,237,256.8000,277
563,fdb886d5611992d,2516090266,7045907,SHADOW,240,257.9000,280
564,c79b872a67353db8,2472179530,7043665,NETWORK,238,257.1000,284
565,44ac2c8549be2b53,2501352416,7068169,SHADOW,234,254.9000,272
566,2fcf96c7bdb8559b,2521042810,7043037,NETWORK,238,257.4000,278
567,4a8cd57ca6b2f28a,2626079458,7037250,NETWORK,237,257.9000,281
568,efe605550bca39aa,2642582691,7046640,NETWORK,237,257.2000,279
569,9622159a1c4b5bd2,2643459915,7066166,NETWORK,236,254.3000,278
570,208d026225909fc7,2484741680,7063914,NETWORK,234,255.4000,271
571,ddfe0fabd1162358,2555076373,7043236,NETWORK,237,256.7000,275
572,9293eff79a5763cb,2486063726,7038274,SHADOW,234,257.1000,282
573,83bbe2dbc2f111c0,2494553664,7042771,SHADOW,233,255.8000,277
574,ce17d692c9582d95,2684747228,7050283,NETWORK,235,256.8000,279
575,7e0bf8f1640885dc,2598326373,7043072,NETWORK,236,256.4000,272
576,5af100706c19dc67,2533313024,7059855,NETWORK,231,254.9000,273
577,239219d671839ef4,2426960930,7045763,NETWORK,237,255.9000,277
578,b9d4564fa6495ac7,2382483323,7044851,NETWORK,234,256.5000,280
579,c589e60e9f8bb887,2515691640,7045984,NETWORK,240,255.8000,276
580,53f5bb2a4503fa58,2609358189,7043337,NETWORK,235,255.8000,275
581,26e54942371875e2,2508087524,7036693,NETWORK,240,255.7000,278
582,a8241c18e0ae525d,2394136772,7043371,NETWORK,237,256.4000,279
583,35b03b60992338e4,2480510968,7037374,SHADOW,236,257.7000,280
584,ada9688d695ef969,2581196175,7043031,SHADOW,239,257.9000,281
585,7840f274c12b236a,2481208289,7041885,NETWORK,236,257.3000,280
586,dcde2688eda75187,2457990436,7042865,SHADOW,237,256.6000,279
587,5235df0e2a174243,2510847828,7060235,NETWORK,238,255.1000,272
588,c1764c7269ea6890,2477655193,7065604,NETWORK,239,255.5000,277
589,d73002fa1558a2ac,2485997022,7044173,SHADOW,236,255.6000,276
590,74a7d9346035bff4,2491717156,7043658,SHADOW,238,257.8000,282
591,5dfa4f9227a278bc,2396414006,7038741,NETWORK,239,257.6000,281
592,3e420a8ba4738533,2422704662,7052489,NETWORK,237,254.9000,273
593,ac1fef61cb9b3a1a,2450893485,7048792,NETWORK,236,257.1000,280
594,b8b2779242d3b4ea,2490389607,7075256,NETWORK,237,255.6000,273
595,64486d82798662fe,2534064400,7036489,NETWORK,238,256.9000,280
596,cf439b0e0f56eed5,2554440545,7034788,SHADOW,240,257.6000,282
597,890ef0f830b4923e,2609396280,7051496,NETWORK,241,257.1000,281
598,4a89147e6ce0da5f,2656431276,7048607,NETWORK,238,257.2000,278
599,afd22425a7e0b410,2445697024,7050817,SHADOW,235,256.0000,275
600,716de83530e2992f,2423557792,7047147,NETWORK,233,254.9000,271
601,d10d96afd1bd31aa,2560112403,7046549,NETWORK,238,256.0000,276
602,9c762d600f9a553e,2491436735,7043416,SHADOW,236,256.5000,282
603,70325e0b69cf9b1c,2382060518,7060176,NETWORK,235,255.1000,275
604,21e3ad37f00aac3c,2471513232,7047208,SHADOW,238,256.1000,282
605,192b304b2df19bca,2414201349,7046123,NETWORK,236,256.2000,280
606,be670c7020ba85d3,2506910574,7039332,NETWORK,235,256.0000,277
607,e8afbbf15b616503,2561834629,7035621,NETWORK,237,256.7000,279
608,7ed50752133381e6,2507842567,7048963,NETWORK,237,257.1000,283
609,febf996e381d9c2,2630792294,7045246,SHADOW,237,257.2000,283
610,c585045cebdf8379,2592031108,7049979,NETWORK,231,256.9000,279
611,d9d800f471493ed7,2593848763,7050655,SHADOW,240,258.5000,282
612,9b35feacb18545ed,2599271631,7045214,NETWORK,237,255.1000,277
613,404ec20db8c0940f,2539632430,7045296,NETWORK,235,257.2000,281
614,2510db662ce2a163,2563123576,7039108,SHADOW,238,256.5000,278
615,36016e292ff058d9,2471253791,7054606,NETWORK,234,254.9000,276
616,170731652413fcf8,2400776628,7054155,SHADOW,239,256.6000,271
617,4bc8a0e6c8899ed8,2499353833,7034575,SHADOW,240,256.9000,280
618,9b12d5d9885be30f,2534849700,7043441,SHADOW,237,254.6000,279
619,e2831514b1592fb7,2527752389,7045102,NETWORK,237,256.1000,281
620,9d3deb826d7c4d67,2501079412,7052076,SHADOW,242,255.7000,284
621,ae2a670a24ad4f8c,2645036737,7044374,NETWORK,238,255.3000,274
622,59e7eb4c2dddf337,2654123867,7039169,NETWORK,235,257.2000,277
623,e7f69296653e6dab,2434733518,7047989,NETWORK,239,256.1000,281
624,35ebb49354ceae87,2617512439,7045101,SHADOW,237,256.9000,277
625,f6169c73bc007d39,2373271509,7050745,NETWORK,241,255.7000,273
626,ec833ed45eb79f1e,2443999181,7040138,SHADOW,240,256.7000,280
627,1e5ac461ab87153d,2575565264,7045583,NETWORK,234,256.2000,280
628,51ae097069c9687d,2387605108,7055785,SHADOW,237,257.9000,283
629,441a11e752018604,2543544512,7042089,NETWORK,235,256.6000,279
630,5fa754053f5b2342,2662125598,7053522,NETWORK,236,255.0000,274
631,11ce26ef4d97c88b,2527457006,7039867,SHADOW,239,258.2000,277
632,aebf9f272d12196c,2500717889,7050312,NETWORK,237,255.7000,275
633,68c71701e17a01e5,2615502360,7043601,NETWORK,237,257.8000,277
634,8781ae21ac18f661,2627520985,7038168,SHADOW,236,257.2000,276
635,dd8d0e261948bb60,2510148345,7035830,NETWORK,237,257.0000,277
636,b01bbd6c817902b5,2584883733,7051057,SHADOW,237,257.5000,277
637,5a9d2fbf64c9d95f,2613227750,7043310,NETWORK,240,257.5000,284
638,dd4c7805007a0c69,2544834711,7050000,NETWORK,239,257.6000,283
639,a89e1eabeed5634b,2450255690,7046055,NETWORK,237,257.0000,281
640,a1e1aa7cbcf83844,2462435167,7053538,NETWORK,236,256.8000,280
641,5e73dcfb2ed72217,2666798601,7052374,NETWORK,236,254.8000,276
642,b7e79a9da0cc713e,2421807606,7042069,NETWORK,236,255.8000,276
643,3afce6591f6b36d2,2542821237,7062241,NETWORK,235,254.5000,273
644,f73176d174574064,2455589170,7042435,NETWORK,237,257.9000,277
645,ccf1204a084cd48e,2450486843,7042468,SHADOW,237,256.3000,272
646,bee8e797cce936a6,2337771846,7041578,NETWORK,238,256.6000,280
647,238ac7243d118934,2727161749,7057719,NETWORK,235,254.6000,271
648,531facd139c2c9cd,2475666772,7030194,SHADOW,237,256.9000,277
649,95a808902d527c87,2633141810,7054765,NETWORK,233,255.3000,271
650,e99a0b0f5f5851c0,2645070146,7046795,NETWORK,233,256.0000,274
651,55da0c729e178385,2577554493,7046461,SHADOW,236,256.0000,274
652,aabd3d438aacfa31,2444930835,7042035,NETWORK,237,255.6000,283
653,a8744faa1e229d68,2664391621,7047347,NETWORK,235,255.5000,275
654,ef524be66a650fe5,2639853302,7049869,NETWORK,237,256.7000,283
655,c9867d636e44c7e4,2462020819,7048657,SHADOW,239,257.6000,281
656,bf53fe8628061273,2562741811,7043410,NETWORK,237,256.9000,279
657,c13352dedebdd090,2465957573,7039251,NETWORK,241,257.5000,275
658,459b7864ff5a064c,2425548949,7052855,NETWORK,238,256.1000,276
659,4c6dd586b81889be,2602987346,7047816,NETWORK,232,255.4000,280
660,d38a4132d511f8ad,2546966080,7053224,NETWORK,237,255.2000,276
661,bdd1cb907320b37d,2542868551,7036516,SHADOW,237,256.3000,275
662,e361e87dd13556f2,2586420007,7041470,SHADOW,240,255.6000,276
663,b22fda5f469c46ec,2484296006,7039047,SHADOW,236,256.9000,280
664,2da405e823e1fe9d,2386899078,7046415,SHADOW,236,256.8000,278
665,aa47ca3d882914a0,2495752130,7058603,SHADOW,232,254.4000,274
666,2349221412266451,2494027924,7037239,NETWORK,240,256.8000,278
667,b56fdbab1ce7b37,2338464962,7063579,NETWORK,235,255.5000,273
668,3b8136e0ff77e131,2431422151,7050088,NETWORK,238,255.9000,273
669,b2963e041e9dcd75,2542772545,7032507,SHADOW,235,256.3000,279
670,b0eff83565d2c296,2568610976,7060761,NETWORK,235,254.9000,275
671,2214c6ee2f24f569,2481233928,7047243,NETWORK,237,257.2000,277
672,c2dce32ed968abce,2485718969,7045169,NETWORK,239,257.7000,279
673,db7ec07937252253,2633730197,7063880,NETWORK,235,255.5000,274
674,ac06498364b703f4,2616660084,7047565,SHADOW,234,255.8000,274
675,2bb5bda3e5dcb348,2480363748,7033574,NETWORK,236,256.6000,280
676,1e404157de1efa38,2592557009,7049395,NETWORK,233,255.8000,275
677,ebcecc8fc69a34ac,2650765881,7037047,SHADOW,238,257.3000,284
678,cf4da0faa7e07ffa,2591822146,7046987,NETWORK,237,256.6000,275
679,4cc4c84f46856d85,2558495353,7067882,NETWORK,237,255.3000,271
680,f79fb87ec488ab45,2391955736,7048059,SHADOW,237,256.1000,273
681,3f27e1c9c55523df,2611684852,7046578,SHADOW,242,258.3000,284
682,b201a5f6361515b5,2632118930,7050155,NETWORK,236,256.7000,282
683,20210c481769f684,2463984449,7043201,NETWORK,238,255.6000,274
684,74d34ebbd4f21bbf,2631041195,7060891,NETWORK,229,254.5000,269
685,75e70fa291e31679,2524945426,7049644,NETWORK,237,256.7000,283
686,795aa08b901b26ed,2632110224,7049431,SHADOW,237,256.1000,283
687,1fbe541b8075ca00,2443055735,7042220,NETWORK,237,257.7000,279
688,a5fdedae1059fa70,2442826737,7035987,SHADOW,240,256.0000,278
689,cd19277ff48ea2a,2650928024,7042768,SHADOW,234,257.7000,274
690,3c5450aad6ddea57,2532350601,7044819,NETWORK,234,256.7000,276
691,728757a87e82504,2443146702,7029285,NETWORK,236,257.2000,284
692,2ea806104083fa35,2536572469,7046587,SHADOW,236,256.6000,280
693,6269bb001cfdf49f,2577575386,7053642,NETWORK,236,254.8000,272
694,d7e62f5361409d83,2466243327,7061256,NETWORK,235,254.6000,273
695,cfcd77a11ae58acc,2436095627,7043350,NETWORK,233,256.7000,281
696,7d81800fc7c3a937,2459202868,7036007,SHADOW,238,257.3000,284
697,fe56a53c0996d3f1,2632014597,7052198,NETWORK,238,256.0000,284
698,264d11352d2899e2,2559360758,7037653,NETWORK,237,257.2000,279
699,1e2f510e3aaab07,2564058638,7040330,NETWORK,239,257.5000,283
700,7b739019c10233fd,2388285809,7049089,NETWORK,234,256.5000,280
701,73c2482def682c59,2610864909,7047884,NETWORK,236,255.1000,272
702,3f34ad0c95d7905c,2426122288,7042607,NETWORK,236,255.2000,282
703,f7df017f6bdc649,2444635068,7038946,NETWORK,235,257.4000,279
704,bf191625b323a3c5,2436100893,7041883,SHADOW,237,254.9000,279
705,604fc431f81a25f1,2575882095,7044250,SHADOW,236,257.5000,280
706,6d45df01efe83bd6,2532302389,7066766,NETWORK,233,255.4000,277
707,2b33ac74667138db,2531889363,7039433,NETWORK,236,256.1000,278
708,648cdd76867d5afe,2503099267,7046197,NETWORK,239,256.2000,279
709,3f2542ea403c2af0,2505315901,7047256,SHADOW,240,257.8000,280
710,fef0a1762eae5f07,2455413936,7042025,NETWORK,235,257.6000,281
711,667178123af89e3a,2429183095,7050892,NETWORK,241,255.4000,279
712,957abda6fca49a78,2515006880,7039629,NETWORK,236,257.4000,282
713,799180584593f5a9,2517397525,7050653,NETWORK,237,257.3000,279
714,753bd9be28f1c547,2496324782,7048538,NETWORK,239,255.5000,279
715,bd76e780288ff59a,2689362473,7040098,SHADOW,241,258.0000,281
716,487de9a52d18cd76,2594861083,7047523,SHADOW,239,258.3000,283
717,fbfbe4ff71bace8b,2564176730,7053855,SHADOW,236,256.8000,282
718,d6f3d4d76626365a,2481662103,7036120,SHADOW,238,256.8000,284
719,787047f5c9602ec2,2530228213,7048635,NETWORK,238,257.4000,280
720,d9b4c693199881ef,2602908483,7057315,NETWORK,240,256.0000,280
721,4231cc1a883cb095,2486130076,7042210,SHADOW,239,256.6000,279
722,8086373a0f81baa7,2531750500,7041604,NETWORK,238,255.6000,280
723,c6ee6d52123f36c2,2518175739,7061413,NETWORK,234,255.7000,271
724,550ab933202b0a3f,2638417324,7041412,SHADOW,238,256.1000,278
725,a73364a69c4e13e8,2487085172,7046983,NETWORK,236,256.1000,280
726,90e37081117eb4a7,2414125847,7048316,NETWORK,235,256.4000,279
727,24c9f1db950d1444,2511838468,7054065,NETWORK,235,255.2000,273
728,8e9f5558e37fab19,2437895164,7038594,NETWORK,235,256.2000,281
729,c76d55c6f5ffd7ff,2425201328,7040167,NETWORK,237,255.1000,277
730,c2eb916ae6a3fb80,2614299466,7047957,SHADOW,237,257.2000,281
731,4e85d0b8248dc6d4,2543363780,7043597,SHADOW,240,257.7000,282
732,c1f378d224d4665f,2437360490,7056898,SHADOW,235,254.0000,273
733,b228fabe2652eb3c,2602128865,7058535,NETWORK,232,255.1000,274
734,8e7b9b81b5edcd57,2458789408,7053274,NETWORK,233,254.6000,274
735,dfff7f582294754f,2540007677,7042495,NETWORK,237,255.2000,281
736,4129f4e2f389304d,2474280171,7046732,NETWORK,236,257.7000,278
737,ce4dfa04fbcc155f,2522210414,7038693,NETWORK,236,256.5000,276
738,4efa6bcd76618ee6,2635329900,7037167,NETWORK,236,257.2000,278
739,2d3da95d7a56742c,2609789784,7060537,NETWORK,236,254.3000,272
740,cc19b155b9fab60c,2539992800,7054662,NETWORK,231,254.7000,271
