phase,seed,lens_or_arm,target,family,deg,attempt,hit,accepted,false_accept,alias,ev_lb,ev_tb,ev_cmp,ev_k0,stat,true_stat,val_stat,consistent,rank,cov_before,cov_after,r2,tax,tax_corr,evals,note
lab,0xF0235A11CE0FF1CE,LG_gf2,"C01 XOR 0x0F",xor_popcount,4,19,1,1,0,0,0x0F,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"C02 parity XOR 0x33",xor_popcount,4,0,0,0,0,0,0x00,0x96,0x0000000,0,0.0486,-0.0137,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"C02 parity XOR 0x33",xor_popcount,4,0,0,0,0,0,0x20,0x95,0x0000000,0,0.0549,0.0174,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"C02 parity XOR 0x33",xor_popcount,4,0,1,0,0,0,0x11,0x22,0x0000000,0,0.1171,0.0996,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"C02 parity XOR 0x33",xor_popcount,4,0,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,29,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"C02 parity XOR 0x33",xor_popcount,4,0,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"C02 parity XOR 0x33",xor_popcount,4,0,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"C02 parity XOR 0x33",xor_popcount,4,1,0,0,0,0,0x00,0x6C,0x0000000,0,0.0514,-0.0057,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"C02 parity XOR 0x33",xor_popcount,4,1,0,0,0,0,0x04,0x39,0x0000000,0,0.0594,0.0171,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"C02 parity XOR 0x33",xor_popcount,4,1,1,0,0,0,0x11,0x22,0x0000000,0,0.1223,0.1036,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"C02 parity XOR 0x33",xor_popcount,4,1,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,29,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"C02 parity XOR 0x33",xor_popcount,4,1,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"C02 parity XOR 0x33",xor_popcount,4,1,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"C02 parity XOR 0x33",xor_popcount,4,2,0,0,0,0,0x00,0x28,0x0000000,0,0.0663,-0.0086,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"C02 parity XOR 0x33",xor_popcount,4,2,0,0,0,0,0x40,0xAD,0x0000000,0,0.0543,0.0181,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"C02 parity XOR 0x33",xor_popcount,4,2,1,0,0,0,0x12,0x21,0x0000000,0,0.1194,0.1037,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"C02 parity XOR 0x33",xor_popcount,4,2,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,29,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"C02 parity XOR 0x33",xor_popcount,4,2,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"C02 parity XOR 0x33",xor_popcount,4,2,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"C02 parity XOR 0x33",xor_popcount,4,3,0,0,0,0,0x00,0x17,0x0000000,0,0.0463,-0.0154,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"C02 parity XOR 0x33",xor_popcount,4,3,0,0,0,0,0x01,0x54,0x0000000,0,0.0594,0.0201,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"C02 parity XOR 0x33",xor_popcount,4,3,1,0,0,0,0x11,0x22,0x0000000,0,0.1177,0.1041,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"C02 parity XOR 0x33",xor_popcount,4,3,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,29,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"C02 parity XOR 0x33",xor_popcount,4,3,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"C02 parity XOR 0x33",xor_popcount,4,3,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"C02 parity XOR 0x33",xor_popcount,4,4,0,0,0,0,0x00,0xD4,0x0000000,0,0.0503,-0.0017,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"C02 parity XOR 0x33",xor_popcount,4,4,0,0,0,0,0x40,0xAD,0x0000000,0,0.0617,0.0327,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"C02 parity XOR 0x33",xor_popcount,4,4,1,0,0,0,0x12,0x21,0x0000000,0,0.1240,0.1136,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"C02 parity XOR 0x33",xor_popcount,4,4,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,29,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"C02 parity XOR 0x33",xor_popcount,4,4,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"C02 parity XOR 0x33",xor_popcount,4,4,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"C02 parity XOR 0x33",xor_popcount,4,5,0,0,0,0,0x00,0x96,0x0000000,0,0.0526,-0.0160,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"C02 parity XOR 0x33",xor_popcount,4,5,0,0,0,0,0x01,0x36,0x0000000,0,0.0669,0.0229,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"C02 parity XOR 0x33",xor_popcount,4,5,1,0,0,0,0x11,0x22,0x0000000,0,0.1234,0.1080,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"C02 parity XOR 0x33",xor_popcount,4,5,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,29,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"C02 parity XOR 0x33",xor_popcount,4,5,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"C02 parity XOR 0x33",xor_popcount,4,5,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"C02 parity XOR 0x33",xor_popcount,4,6,0,0,0,0,0x00,0x2C,0x0000000,0,0.0543,-0.0063,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"C02 parity XOR 0x33",xor_popcount,4,6,0,0,0,0,0x01,0x28,0x0000000,0,0.0577,0.0210,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"C02 parity XOR 0x33",xor_popcount,4,6,1,0,0,0,0x11,0x22,0x0000000,0,0.1189,0.1049,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"C02 parity XOR 0x33",xor_popcount,4,6,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,29,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"C02 parity XOR 0x33",xor_popcount,4,6,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"C02 parity XOR 0x33",xor_popcount,4,6,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"C02 parity XOR 0x33",xor_popcount,4,7,0,0,0,0,0x00,0x28,0x0000000,0,0.0571,-0.0349,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"C02 parity XOR 0x33",xor_popcount,4,7,0,0,0,0,0x08,0xE0,0x0000000,0,0.0640,0.0121,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"C02 parity XOR 0x33",xor_popcount,4,7,1,0,0,0,0x12,0x21,0x0000000,0,0.1057,0.0959,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"C02 parity XOR 0x33",xor_popcount,4,7,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,29,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"C02 parity XOR 0x33",xor_popcount,4,7,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"C02 parity XOR 0x33",xor_popcount,4,7,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"C02 parity XOR 0x33",xor_popcount,4,8,0,0,0,0,0x00,0x61,0x0000000,0,0.0429,-0.0086,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"C02 parity XOR 0x33",xor_popcount,4,8,0,0,0,0,0x01,0x28,0x0000000,0,0.0583,0.0241,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"C02 parity XOR 0x33",xor_popcount,4,8,1,0,0,0,0x03,0x30,0x0000000,0,0.1263,0.1037,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"C02 parity XOR 0x33",xor_popcount,4,8,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,29,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"C02 parity XOR 0x33",xor_popcount,4,8,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"C02 parity XOR 0x33",xor_popcount,4,8,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"C02 parity XOR 0x33",xor_popcount,4,9,0,0,0,0,0x00,0x2C,0x0000000,0,0.0514,-0.0297,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"C02 parity XOR 0x33",xor_popcount,4,9,0,0,0,0,0x04,0x62,0x0000000,0,0.0560,0.0229,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"C02 parity XOR 0x33",xor_popcount,4,9,1,0,0,0,0x22,0x11,0x0000000,0,0.1171,0.1042,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"C02 parity XOR 0x33",xor_popcount,4,9,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,29,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"C02 parity XOR 0x33",xor_popcount,4,9,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"C02 parity XOR 0x33",xor_popcount,4,9,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"C02 parity XOR 0x33",xor_popcount,4,10,0,0,0,0,0x00,0x07,0x0000000,0,0.0509,-0.0109,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"C02 parity XOR 0x33",xor_popcount,4,10,0,0,0,0,0x10,0x45,0x0000000,0,0.0691,0.0164,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"C02 parity XOR 0x33",xor_popcount,4,10,1,0,0,0,0x03,0x30,0x0000000,0,0.1143,0.0942,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"C02 parity XOR 0x33",xor_popcount,4,10,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,29,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"C02 parity XOR 0x33",xor_popcount,4,10,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"C02 parity XOR 0x33",xor_popcount,4,10,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"C02 parity XOR 0x33",xor_popcount,4,11,0,0,0,0,0x00,0x17,0x0000000,0,0.0463,-0.0223,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"C02 parity XOR 0x33",xor_popcount,4,11,0,0,0,0,0x08,0xE6,0x0000000,0,0.0629,0.0107,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"C02 parity XOR 0x33",xor_popcount,4,11,1,0,0,0,0x03,0x30,0x0000000,0,0.1086,0.0980,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"C02 parity XOR 0x33",xor_popcount,4,11,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,29,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"C02 parity XOR 0x33",xor_popcount,4,11,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"C02 parity XOR 0x33",xor_popcount,4,11,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"C02 parity XOR 0x33",xor_popcount,4,12,0,0,0,0,0x00,0x28,0x0000000,0,0.0451,0.0109,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"C02 parity XOR 0x33",xor_popcount,4,12,0,0,0,0,0x40,0xAD,0x0000000,0,0.0617,0.0290,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"C02 parity XOR 0x33",xor_popcount,4,12,1,0,0,0,0x11,0x22,0x0000000,0,0.1217,0.1043,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"C02 parity XOR 0x33",xor_popcount,4,12,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,29,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"C02 parity XOR 0x33",xor_popcount,4,12,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"C02 parity XOR 0x33",xor_popcount,4,12,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"C02 parity XOR 0x33",xor_popcount,4,13,0,0,0,0,0x00,0x28,0x0000000,0,0.0611,-0.0189,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"C02 parity XOR 0x33",xor_popcount,4,13,0,0,0,0,0x08,0xE6,0x0000000,0,0.0531,0.0159,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"C02 parity XOR 0x33",xor_popcount,4,13,1,0,0,0,0x21,0x12,0x0000000,0,0.1080,0.1016,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"C02 parity XOR 0x33",xor_popcount,4,13,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,29,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"C02 parity XOR 0x33",xor_popcount,4,13,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"C02 parity XOR 0x33",xor_popcount,4,13,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"C02 parity XOR 0x33",xor_popcount,4,14,0,0,0,0,0x00,0x95,0x0000000,0,0.0463,-0.0160,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"C02 parity XOR 0x33",xor_popcount,4,14,0,0,0,0,0x08,0xE6,0x0000000,0,0.0611,0.0203,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"C02 parity XOR 0x33",xor_popcount,4,14,1,0,0,0,0x11,0x22,0x0000000,0,0.1171,0.1023,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"C02 parity XOR 0x33",xor_popcount,4,14,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,29,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"C02 parity XOR 0x33",xor_popcount,4,14,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"C02 parity XOR 0x33",xor_popcount,4,14,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"C02 parity XOR 0x33",xor_popcount,4,15,0,0,0,0,0x00,0x96,0x0000000,0,0.0480,-0.0177,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"C02 parity XOR 0x33",xor_popcount,4,15,0,0,0,0,0x01,0x28,0x0000000,0,0.0583,0.0130,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"C02 parity XOR 0x33",xor_popcount,4,15,1,0,0,0,0x03,0x30,0x0000000,0,0.1103,0.0965,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"C02 parity XOR 0x33",xor_popcount,4,15,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,29,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"C02 parity XOR 0x33",xor_popcount,4,15,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"C02 parity XOR 0x33",xor_popcount,4,15,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"C02 parity XOR 0x33",xor_popcount,4,16,0,0,0,0,0x00,0x28,0x0000000,0,0.0634,-0.0160,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"C02 parity XOR 0x33",xor_popcount,4,16,0,0,0,0,0x02,0xD4,0x0000000,0,0.0611,0.0194,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"C02 parity XOR 0x33",xor_popcount,4,16,1,0,0,0,0x30,0x03,0x0000000,0,0.1063,0.0985,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"C02 parity XOR 0x33",xor_popcount,4,16,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,29,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"C02 parity XOR 0x33",xor_popcount,4,16,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"C02 parity XOR 0x33",xor_popcount,4,16,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"C02 parity XOR 0x33",xor_popcount,4,17,0,0,0,0,0x00,0x96,0x0000000,0,0.0526,-0.0217,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"C02 parity XOR 0x33",xor_popcount,4,17,0,0,0,0,0x04,0x39,0x0000000,0,0.0560,0.0183,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"C02 parity XOR 0x33",xor_popcount,4,17,1,0,0,0,0x22,0x11,0x0000000,0,0.1057,0.0956,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"C02 parity XOR 0x33",xor_popcount,4,17,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,29,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"C02 parity XOR 0x33",xor_popcount,4,17,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"C02 parity XOR 0x33",xor_popcount,4,17,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"C02 parity XOR 0x33",xor_popcount,4,18,0,0,0,0,0x00,0x28,0x0000000,0,0.0486,-0.0383,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"C02 parity XOR 0x33",xor_popcount,4,18,0,0,0,0,0x20,0x8C,0x0000000,0,0.0577,0.0153,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"C02 parity XOR 0x33",xor_popcount,4,18,1,0,0,0,0x11,0x22,0x0000000,0,0.1360,0.1064,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"C02 parity XOR 0x33",xor_popcount,4,18,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,29,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"C02 parity XOR 0x33",xor_popcount,4,18,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"C02 parity XOR 0x33",xor_popcount,4,18,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"C02 parity XOR 0x33",xor_popcount,4,19,0,0,0,0,0x00,0xE8,0x0000000,0,0.0549,-0.0200,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"C02 parity XOR 0x33",xor_popcount,4,19,0,0,0,0,0x10,0x45,0x0000000,0,0.0594,0.0233,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"C02 parity XOR 0x33",xor_popcount,4,19,1,0,0,0,0x11,0x22,0x0000000,0,0.1297,0.1094,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"C02 parity XOR 0x33",xor_popcount,4,19,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,29,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"C02 parity XOR 0x33",xor_popcount,4,19,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"C02 parity XOR 0x33",xor_popcount,4,19,1,1,0,0,0x33,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"C03 XOR 0x55",xor_popcount,4,0,0,0,0,0,0x00,0x1E,0x0000000,0,0.0520,-0.0011,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"C03 XOR 0x55",xor_popcount,4,0,0,0,0,0,0x08,0x30,0x0000000,0,0.0634,0.0297,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"C03 XOR 0x55",xor_popcount,4,0,1,0,0,0,0x11,0x44,0x0000000,0,0.1354,0.1147,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"C03 XOR 0x55",xor_popcount,4,0,1,1,0,0,0x55,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,29,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"C03 XOR 0x55",xor_popcount,4,0,1,1,0,0,0x55,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"C03 XOR 0x55",xor_popcount,4,0,1,1,0,0,0x55,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
lab,0xF0235A11CE0FF1CE,L0_tb_argmax,"C03 XOR 0x55",xor_popcount,4,1,0,0,0,0,0x00,0xE0,0x0000000,0,0.0474,-0.0029,0.0000,0,0,,,,,,162,
lab,0xF0235A11CE0FF1CE,L1_single_up,"C03 XOR 0x55",xor_popcount,4,1,0,0,0,0,0x80,0x40,0x0000000,0,0.0566,0.0196,0.0000,0,0,,,,,,1016,
lab,0xF0235A11CE0FF1CE,L2_pair_up,"C03 XOR 0x55",xor_popcount,4,1,1,0,0,0,0x11,0x44,0x0000000,0,0.1234,0.1100,0.0000,0,0,,,,,,1792,
lab,0xF0235A11CE0FF1CE,L3_gibbs,"C03 XOR 0x55",xor_popcount,4,1,1,1,0,0,0x55,0x00,0x0000000,0,1.0000,0.0000,1.0000,0,0,,,,,,29,
lab,0xF0235A11CE0FF1CE,LW_mod2_wht,"C03 XOR 0x55",xor_popcount,4,1,1,1,0,0,0x55,0x00,0x0000000,0,1.0000,1.0000,1.0000,0,0,,,,,,511,
lab,0xF0235A11CE0FF1CE,LG_gf2,"C03 XOR 0x55",xor_popcount,4,1,1,1,0,0,0x55,0x00,0x0000000,0,1.0000,1.0000,1.0000,1,45,,,,,,1,
