split,seed,arm,grammar,mask,modulus,residue,base_rate,fixed_menu_val,random_val,selected_val,test_acc,reconstruction_proxy_test,validity
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,66,3,0,0.2937,,,0.5869,0.5657,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,66,3,1,0.2937,,,0.5617,0.5794,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,66,3,2,0.2937,,,0.5583,0.5629,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,67,2,0,0.2937,,,0.4851,0.4851,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,67,2,1,0.2937,,,0.5149,0.5149,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,67,3,0,0.2937,,,0.5543,0.5709,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,67,3,1,0.2937,,,0.5749,0.5606,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,67,3,2,0.2937,,,0.5777,0.5766,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,68,2,0,0.2937,,,0.4577,0.4554,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,68,2,1,0.2937,,,0.5423,0.5446,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,68,3,0,0.2937,,,0.5829,0.5703,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,68,3,1,0.2937,,,0.5526,0.5766,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,68,3,2,0.2937,,,0.5714,0.5611,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,69,2,0,0.2937,,,0.4726,0.5120,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,69,2,1,0.2937,,,0.5274,0.4880,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,69,3,0,0.2937,,,0.5686,0.5583,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,69,3,1,0.2937,,,0.5766,0.5697,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,69,3,2,0.2937,,,0.5617,0.5800,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,70,2,0,0.2937,,,0.4703,0.4749,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,70,2,1,0.2937,,,0.5297,0.5251,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,70,3,0,0.2937,,,0.5594,0.5589,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,70,3,1,0.2937,,,0.5594,0.5629,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,70,3,2,0.2937,,,0.5880,0.5863,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,71,2,0,0.2937,,,0.4926,0.4863,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,71,2,1,0.2937,,,0.5074,0.5137,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,71,3,0,0.2937,,,0.5497,0.5491,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,71,3,1,0.2937,,,0.5709,0.5920,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,71,3,2,0.2937,,,0.5863,0.5669,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,72,2,0,0.2937,,,0.4360,0.4606,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,72,2,1,0.2937,,,0.5640,0.5394,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,72,3,0,0.2937,,,0.6154,0.5897,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,72,3,1,0.2937,,,0.4914,0.5086,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,72,3,2,0.2937,,,0.6000,0.6097,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,73,2,0,0.2937,,,0.4417,0.4571,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,73,2,1,0.2937,,,0.5583,0.5429,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,73,3,0,0.2937,,,0.5657,0.5657,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,73,3,1,0.2937,,,0.5663,0.5777,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,73,3,2,0.2937,,,0.5749,0.5646,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,74,2,0,0.2937,,,0.4589,0.4646,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,74,2,1,0.2937,,,0.5411,0.5354,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,74,3,0,0.2937,,,0.5686,0.5760,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,74,3,1,0.2937,,,0.5657,0.5817,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,74,3,2,0.2937,,,0.5726,0.5503,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,75,2,0,0.2937,,,0.4846,0.4811,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,75,2,1,0.2937,,,0.5154,0.5189,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,75,3,0,0.2937,,,0.5314,0.5480,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,75,3,1,0.2937,,,0.6051,0.5897,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,75,3,2,0.2937,,,0.5703,0.5703,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,76,2,0,0.2937,,,0.4771,0.4680,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,76,2,1,0.2937,,,0.5229,0.5320,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,76,3,0,0.2937,,,0.5777,0.5840,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,76,3,1,0.2937,,,0.5646,0.5811,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,76,3,2,0.2937,,,0.5646,0.5429,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,77,2,0,0.2937,,,0.4674,0.4851,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,77,2,1,0.2937,,,0.5326,0.5149,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,77,3,0,0.2937,,,0.5229,0.5257,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,77,3,1,0.2937,,,0.6131,0.6137,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,77,3,2,0.2937,,,0.5709,0.5686,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,78,2,0,0.2937,,,0.4714,0.5023,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,78,2,1,0.2937,,,0.5286,0.4977,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,78,3,0,0.2937,,,0.5360,0.5246,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,78,3,1,0.2937,,,0.6063,0.6086,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,78,3,2,0.2937,,,0.5646,0.5749,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,79,2,0,0.2937,,,0.4600,0.4560,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,79,2,1,0.2937,,,0.5400,0.5440,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,79,3,0,0.2937,,,0.5674,0.5743,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,79,3,1,0.2937,,,0.5749,0.5497,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,79,3,2,0.2937,,,0.5646,0.5840,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,80,2,0,0.2937,,,0.4451,0.4589,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,80,2,1,0.2937,,,0.5549,0.5411,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,80,3,0,0.2937,,,0.5674,0.5691,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,80,3,1,0.2937,,,0.5697,0.5743,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,80,3,2,0.2937,,,0.5697,0.5646,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,81,2,0,0.2937,,,0.4886,0.4789,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,81,2,1,0.2937,,,0.5114,0.5211,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,81,3,0,0.2937,,,0.5589,0.5560,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,81,3,1,0.2937,,,0.5520,0.5743,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,81,3,2,0.2937,,,0.5960,0.5777,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,82,2,0,0.2937,,,0.4931,0.4914,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,82,2,1,0.2937,,,0.5069,0.5086,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,82,3,0,0.2937,,,0.5663,0.5526,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,82,3,1,0.2937,,,0.5606,0.5657,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,82,3,2,0.2937,,,0.5800,0.5897,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,83,2,0,0.2937,,,0.4560,0.4903,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,83,2,1,0.2937,,,0.5440,0.5097,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,83,3,0,0.2937,,,0.5571,0.5611,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,83,3,1,0.2937,,,0.5714,0.5800,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,83,3,2,0.2937,,,0.5783,0.5669,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,84,2,0,0.2937,,,0.4971,0.4834,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,84,2,1,0.2937,,,0.5029,0.5166,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,84,3,0,0.2937,,,0.5434,0.5560,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,84,3,1,0.2937,,,0.5697,0.5720,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,84,3,2,0.2937,,,0.5937,0.5800,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,85,2,0,0.2937,,,0.4726,0.4897,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,85,2,1,0.2937,,,0.5274,0.5103,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,85,3,0,0.2937,,,0.5406,0.5549,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,85,3,1,0.2937,,,0.5777,0.5731,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,85,3,2,0.2937,,,0.5886,0.5800,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,86,2,0,0.2937,,,0.4891,0.4857,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,86,2,1,0.2937,,,0.5109,0.5143,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,86,3,0,0.2937,,,0.5566,0.5497,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,86,3,1,0.2937,,,0.5697,0.6046,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,86,3,2,0.2937,,,0.5806,0.5537,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,87,2,0,0.2937,,,0.4834,0.4960,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,87,2,1,0.2937,,,0.5166,0.5040,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,87,3,0,0.2937,,,0.5669,0.5857,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,87,3,1,0.2937,,,0.5771,0.5617,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,87,3,2,0.2937,,,0.5629,0.5606,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,88,2,0,0.2937,,,0.4571,0.4451,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,88,2,1,0.2937,,,0.5429,0.5549,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,88,3,0,0.2937,,,0.5789,0.5703,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,88,3,1,0.2937,,,0.5577,0.5714,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,88,3,2,0.2937,,,0.5703,0.5663,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,89,2,0,0.2937,,,0.4589,0.4909,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,89,2,1,0.2937,,,0.5411,0.5091,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,89,3,0,0.2937,,,0.5371,0.5246,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,89,3,1,0.2937,,,0.5994,0.5954,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,89,3,2,0.2937,,,0.5703,0.5880,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,90,2,0,0.2937,,,0.4811,0.4857,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,90,2,1,0.2937,,,0.5189,0.5143,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,90,3,0,0.2937,,,0.5286,0.5349,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,90,3,1,0.2937,,,0.6091,0.6091,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,90,3,2,0.2937,,,0.5691,0.5640,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,91,2,0,0.2937,,,0.4720,0.4463,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,91,2,1,0.2937,,,0.5280,0.5537,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,91,3,0,0.2937,,,0.5743,0.5623,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,91,3,1,0.2937,,,0.5617,0.5634,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,91,3,2,0.2937,,,0.5709,0.5823,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,92,2,0,0.2937,,,0.4600,0.4846,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,92,2,1,0.2937,,,0.5400,0.5154,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,92,3,0,0.2937,,,0.5451,0.5440,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,92,3,1,0.2937,,,0.5909,0.5977,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,92,3,2,0.2937,,,0.5709,0.5663,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,93,2,0,0.2937,,,0.4737,0.4560,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,93,2,1,0.2937,,,0.5263,0.5440,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,93,3,0,0.2937,,,0.5674,0.5520,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,93,3,1,0.2937,,,0.5691,0.5549,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,93,3,2,0.2937,,,0.5703,0.6011,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,94,2,0,0.2937,,,0.4771,0.4754,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,94,2,1,0.2937,,,0.5229,0.5246,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,94,3,0,0.2937,,,0.5526,0.5720,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,94,3,1,0.2937,,,0.5680,0.5531,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,94,3,2,0.2937,,,0.5863,0.5829,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,95,2,0,0.2937,,,0.4526,0.4737,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,95,2,1,0.2937,,,0.5474,0.5263,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,95,3,0,0.2937,,,0.5686,0.5886,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,95,3,1,0.2937,,,0.5606,0.5680,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,95,3,2,0.2937,,,0.5777,0.5514,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,96,2,0,0.2937,,,0.4617,0.4663,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,96,2,1,0.2937,,,0.5383,0.5337,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,96,3,0,0.2937,,,0.5800,0.5691,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,96,3,1,0.2937,,,0.5554,0.5566,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,96,3,2,0.2937,,,0.5714,0.5823,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,97,2,0,0.2937,,,0.4937,0.4720,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,97,2,1,0.2937,,,0.5063,0.5280,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,97,3,0,0.2937,,,0.5400,0.5680,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,97,3,1,0.2937,,,0.5686,0.5674,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,97,3,2,0.2937,,,0.5983,0.5726,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,98,2,0,0.2937,,,0.5034,0.4840,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,98,2,1,0.2937,,,0.4966,0.5160,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,98,3,0,0.2937,,,0.5320,0.5526,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,98,3,1,0.2937,,,0.5817,0.5800,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,98,3,2,0.2937,,,0.5931,0.5754,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,99,2,0,0.2937,,,0.4800,0.4583,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,99,2,1,0.2937,,,0.5200,0.5417,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,99,3,0,0.2937,,,0.5571,0.5474,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,99,3,1,0.2937,,,0.5880,0.5914,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,99,3,2,0.2937,,,0.5617,0.5691,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,100,2,0,0.2937,,,0.4880,0.4954,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,100,2,1,0.2937,,,0.5120,0.5046,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,100,3,0,0.2937,,,0.5474,0.5531,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,100,3,1,0.2937,,,0.5931,0.5669,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,100,3,2,0.2937,,,0.5663,0.5880,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,101,2,0,0.2937,,,0.4646,0.4851,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,101,2,1,0.2937,,,0.5354,0.5149,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,101,3,0,0.2937,,,0.5389,0.5606,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,101,3,1,0.2937,,,0.5583,0.5857,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,101,3,2,0.2937,,,0.6097,0.5617,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,102,2,0,0.2937,,,0.4806,0.4886,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,102,2,1,0.2937,,,0.5194,0.5114,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,102,3,0,0.2937,,,0.5263,0.5457,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,102,3,1,0.2937,,,0.5897,0.5926,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,102,3,2,0.2937,,,0.5909,0.5697,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,103,2,0,0.2937,,,0.4909,0.5040,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,103,2,1,0.2937,,,0.5091,0.4960,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,103,3,0,0.2937,,,0.5354,0.5491,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,103,3,1,0.2937,,,0.5966,0.5777,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,103,3,2,0.2937,,,0.5749,0.5811,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,104,2,0,0.2937,,,0.4629,0.4674,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,104,2,1,0.2937,,,0.5371,0.5326,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,104,3,0,0.2937,,,0.5794,0.5651,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,104,3,1,0.2937,,,0.5749,0.5851,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,104,3,2,0.2937,,,0.5526,0.5577,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,105,2,0,0.2937,,,0.4909,0.4760,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,105,2,1,0.2937,,,0.5091,0.5240,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,105,3,0,0.2937,,,0.5434,0.5314,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,105,3,1,0.2937,,,0.5903,0.6149,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,105,3,2,0.2937,,,0.5731,0.5617,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,106,2,0,0.2937,,,0.4726,0.5034,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,106,2,1,0.2937,,,0.5274,0.4966,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,106,3,0,0.2937,,,0.5137,0.5246,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,106,3,1,0.2937,,,0.6160,0.5914,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,106,3,2,0.2937,,,0.5771,0.5920,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,107,2,0,0.2937,,,0.4691,0.4703,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,107,2,1,0.2937,,,0.5309,0.5297,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,107,3,0,0.2937,,,0.5726,0.5754,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,107,3,1,0.2937,,,0.5600,0.5611,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,107,3,2,0.2937,,,0.5743,0.5714,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,108,2,0,0.2937,,,0.4629,0.4737,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,108,2,1,0.2937,,,0.5371,0.5263,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,108,3,0,0.2937,,,0.5337,0.5223,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,108,3,1,0.2937,,,0.6046,0.6411,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,108,3,2,0.2937,,,0.5686,0.5446,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,109,2,0,0.2937,,,0.4789,0.5051,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,109,2,1,0.2937,,,0.5211,0.4949,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,109,3,0,0.2937,,,0.5583,0.5789,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,109,3,1,0.2937,,,0.5703,0.5737,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,109,3,2,0.2937,,,0.5783,0.5554,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,110,2,0,0.2937,,,0.4737,0.4623,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,110,2,1,0.2937,,,0.5263,0.5377,,RAW
measurement,0xA71C000000000003,grammar_enumeration,directed_partition_compare_mod,110,3,0,0.2937,,,0.5486,0.5760,,RAW
