iter,T,value,min_pair,best_value,best_min_pair,accepted
1599,0.3282,978,28,978,28,1
1600,0.3276,978,28,978,28,1
1601,0.3269,978,28,978,28,0
1602,0.3263,978,28,978,28,1
1603,0.3256,978,28,978,28,1
1604,0.3250,978,28,978,28,0
1605,0.3243,978,28,978,28,1
1606,0.3237,978,28,978,28,1
1607,0.3230,978,28,978,28,0
1608,0.3224,978,28,978,28,1
1609,0.3217,978,28,978,28,1
1610,0.3211,978,28,978,28,1
1611,0.3205,978,28,978,28,1
1612,0.3198,978,28,978,28,1
1613,0.3192,978,28,978,28,1
1614,0.3186,978,28,978,28,1
1615,0.3179,978,28,978,28,1
1616,0.3173,978,28,978,28,1
1617,0.3167,978,28,978,28,1
1618,0.3160,978,28,978,28,1
1619,0.3154,978,28,978,28,1
1620,0.3148,978,28,978,28,1
1621,0.3141,978,28,978,28,1
1622,0.3135,978,28,978,28,1
1623,0.3129,978,28,978,28,0
1624,0.3123,978,28,978,28,1
1625,0.3116,978,28,978,28,1
1626,0.3110,978,28,978,28,0
1627,0.3104,978,28,978,28,0
1628,0.3098,978,28,978,28,1
1629,0.3092,978,28,978,28,1
1630,0.3085,978,28,978,28,1
1631,0.3079,978,28,978,28,1
1632,0.3073,978,28,978,28,1
1633,0.3067,978,28,978,28,1
1634,0.3061,978,28,978,28,1
1635,0.3055,978,28,978,28,1
1636,0.3049,978,28,978,28,0
1637,0.3043,978,28,978,28,1
1638,0.3036,978,28,978,28,1
1639,0.3030,978,28,978,28,1
1640,0.3024,978,28,978,28,1
1641,0.3018,978,28,978,28,1
1642,0.3012,978,28,978,28,1
1643,0.3006,978,28,978,28,1
1644,0.3000,978,28,978,28,1
1645,0.2994,978,28,978,28,1
1646,0.2988,978,28,978,28,1
1647,0.2982,978,28,978,28,1
1648,0.2976,978,28,978,28,1
1649,0.2970,978,28,978,28,0
1650,0.2965,978,28,978,28,1
1651,0.2959,978,28,978,28,1
1652,0.2953,978,28,978,28,1
1653,0.2947,978,28,978,28,1
1654,0.2941,978,28,978,28,1
1655,0.2935,978,28,978,28,1
1656,0.2929,978,28,978,28,1
1657,0.2923,978,28,978,28,0
1658,0.2918,978,28,978,28,1
1659,0.2912,978,28,978,28,1
1660,0.2906,978,28,978,28,1
1661,0.2900,978,28,978,28,1
1662,0.2894,978,28,978,28,1
1663,0.2889,978,28,978,28,1
1664,0.2883,978,28,978,28,1
1665,0.2877,978,28,978,28,1
1666,0.2871,978,28,978,28,1
1667,0.2866,978,28,978,28,1
1668,0.2860,978,28,978,28,1
1669,0.2854,978,28,978,28,1
1670,0.2848,978,28,978,28,1
1671,0.2843,978,28,978,28,0
1672,0.2837,978,28,978,28,1
1673,0.2831,978,28,978,28,1
1674,0.2826,978,28,978,28,1
1675,0.2820,978,28,978,28,1
1676,0.2815,978,28,978,28,0
1677,0.2809,978,28,978,28,1
1678,0.2803,978,28,978,28,1
1679,0.2798,978,28,978,28,1
1680,0.2792,978,28,978,28,1
1681,0.2787,978,28,978,28,1
1682,0.2781,978,28,978,28,1
1683,0.2775,978,28,978,28,0
1684,0.2770,978,28,978,28,1
1685,0.2764,978,28,978,28,0
1686,0.2759,978,28,978,28,1
1687,0.2753,978,28,978,28,1
1688,0.2748,978,28,978,28,1
1689,0.2742,978,28,978,28,1
1690,0.2737,978,28,978,28,1
1691,0.2731,978,28,978,28,0
1692,0.2726,978,28,978,28,1
1693,0.2721,978,28,978,28,1
1694,0.2715,978,28,978,28,1
1695,0.2710,978,28,978,28,1
1696,0.2704,978,28,978,28,1
1697,0.2699,978,28,978,28,0
1698,0.2694,978,28,978,28,1
1699,0.2688,978,28,978,28,1
1700,0.2683,978,28,978,28,1
1701,0.2677,978,28,978,28,1
1702,0.2672,978,28,978,28,0
1703,0.2667,978,28,978,28,1
1704,0.2661,978,28,978,28,1
1705,0.2656,978,28,978,28,1
1706,0.2651,978,28,978,28,1
1707,0.2646,978,28,978,28,1
1708,0.2640,978,28,978,28,1
1709,0.2635,978,28,978,28,1
1710,0.2630,978,28,978,28,1
1711,0.2625,978,28,978,28,1
1712,0.2619,978,28,978,28,1
1713,0.2614,978,28,978,28,1
1714,0.2609,978,28,978,28,1
1715,0.2604,978,28,978,28,1
1716,0.2598,978,28,978,28,1
1717,0.2593,978,28,978,28,1
1718,0.2588,978,28,978,28,0
1719,0.2583,978,28,978,28,1
1720,0.2578,978,28,978,28,0
1721,0.2573,978,28,978,28,1
1722,0.2567,978,28,978,28,0
1723,0.2562,978,28,978,28,1
1724,0.2557,978,28,978,28,0
1725,0.2552,978,28,978,28,0
1726,0.2547,978,28,978,28,1
1727,0.2542,978,28,978,28,1
1728,0.2537,978,28,978,28,1
1729,0.2532,978,28,978,28,0
1730,0.2527,978,28,978,28,1
1731,0.2522,978,28,978,28,1
1732,0.2517,978,28,978,28,1
1733,0.2512,978,28,978,28,1
1734,0.2507,978,28,978,28,1
1735,0.2502,978,28,978,28,1
1736,0.2497,978,28,978,28,1
1737,0.2492,978,28,978,28,1
1738,0.2487,978,28,978,28,1
1739,0.2482,978,28,978,28,1
1740,0.2477,978,28,978,28,1
1741,0.2472,978,28,978,28,1
1742,0.2467,978,28,978,28,1
1743,0.2462,978,28,978,28,1
1744,0.2457,978,28,978,28,1
1745,0.2452,978,28,978,28,1
1746,0.2447,978,28,978,28,0
1747,0.2442,978,28,978,28,1
1748,0.2438,978,28,978,28,1
1749,0.2433,978,28,978,28,1
1750,0.2428,978,28,978,28,1
1751,0.2423,978,28,978,28,1
1752,0.2418,978,28,978,28,1
1753,0.2413,978,28,978,28,1
1754,0.2409,978,28,978,28,1
1755,0.2404,978,28,978,28,1
1756,0.2399,978,28,978,28,1
1757,0.2394,978,28,978,28,1
1758,0.2389,978,28,978,28,1
1759,0.2385,978,28,978,28,1
1760,0.2380,978,28,978,28,1
1761,0.2375,978,28,978,28,1
1762,0.2370,978,28,978,28,1
1763,0.2366,978,28,978,28,1
1764,0.2361,978,28,978,28,1
1765,0.2356,978,28,978,28,1
1766,0.2351,978,28,978,28,1
1767,0.2347,978,28,978,28,1
1768,0.2342,978,28,978,28,1
1769,0.2337,978,28,978,28,1
1770,0.2333,978,28,978,28,1
1771,0.2328,978,28,978,28,1
1772,0.2323,978,28,978,28,1
1773,0.2319,978,28,978,28,1
1774,0.2314,978,28,978,28,1
1775,0.2310,978,28,978,28,1
1776,0.2305,978,28,978,28,1
1777,0.2300,978,28,978,28,1
1778,0.2296,978,28,978,28,1
1779,0.2291,978,28,978,28,1
1780,0.2287,978,28,978,28,1
1781,0.2282,978,28,978,28,0
1782,0.2278,978,28,978,28,1
1783,0.2273,978,28,978,28,1
1784,0.2268,978,28,978,28,0
1785,0.2264,978,28,978,28,0
1786,0.2259,978,28,978,28,1
1787,0.2255,978,28,978,28,0
1788,0.2250,978,28,978,28,1
1789,0.2246,978,28,978,28,1
1790,0.2241,978,28,978,28,1
1791,0.2237,978,28,978,28,1
1792,0.2233,978,28,978,28,1
1793,0.2228,978,28,978,28,1
1794,0.2224,978,28,978,28,1
1795,0.2219,978,28,978,28,1
1796,0.2215,978,28,978,28,1
1797,0.2210,978,28,978,28,1
1798,0.2206,978,28,978,28,0
1799,0.2202,978,28,978,28,1
1800,0.2197,978,28,978,28,0
1801,0.2193,978,28,978,28,1
1802,0.2188,978,28,978,28,1
1803,0.2184,978,28,978,28,1
1804,0.2180,978,28,978,28,1
1805,0.2175,978,28,978,28,1
1806,0.2171,978,28,978,28,1
1807,0.2167,978,28,978,28,0
1808,0.2162,978,28,978,28,0
1809,0.2158,978,28,978,28,1
1810,0.2154,978,28,978,28,1
1811,0.2149,978,28,978,28,1
1812,0.2145,978,28,978,28,1
1813,0.2141,978,28,978,28,1
1814,0.2137,978,28,978,28,1
1815,0.2132,978,28,978,28,1
1816,0.2128,978,28,978,28,1
1817,0.2124,978,28,978,28,1
1818,0.2120,978,28,978,28,1
1819,0.2115,978,28,978,28,1
1820,0.2111,978,28,978,28,1
1821,0.2107,978,28,978,28,1
1822,0.2103,978,28,978,28,1
1823,0.2098,978,28,978,28,1
1824,0.2094,978,28,978,28,1
1825,0.2090,978,28,978,28,1
1826,0.2086,978,28,978,28,0
1827,0.2082,978,28,978,28,1
1828,0.2078,978,28,978,28,1
1829,0.2073,978,28,978,28,1
1830,0.2069,978,28,978,28,1
1831,0.2065,978,28,978,28,0
1832,0.2061,978,28,978,28,0
1833,0.2057,978,28,978,28,1
1834,0.2053,978,28,978,28,1
1835,0.2049,978,28,978,28,1
1836,0.2045,978,28,978,28,0
1837,0.2041,978,28,978,28,1
1838,0.2037,978,28,978,28,1
1839,0.2032,978,28,978,28,1
1840,0.2028,978,28,978,28,1
1841,0.2024,978,28,978,28,0
1842,0.2020,978,28,978,28,1
1843,0.2016,978,28,978,28,1
1844,0.2012,978,28,978,28,1
1845,0.2008,978,28,978,28,1
1846,0.2004,978,28,978,28,1
1847,0.2000,978,28,978,28,1
1848,0.1996,978,28,978,28,0
1849,0.1992,978,28,978,28,1
1850,0.1988,978,28,978,28,1
1851,0.1984,978,28,978,28,1
1852,0.1980,978,28,978,28,0
1853,0.1976,978,28,978,28,1
1854,0.1972,978,28,978,28,1
1855,0.1969,978,28,978,28,0
1856,0.1965,978,28,978,28,0
1857,0.1961,978,28,978,28,1
1858,0.1957,978,28,978,28,1
1859,0.1953,978,28,978,28,1
1860,0.1949,978,28,978,28,1
1861,0.1945,978,28,978,28,0
1862,0.1941,978,28,978,28,0
1863,0.1937,978,28,978,28,1
1864,0.1933,978,28,978,28,1
1865,0.1930,978,28,978,28,1
1866,0.1926,978,28,978,28,1
1867,0.1922,978,28,978,28,1
1868,0.1918,978,28,978,28,0
1869,0.1914,978,28,978,28,1
1870,0.1910,978,28,978,28,1
1871,0.1907,978,28,978,28,0
1872,0.1903,978,28,978,28,1
1873,0.1899,978,28,978,28,1
1874,0.1895,978,28,978,28,1
1875,0.1891,978,28,978,28,1
1876,0.1888,978,28,978,28,1
1877,0.1884,978,28,978,28,1
1878,0.1880,978,28,978,28,1
1879,0.1876,978,28,978,28,0
1880,0.1873,978,28,978,28,1
1881,0.1869,978,28,978,28,0
1882,0.1865,978,28,978,28,1
1883,0.1862,978,28,978,28,1
1884,0.1858,978,28,978,28,1
1885,0.1854,978,28,978,28,1
1886,0.1850,978,28,978,28,0
1887,0.1847,978,28,978,28,1
1888,0.1843,978,28,978,28,1
1889,0.1839,978,28,978,28,1
1890,0.1836,978,28,978,28,1
1891,0.1832,978,28,978,28,1
1892,0.1828,978,28,978,28,1
1893,0.1825,978,28,978,28,1
1894,0.1821,978,28,978,28,1
1895,0.1817,978,28,978,28,0
1896,0.1814,978,28,978,28,1
1897,0.1810,978,28,978,28,1
1898,0.1807,978,28,978,28,1
1899,0.1803,978,28,978,28,1
1900,0.1799,978,28,978,28,1
1901,0.1796,978,28,978,28,1
1902,0.1792,978,28,978,28,1
1903,0.1789,978,28,978,28,1
1904,0.1785,978,28,978,28,1
1905,0.1781,978,28,978,28,1
1906,0.1778,978,28,978,28,1
1907,0.1774,978,28,978,28,1
1908,0.1771,978,28,978,28,1
1909,0.1767,978,28,978,28,1
1910,0.1764,978,28,978,28,0
1911,0.1760,978,28,978,28,1
1912,0.1757,978,28,978,28,1
1913,0.1753,978,28,978,28,1
1914,0.1750,978,28,978,28,1
1915,0.1746,978,28,978,28,1
1916,0.1743,978,28,978,28,1
1917,0.1739,978,28,978,28,1
1918,0.1736,978,28,978,28,1
1919,0.1732,978,28,978,28,1
1920,0.1729,978,28,978,28,0
1921,0.1725,978,28,978,28,1
1922,0.1722,978,28,978,28,1
1923,0.1719,978,28,978,28,0
1924,0.1715,978,28,978,28,1
1925,0.1712,978,28,978,28,1
1926,0.1708,978,28,978,28,1
1927,0.1705,978,28,978,28,1
1928,0.1702,978,28,978,28,0
1929,0.1698,978,28,978,28,0
1930,0.1695,978,28,978,28,1
1931,0.1691,978,28,978,28,1
1932,0.1688,978,28,978,28,1
1933,0.1685,978,28,978,28,0
1934,0.1681,978,28,978,28,0
1935,0.1678,978,28,978,28,1
1936,0.1675,978,28,978,28,1
1937,0.1671,978,28,978,28,1
1938,0.1668,978,28,978,28,0
1939,0.1665,978,28,978,28,0
1940,0.1661,978,28,978,28,1
1941,0.1658,978,28,978,28,1
1942,0.1655,978,28,978,28,0
1943,0.1651,978,28,978,28,1
1944,0.1648,978,28,978,28,1
1945,0.1645,978,28,978,28,1
1946,0.1641,978,28,978,28,0
1947,0.1638,978,28,978,28,1
1948,0.1635,978,28,978,28,1
1949,0.1632,978,28,978,28,1
1950,0.1628,978,28,978,28,1
1951,0.1625,978,28,978,28,1
1952,0.1622,978,28,978,28,1
1953,0.1619,978,28,978,28,1
1954,0.1615,978,28,978,28,0
1955,0.1612,978,28,978,28,1
1956,0.1609,978,28,978,28,1
1957,0.1606,978,28,978,28,1
1958,0.1603,978,28,978,28,1
1959,0.1599,978,28,978,28,1
1960,0.1596,978,28,978,28,1
1961,0.1593,978,28,978,28,1
1962,0.1590,978,28,978,28,1
1963,0.1587,978,28,978,28,1
1964,0.1583,978,28,978,28,1
1965,0.1580,978,28,978,28,1
1966,0.1577,978,28,978,28,1
1967,0.1574,978,28,978,28,1
1968,0.1571,978,28,978,28,1
1969,0.1568,978,28,978,28,1
1970,0.1565,978,28,978,28,1
1971,0.1561,978,28,978,28,1
1972,0.1558,978,28,978,28,1
1973,0.1555,978,28,978,28,1
1974,0.1552,978,28,978,28,0
1975,0.1549,978,28,978,28,1
1976,0.1546,978,28,978,28,1
1977,0.1543,978,28,978,28,1
1978,0.1540,978,28,978,28,1
1979,0.1537,978,28,978,28,0
1980,0.1534,978,28,978,28,0
1981,0.1531,978,28,978,28,1
1982,0.1528,978,28,978,28,1
1983,0.1525,978,28,978,28,1
1984,0.1521,978,28,978,28,1
1985,0.1518,978,28,978,28,1
1986,0.1515,978,28,978,28,1
1987,0.1512,978,28,978,28,1
1988,0.1509,978,28,978,28,1
1989,0.1506,978,28,978,28,1
1990,0.1503,978,28,978,28,1
1991,0.1500,978,28,978,28,1
1992,0.1497,978,28,978,28,1
1993,0.1494,978,28,978,28,1
1994,0.1491,978,28,978,28,1
1995,0.1488,978,28,978,28,0
1996,0.1485,978,28,978,28,1
1997,0.1482,978,28,978,28,1
1998,0.1480,978,28,978,28,1
1999,0.1477,978,28,978,28,1
2000,0.1474,978,28,978,28,1
2001,0.1471,978,28,978,28,1
2002,0.1468,978,28,978,28,1
2003,0.1465,978,28,978,28,1
2004,0.1462,978,28,978,28,1
2005,0.1459,978,28,978,28,1
2006,0.1456,978,28,978,28,1
2007,0.1453,978,28,978,28,1
2008,0.1450,978,28,978,28,1
2009,0.1447,978,28,978,28,1
2010,0.1444,978,28,978,28,1
2011,0.1442,978,28,978,28,0
2012,0.1439,978,28,978,28,1
2013,0.1436,978,28,978,28,0
2014,0.1433,978,28,978,28,1
2015,0.1430,978,28,978,28,1
2016,0.1427,978,28,978,28,1
2017,0.1424,978,28,978,28,0
2018,0.1422,978,28,978,28,1
2019,0.1419,978,28,978,28,1
2020,0.1416,978,28,978,28,1
2021,0.1413,978,28,978,28,0
2022,0.1410,978,28,978,28,1
2023,0.1407,978,28,978,28,0
2024,0.1405,978,28,978,28,0
2025,0.1402,978,28,978,28,1
2026,0.1399,978,28,978,28,1
2027,0.1396,978,28,978,28,1
2028,0.1393,978,28,978,28,1
2029,0.1391,978,28,978,28,0
2030,0.1388,978,28,978,28,1
2031,0.1385,978,28,978,28,1
2032,0.1382,978,28,978,28,1
2033,0.1380,978,28,978,28,1
2034,0.1377,978,28,978,28,1
2035,0.1374,978,28,978,28,1
2036,0.1371,978,28,978,28,1
2037,0.1369,978,28,978,28,1
2038,0.1366,978,28,978,28,1
2039,0.1363,978,28,978,28,1
2040,0.1360,978,28,978,28,0
2041,0.1358,978,28,978,28,1
2042,0.1355,978,28,978,28,1
2043,0.1352,978,28,978,28,1
2044,0.1350,978,28,978,28,1
2045,0.1347,978,28,978,28,1
2046,0.1344,978,28,978,28,1
2047,0.1342,978,28,978,28,1
2048,0.1339,978,28,978,28,1
2049,0.1336,978,28,978,28,1
2050,0.1334,978,28,978,28,1
2051,0.1331,978,28,978,28,1
2052,0.1328,978,28,978,28,1
2053,0.1326,978,28,978,28,1
2054,0.1323,978,28,978,28,0
2055,0.1320,978,28,978,28,1
2056,0.1318,978,28,978,28,0
2057,0.1315,978,28,978,28,1
2058,0.1312,978,28,978,28,1
2059,0.1310,978,28,978,28,1
2060,0.1307,978,28,978,28,1
2061,0.1305,978,28,978,28,1
2062,0.1302,978,28,978,28,1
2063,0.1299,978,28,978,28,0
2064,0.1297,978,28,978,28,1
2065,0.1294,978,28,978,28,1
2066,0.1292,978,28,978,28,1
2067,0.1289,978,28,978,28,0
2068,0.1286,978,28,978,28,0
2069,0.1284,978,28,978,28,1
2070,0.1281,978,28,978,28,1
2071,0.1279,978,28,978,28,0
2072,0.1276,978,28,978,28,1
2073,0.1274,978,28,978,28,1
2074,0.1271,978,28,978,28,1
2075,0.1269,978,28,978,28,1
2076,0.1266,978,28,978,28,1
2077,0.1264,978,28,978,28,1
2078,0.1261,978,28,978,28,1
2079,0.1259,978,28,978,28,1
2080,0.1256,978,28,978,28,1
2081,0.1254,978,28,978,28,1
2082,0.1251,978,28,978,28,1
2083,0.1249,978,28,978,28,1
2084,0.1246,978,28,978,28,1
2085,0.1244,978,28,978,28,1
2086,0.1241,978,28,978,28,1
2087,0.1239,978,28,978,28,0
2088,0.1236,978,28,978,28,1
2089,0.1234,978,28,978,28,1
2090,0.1231,978,28,978,28,0
2091,0.1229,978,28,978,28,1
2092,0.1226,978,28,978,28,0
2093,0.1224,978,28,978,28,1
2094,0.1221,978,28,978,28,1
2095,0.1219,978,28,978,28,1
2096,0.1217,978,28,978,28,1
2097,0.1214,978,28,978,28,0
2098,0.1212,978,28,978,28,0
2099,0.1209,978,28,978,28,1
2100,0.1207,978,28,978,28,1
2101,0.1204,978,28,978,28,1
2102,0.1202,978,28,978,28,1
2103,0.1200,978,28,978,28,1
2104,0.1197,978,28,978,28,1
2105,0.1195,978,28,978,28,1
2106,0.1192,978,28,978,28,1
2107,0.1190,978,28,978,28,0
2108,0.1188,978,28,978,28,1
2109,0.1185,978,28,978,28,1
2110,0.1183,978,28,978,28,1
2111,0.1181,978,28,978,28,1
2112,0.1178,978,28,978,28,1
2113,0.1176,978,28,978,28,1
2114,0.1174,978,28,978,28,1
2115,0.1171,978,28,978,28,1
2116,0.1169,978,28,978,28,1
2117,0.1167,978,28,978,28,0
2118,0.1164,978,28,978,28,1
2119,0.1162,978,28,978,28,1
2120,0.1160,978,28,978,28,1
2121,0.1157,978,28,978,28,1
2122,0.1155,978,28,978,28,1
2123,0.1153,978,28,978,28,1
2124,0.1150,978,28,978,28,1
2125,0.1148,978,28,978,28,1
2126,0.1146,978,28,978,28,1
2127,0.1143,978,28,978,28,1
2128,0.1141,978,28,978,28,1
2129,0.1139,978,28,978,28,1
2130,0.1137,978,28,978,28,1
2131,0.1134,978,28,978,28,1
2132,0.1132,978,28,978,28,1
2133,0.1130,978,28,978,28,1
2134,0.1128,978,28,978,28,1
2135,0.1125,978,28,978,28,1
2136,0.1123,978,28,978,28,1
2137,0.1121,978,28,978,28,1
2138,0.1119,978,28,978,28,0
2139,0.1116,978,28,978,28,1
2140,0.1114,978,28,978,28,1
2141,0.1112,978,28,978,28,1
2142,0.1110,978,28,978,28,1
2143,0.1108,978,28,978,28,1
2144,0.1105,978,28,978,28,1
2145,0.1103,978,28,978,28,1
2146,0.1101,978,28,978,28,1
2147,0.1099,978,28,978,28,1
2148,0.1097,978,28,978,28,1
2149,0.1094,978,28,978,28,1
2150,0.1092,978,28,978,28,1
2151,0.1090,978,28,978,28,1
2152,0.1088,978,28,978,28,0
2153,0.1086,978,28,978,28,1
2154,0.1083,978,28,978,28,1
2155,0.1081,978,28,978,28,1
2156,0.1079,978,28,978,28,1
2157,0.1077,978,28,978,28,1
2158,0.1075,978,28,978,28,1
2159,0.1073,978,28,978,28,0
2160,0.1071,978,28,978,28,1
2161,0.1068,978,28,978,28,1
2162,0.1066,978,28,978,28,1
2163,0.1064,978,28,978,28,1
2164,0.1062,978,28,978,28,1
2165,0.1060,978,28,978,28,1
2166,0.1058,978,28,978,28,1
2167,0.1056,978,28,978,28,0
2168,0.1054,978,28,978,28,1
2169,0.1051,978,28,978,28,1
2170,0.1049,978,28,978,28,1
2171,0.1047,978,28,978,28,1
2172,0.1045,978,28,978,28,1
2173,0.1043,978,28,978,28,1
2174,0.1041,978,28,978,28,1
2175,0.1039,978,28,978,28,0
2176,0.1037,978,28,978,28,1
2177,0.1035,978,28,978,28,1
2178,0.1033,978,28,978,28,1
2179,0.1031,978,28,978,28,1
2180,0.1029,978,28,978,28,1
2181,0.1027,978,28,978,28,1
2182,0.1025,978,28,978,28,1
2183,0.1022,978,28,978,28,0
2184,0.1020,978,28,978,28,0
2185,0.1018,978,28,978,28,1
2186,0.1016,978,28,978,28,1
2187,0.1014,978,28,978,28,1
2188,0.1012,978,28,978,28,1
2189,0.1010,978,28,978,28,1
2190,0.1008,978,28,978,28,1
2191,0.1006,978,28,978,28,1
2192,0.1004,978,28,978,28,1
2193,0.1002,978,28,978,28,1
2194,0.1000,978,28,978,28,0
2195,0.0998,978,28,978,28,1
2196,0.0996,978,28,978,28,1
2197,0.0994,978,28,978,28,1
2198,0.0992,978,28,978,28,0
2199,0.0990,978,28,978,28,1
2200,0.0988,978,28,978,28,1
2201,0.0986,978,28,978,28,1
2202,0.0984,978,28,978,28,1
2203,0.0982,978,28,978,28,1
2204,0.0980,978,28,978,28,1
2205,0.0979,978,28,978,28,1
2206,0.0977,978,28,978,28,1
2207,0.0975,978,28,978,28,1
2208,0.0973,978,28,978,28,1
2209,0.0971,978,28,978,28,1
2210,0.0969,978,28,978,28,1
2211,0.0967,978,28,978,28,1
2212,0.0965,978,28,978,28,1
2213,0.0963,978,28,978,28,0
2214,0.0961,978,28,978,28,1
2215,0.0959,978,28,978,28,0
2216,0.0957,978,28,978,28,0
2217,0.0955,978,28,978,28,1
2218,0.0953,978,28,978,28,1
2219,0.0952,978,28,978,28,1
2220,0.0950,978,28,978,28,1
2221,0.0948,978,28,978,28,1
2222,0.0946,978,28,978,28,1
2223,0.0944,978,28,978,28,1
2224,0.0942,978,28,978,28,0
2225,0.0940,978,28,978,28,1
2226,0.0938,978,28,978,28,1
2227,0.0936,978,28,978,28,1
2228,0.0935,978,28,978,28,1
2229,0.0933,978,28,978,28,1
2230,0.0931,978,28,978,28,0
2231,0.0929,978,28,978,28,1
2232,0.0927,978,28,978,28,1
2233,0.0925,978,28,978,28,1
2234,0.0923,978,28,978,28,1
2235,0.0922,978,28,978,28,1
2236,0.0920,978,28,978,28,1
2237,0.0918,978,28,978,28,1
2238,0.0916,978,28,978,28,1
2239,0.0914,978,28,978,28,1
2240,0.0912,978,28,978,28,0
2241,0.0911,978,28,978,28,1
2242,0.0909,978,28,978,28,0
2243,0.0907,978,28,978,28,1
2244,0.0905,978,28,978,28,1
2245,0.0903,978,28,978,28,1
2246,0.0902,978,28,978,28,1
2247,0.0900,978,28,978,28,1
2248,0.0898,978,28,978,28,1
2249,0.0896,978,28,978,28,1
2250,0.0894,978,28,978,28,1
2251,0.0893,978,28,978,28,1
2252,0.0891,978,28,978,28,1
2253,0.0889,978,28,978,28,1
2254,0.0887,978,28,978,28,1
2255,0.0886,978,28,978,28,1
2256,0.0884,978,28,978,28,1
2257,0.0882,978,28,978,28,1
2258,0.0880,978,28,978,28,1
2259,0.0878,978,28,978,28,1
2260,0.0877,978,28,978,28,1
2261,0.0875,978,28,978,28,1
2262,0.0873,978,28,978,28,1
2263,0.0872,978,28,978,28,1
2264,0.0870,978,28,978,28,1
2265,0.0868,978,28,978,28,1
2266,0.0866,978,28,978,28,1
2267,0.0865,978,28,978,28,1
2268,0.0863,978,28,978,28,0
2269,0.0861,978,28,978,28,1
2270,0.0859,978,28,978,28,1
2271,0.0858,978,28,978,28,0
2272,0.0856,978,28,978,28,1
2273,0.0854,978,28,978,28,1
2274,0.0853,978,28,978,28,0
2275,0.0851,978,28,978,28,1
2276,0.0849,978,28,978,28,1
2277,0.0847,978,28,978,28,1
2278,0.0846,978,28,978,28,0
2279,0.0844,978,28,978,28,1
2280,0.0842,978,28,978,28,1
2281,0.0841,978,28,978,28,1
2282,0.0839,978,28,978,28,1
2283,0.0837,978,28,978,28,1
2284,0.0836,978,28,978,28,1
2285,0.0834,978,28,978,28,1
2286,0.0832,978,28,978,28,0
2287,0.0831,978,28,978,28,0
2288,0.0829,978,28,978,28,0
2289,0.0827,978,28,978,28,1
2290,0.0826,978,28,978,28,1
2291,0.0824,978,28,978,28,1
2292,0.0822,978,28,978,28,0
2293,0.0821,978,28,978,28,1
2294,0.0819,978,28,978,28,1
2295,0.0818,978,28,978,28,0
2296,0.0816,978,28,978,28,1
2297,0.0814,978,28,978,28,1
2298,0.0813,978,28,978,28,1
2299,0.0811,978,28,978,28,0
2300,0.0809,978,28,978,28,1
2301,0.0808,978,28,978,28,1
2302,0.0806,978,28,978,28,0
2303,0.0805,978,28,978,28,0
2304,0.0803,978,28,978,28,0
2305,0.0801,978,28,978,28,0
2306,0.0800,978,28,978,28,1
2307,0.0798,978,28,978,28,1
2308,0.0797,978,28,978,28,1
2309,0.0795,978,28,978,28,1
2310,0.0793,978,28,978,28,1
2311,0.0792,978,28,978,28,1
2312,0.0790,978,28,978,28,1
2313,0.0789,978,28,978,28,1
2314,0.0787,978,28,978,28,1
2315,0.0786,978,28,978,28,0
2316,0.0784,978,28,978,28,1
2317,0.0782,978,28,978,28,1
2318,0.0781,978,28,978,28,1
2319,0.0779,978,28,978,28,1
2320,0.0778,978,28,978,28,1
2321,0.0776,978,28,978,28,1
2322,0.0775,978,28,978,28,1
2323,0.0773,978,28,978,28,1
2324,0.0772,978,28,978,28,1
2325,0.0770,978,28,978,28,0
2326,0.0768,978,28,978,28,1
2327,0.0767,978,28,978,28,1
2328,0.0765,978,28,978,28,0
2329,0.0764,978,28,978,28,1
2330,0.0762,978,28,978,28,0
2331,0.0761,978,28,978,28,1
2332,0.0759,978,28,978,28,1
2333,0.0758,978,28,978,28,0
2334,0.0756,978,28,978,28,1
2335,0.0755,978,28,978,28,1
2336,0.0753,978,28,978,28,1
2337,0.0752,978,28,978,28,0
2338,0.0750,978,28,978,28,0
2339,0.0749,978,28,978,28,1
2340,0.0747,978,28,978,28,1
2341,0.0746,978,28,978,28,0
2342,0.0744,978,28,978,28,1
2343,0.0743,978,28,978,28,1
2344,0.0741,978,28,978,28,1
2345,0.0740,978,28,978,28,1
2346,0.0738,978,28,978,28,1
2347,0.0737,978,28,978,28,1
2348,0.0735,978,28,978,28,0
2349,0.0734,978,28,978,28,1
2350,0.0733,978,28,978,28,1
2351,0.0731,978,28,978,28,1
2352,0.0730,978,28,978,28,1
2353,0.0728,978,28,978,28,1
2354,0.0727,978,28,978,28,1
2355,0.0725,978,28,978,28,1
2356,0.0724,978,28,978,28,0
2357,0.0722,978,28,978,28,1
2358,0.0721,978,28,978,28,1
2359,0.0719,978,28,978,28,1
2360,0.0718,978,28,978,28,1
2361,0.0717,978,28,978,28,0
2362,0.0715,978,28,978,28,1
2363,0.0714,978,28,978,28,1
2364,0.0712,978,28,978,28,0
2365,0.0711,978,28,978,28,1
2366,0.0709,978,28,978,28,0
2367,0.0708,978,28,978,28,1
2368,0.0707,978,28,978,28,1
2369,0.0705,978,28,978,28,1
2370,0.0704,978,28,978,28,1
2371,0.0702,978,28,978,28,1
2372,0.0701,978,28,978,28,1
2373,0.0700,978,28,978,28,0
2374,0.0698,978,28,978,28,1
