outer_iter,mode,seed,sa_steps,max_prog_len,local_best_iter,local_avalanche,local_balance,local_period,local_chisq,local_composite,best_avalanche,best_balance,best_period,best_chisq,best_composite,best_len,best_hash,accepted,evaluated,elapsed_ms
79,mul_free,0xC1C1716EC97BD75E,10000,24,3818,31.983643,32.031250,4096,249.000000,44.680176,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,143551,800081,258777
80,mul_free,0xC1C1716EC97BD75E,10000,24,9725,32.016846,32.085938,4096,238.250000,42.401855,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,145212,810082,262274
81,mul_free,0xC1C1716EC97BD75E,10000,24,0,32.051270,32.000000,4096,251.000000,44.987305,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,147027,820083,265597
82,mul_free,0xC1C1716EC97BD75E,10000,24,0,32.051270,32.000000,4096,251.000000,44.987305,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,148905,830084,269094
83,mul_free,0xC1C1716EC97BD75E,10000,24,12,32.051270,32.000000,4096,251.000000,44.987305,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,150681,840085,272493
84,mul_free,0xC1C1716EC97BD75E,10000,24,8577,32.002930,32.058594,4096,232.500000,44.677734,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,152561,850086,275196
85,mul_free,0xC1C1716EC97BD75E,10000,24,4529,31.980469,31.941406,4096,251.750000,43.511719,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,154425,860087,278308
86,mul_free,0xC1C1716EC97BD75E,10000,24,5155,31.970703,32.042969,4096,246.500000,42.992188,32.051270,32.000000,4096,251.000000,45.487305,8,0xB5467004CF3EC181,156245,870088,281632
87,mul_free,0xC1C1716EC97BD75E,10000,24,7282,31.999756,31.960938,4096,194.500000,45.802246,31.999756,31.960938,4096,194.500000,45.802246,8,0x6B367F3FCDA7443E,157865,880089,284397
88,mul_free,0xC1C1716EC97BD75E,10000,24,8756,32.031006,31.957031,4096,235.500000,42.975098,31.999756,31.960938,4096,194.500000,45.802246,8,0x6B367F3FCDA7443E,159886,890090,287895
89,mul_free,0xC1C1716EC97BD75E,10000,24,0,31.999756,31.960938,4096,194.500000,45.302246,31.999756,31.960938,4096,194.500000,45.802246,8,0x6B367F3FCDA7443E,161808,900091,291093
90,mul_free,0xC1C1716EC97BD75E,10000,24,0,31.999756,31.960938,4096,194.500000,45.302246,31.999756,31.960938,4096,194.500000,45.802246,8,0x6B367F3FCDA7443E,163598,910092,294250
91,mul_free,0xC1C1716EC97BD75E,10000,24,4842,31.982910,32.085938,4096,252.250000,44.399414,31.999756,31.960938,4096,194.500000,45.802246,8,0x6B367F3FCDA7443E,165551,920093,297126
92,mul_free,0xC1C1716EC97BD75E,10000,24,5624,31.970215,32.054688,4096,263.875000,43.839961,31.999756,31.960938,4096,194.500000,45.802246,8,0x6B367F3FCDA7443E,167686,930094,300250
93,mul_free,0xC1C1716EC97BD75E,10000,24,0,31.999756,31.960938,4096,194.500000,45.302246,31.999756,31.960938,4096,194.500000,45.802246,8,0x6B367F3FCDA7443E,169677,940095,303350
94,mul_free,0xC1C1716EC97BD75E,10000,24,6987,31.991211,31.945313,4096,263.375000,43.554922,31.999756,31.960938,4096,194.500000,45.802246,8,0x6B367F3FCDA7443E,171555,950096,306818
95,mul_free,0xC1C1716EC97BD75E,10000,24,7149,31.968506,32.050781,4096,271.750000,43.763652,31.999756,31.960938,4096,194.500000,45.802246,8,0x6B367F3FCDA7443E,173405,960097,309920
96,mul_free,0xC1C1716EC97BD75E,10000,24,4594,32.001221,32.019531,4096,245.750000,45.390137,31.999756,31.960938,4096,194.500000,45.802246,8,0x6B367F3FCDA7443E,175411,970098,312660
97,mul_free,0xC1C1716EC97BD75E,10000,24,6060,31.997559,31.992188,4096,264.375000,44.842773,31.999756,31.960938,4096,194.500000,45.802246,8,0x6B367F3FCDA7443E,177567,980099,315412
98,mul_free,0xC1C1716EC97BD75E,10000,24,7805,31.994873,32.085938,4096,231.750000,43.519043,31.999756,31.960938,4096,194.500000,45.802246,8,0x6B367F3FCDA7443E,179389,990100,318848
99,mul_free,0xC1C1716EC97BD75E,10000,24,10,31.999756,31.960938,4096,194.500000,45.802246,31.999756,31.960938,4096,194.500000,45.802246,8,0x6B367F3FCDA7443E,181253,1000101,322312
