generation,best_composite,best_avalanche,best_balance,best_period,best_chisq,best_used,mean_composite
8112,50.000000,32.0000,32.0000,1024,240.5000,382,44.386172
8113,50.000000,32.0000,32.0000,1024,240.5000,382,43.965096
8114,50.000000,32.0000,32.0000,1024,240.5000,382,43.302610
8115,50.000000,32.0000,32.0000,1024,240.5000,382,46.990038
8116,50.000000,32.0000,32.0000,1024,240.5000,382,43.454109
8117,50.000000,32.0000,32.0000,1024,240.5000,382,42.866903
8118,50.000000,32.0000,32.0000,1024,240.5000,382,44.139049
8119,50.000000,32.0000,32.0000,1024,240.5000,382,48.060688
8120,50.000000,32.0000,32.0000,1024,240.5000,382,44.515575
8121,50.000000,32.0000,32.0000,1024,240.5000,382,44.677917
8122,50.000000,32.0000,32.0000,1024,240.5000,382,42.006708
8123,50.000000,32.0000,32.0000,1024,240.5000,382,44.944761
8124,50.000000,32.0000,32.0000,1024,240.5000,382,43.546947
8125,50.000000,32.0000,32.0000,1024,240.5000,382,43.899191
8126,50.000000,32.0000,32.0000,1024,240.5000,382,43.251656
8127,50.000000,32.0000,32.0000,1024,240.5000,382,46.509591
8128,50.000000,32.0000,32.0000,1024,240.5000,382,44.383647
8129,50.000000,32.0000,32.0000,1024,240.5000,382,44.711606
8130,50.000000,32.0000,32.0000,1024,240.5000,382,43.508359
8131,50.000000,32.0000,32.0000,1024,240.5000,382,46.131636
8132,50.000000,32.0000,32.0000,1024,240.5000,382,43.023497
8133,50.000000,32.0000,32.0000,1024,240.5000,382,42.846620
8134,50.000000,32.0000,32.0000,1024,240.5000,382,40.016785
8135,50.000000,32.0000,32.0000,1024,240.5000,382,44.136036
8136,50.000000,32.0000,32.0000,1024,240.5000,382,42.410869
8137,50.000000,32.0000,32.0000,1024,240.5000,382,41.188096
8138,50.000000,32.0000,32.0000,1024,240.5000,382,43.161615
8139,50.000000,32.0000,32.0000,1024,240.5000,382,44.669871
8140,50.000000,32.0000,32.0000,1024,240.5000,382,43.789421
8141,50.000000,32.0000,32.0000,1024,240.5000,382,43.492054
8142,50.000000,32.0000,32.0000,1024,240.5000,382,45.228068
8143,50.000000,32.0000,32.0000,1024,240.5000,382,43.402878
8144,50.000000,32.0000,32.0000,1024,240.5000,382,41.790460
8145,50.000000,32.0000,32.0000,1024,240.5000,382,43.693477
8146,50.000000,32.0000,32.0000,1024,240.5000,382,46.368354
8147,50.000000,32.0000,32.0000,1024,240.5000,382,44.262715
8148,50.000000,32.0000,32.0000,1024,240.5000,382,42.101305
8149,50.000000,32.0000,32.0000,1024,240.5000,382,43.378145
8150,50.000000,32.0000,32.0000,1024,240.5000,382,43.836165
8151,50.000000,32.0000,32.0000,1024,240.5000,382,42.257761
8152,50.000000,32.0000,32.0000,1024,240.5000,382,43.347819
8153,50.000000,32.0000,32.0000,1024,240.5000,382,45.776829
8154,50.000000,32.0000,32.0000,1024,240.5000,382,44.135087
8155,50.000000,32.0000,32.0000,1024,240.5000,382,39.098177
8156,50.000000,32.0000,32.0000,1024,240.5000,382,45.447561
8157,50.000000,32.0000,32.0000,1024,240.5000,382,45.763997
8158,50.000000,32.0000,32.0000,1024,240.5000,382,41.859606
8159,50.000000,32.0000,32.0000,1024,240.5000,382,45.878384
8160,50.000000,32.0000,32.0000,1024,240.5000,382,41.008335
8161,50.000000,32.0000,32.0000,1024,240.5000,382,43.914550
8162,50.000000,32.0000,32.0000,1024,240.5000,382,44.558962
8163,50.000000,32.0000,32.0000,1024,240.5000,382,44.689922
8164,50.000000,32.0000,32.0000,1024,240.5000,382,44.495187
8165,50.000000,32.0000,32.0000,1024,240.5000,382,43.220629
8166,50.000000,32.0000,32.0000,1024,240.5000,382,45.603235
8167,50.000000,32.0000,32.0000,1024,240.5000,382,45.524691
8168,50.000000,32.0000,32.0000,1024,240.5000,382,42.324260
8169,50.000000,32.0000,32.0000,1024,240.5000,382,47.020745
8170,50.000000,32.0000,32.0000,1024,240.5000,382,44.430287
8171,50.000000,32.0000,32.0000,1024,240.5000,382,42.117426
8172,50.000000,32.0000,32.0000,1024,240.5000,382,44.561608
8173,50.000000,32.0000,32.0000,1024,240.5000,382,45.786149
8174,50.000000,32.0000,32.0000,1024,240.5000,382,46.394709
8175,50.000000,32.0000,32.0000,1024,240.5000,382,44.053429
8176,50.000000,32.0000,32.0000,1024,240.5000,382,45.231840
8177,50.000000,32.0000,32.0000,1024,240.5000,382,40.158544
8178,50.000000,32.0000,32.0000,1024,240.5000,382,39.797415
8179,50.000000,32.0000,32.0000,1024,240.5000,382,46.340560
8180,50.000000,32.0000,32.0000,1024,240.5000,382,43.090352
8181,50.000000,32.0000,32.0000,1024,240.5000,382,44.155781
8182,50.000000,32.0000,32.0000,1024,240.5000,382,40.403741
8183,50.000000,32.0000,32.0000,1024,240.5000,382,38.930211
8184,50.000000,32.0000,32.0000,1024,240.5000,382,41.074850
8185,50.000000,32.0000,32.0000,1024,240.5000,382,43.818311
8186,50.000000,32.0000,32.0000,1024,240.5000,382,42.121866
8187,50.000000,32.0000,32.0000,1024,240.5000,382,42.177128
8188,50.000000,32.0000,32.0000,1024,240.5000,382,43.012487
8189,50.000000,32.0000,32.0000,1024,240.5000,382,43.297473
8190,50.000000,32.0000,32.0000,1024,240.5000,382,42.554337
8191,50.000000,32.0000,32.0000,1024,240.5000,382,47.055709
8192,50.000000,32.0000,32.0000,1024,240.5000,382,44.801921
8193,50.000000,32.0000,32.0000,1024,240.5000,382,45.512924
8194,50.000000,32.0000,32.0000,1024,240.5000,382,43.858351
8195,50.000000,32.0000,32.0000,1024,240.5000,382,47.131656
8196,50.000000,32.0000,32.0000,1024,240.5000,382,45.752964
8197,50.000000,32.0000,32.0000,1024,240.5000,382,43.544683
8198,50.000000,32.0000,32.0000,1024,240.5000,382,42.610815
8199,50.000000,32.0000,32.0000,1024,240.5000,382,44.698353
8200,50.000000,32.0000,32.0000,1024,240.5000,382,44.208676
8201,50.000000,32.0000,32.0000,1024,240.5000,382,42.825358
8202,50.000000,32.0000,32.0000,1024,240.5000,382,43.167123
8203,50.000000,32.0000,32.0000,1024,240.5000,382,41.804929
8204,50.000000,32.0000,32.0000,1024,240.5000,382,43.344550
8205,50.000000,32.0000,32.0000,1024,240.5000,382,43.000793
8206,50.000000,32.0000,32.0000,1024,240.5000,382,44.762344
8207,50.000000,32.0000,32.0000,1024,240.5000,382,42.576396
8208,50.000000,32.0000,32.0000,1024,240.5000,382,43.845818
8209,50.000000,32.0000,32.0000,1024,240.5000,382,43.836278
8210,50.000000,32.0000,32.0000,1024,240.5000,382,47.295898
8211,50.000000,32.0000,32.0000,1024,240.5000,382,43.284767
8212,50.000000,32.0000,32.0000,1024,240.5000,382,40.968339
8213,50.000000,32.0000,32.0000,1024,240.5000,382,43.602430
8214,50.000000,32.0000,32.0000,1024,240.5000,382,44.944567
8215,50.000000,32.0000,32.0000,1024,240.5000,382,44.481692
8216,50.000000,32.0000,32.0000,1024,240.5000,382,43.957662
8217,50.000000,32.0000,32.0000,1024,240.5000,382,41.418087
8218,50.000000,32.0000,32.0000,1024,240.5000,382,41.932535
8219,50.000000,32.0000,32.0000,1024,240.5000,382,46.014385
8220,50.000000,32.0000,32.0000,1024,240.5000,382,45.909740
8221,50.000000,32.0000,32.0000,1024,240.5000,382,44.910350
8222,50.000000,32.0000,32.0000,1024,240.5000,382,45.719406
8223,50.000000,32.0000,32.0000,1024,240.5000,382,40.744310
8224,50.000000,32.0000,32.0000,1024,240.5000,382,43.226249
8225,50.000000,32.0000,32.0000,1024,240.5000,382,44.587177
8226,50.000000,32.0000,32.0000,1024,240.5000,382,43.580789
8227,50.000000,32.0000,32.0000,1024,240.5000,382,40.009716
8228,50.000000,32.0000,32.0000,1024,240.5000,382,44.678877
8229,50.000000,32.0000,32.0000,1024,240.5000,382,44.451958
8230,50.000000,32.0000,32.0000,1024,240.5000,382,44.657043
8231,50.000000,32.0000,32.0000,1024,240.5000,382,45.296633
8232,50.000000,32.0000,32.0000,1024,240.5000,382,45.798877
8233,50.000000,32.0000,32.0000,1024,240.5000,382,40.627664
8234,50.000000,32.0000,32.0000,1024,240.5000,382,41.978099
8235,50.000000,32.0000,32.0000,1024,240.5000,382,45.999839
8236,50.000000,32.0000,32.0000,1024,240.5000,382,43.698391
8237,50.000000,32.0000,32.0000,1024,240.5000,382,44.442014
8238,50.000000,32.0000,32.0000,1024,240.5000,382,45.781237
8239,50.000000,32.0000,32.0000,1024,240.5000,382,45.158929
8240,50.000000,32.0000,32.0000,1024,240.5000,382,45.376699
8241,50.000000,32.0000,32.0000,1024,240.5000,382,42.660353
8242,50.000000,32.0000,32.0000,1024,240.5000,382,42.116989
8243,50.000000,32.0000,32.0000,1024,240.5000,382,42.584856
8244,50.000000,32.0000,32.0000,1024,240.5000,382,38.866952
8245,50.000000,32.0000,32.0000,1024,240.5000,382,44.488102
8246,50.000000,32.0000,32.0000,1024,240.5000,382,42.785356
8247,50.000000,32.0000,32.0000,1024,240.5000,382,45.491996
8248,50.000000,32.0000,32.0000,1024,240.5000,382,44.655524
8249,50.000000,32.0000,32.0000,1024,240.5000,382,41.981188
8250,50.000000,32.0000,32.0000,1024,240.5000,382,40.278938
8251,50.000000,32.0000,32.0000,1024,240.5000,382,42.922490
8252,50.000000,32.0000,32.0000,1024,240.5000,382,39.720555
8253,50.000000,32.0000,32.0000,1024,240.5000,382,43.106302
8254,50.000000,32.0000,32.0000,1024,240.5000,382,45.162100
8255,50.000000,32.0000,32.0000,1024,240.5000,382,42.993029
8256,50.000000,32.0000,32.0000,1024,240.5000,382,42.831544
8257,50.000000,32.0000,32.0000,1024,240.5000,382,44.398586
8258,50.000000,32.0000,32.0000,1024,240.5000,382,46.312178
8259,50.000000,32.0000,32.0000,1024,240.5000,382,41.816251
8260,50.000000,32.0000,32.0000,1024,240.5000,382,43.145204
8261,50.000000,32.0000,32.0000,1024,240.5000,382,45.310309
8262,50.000000,32.0000,32.0000,1024,240.5000,382,43.865188
8263,50.000000,32.0000,32.0000,1024,240.5000,382,42.288369
8264,50.000000,32.0000,32.0000,1024,240.5000,382,43.330184
8265,50.000000,32.0000,32.0000,1024,240.5000,382,43.350746
8266,50.000000,32.0000,32.0000,1024,240.5000,382,43.872253
8267,50.000000,32.0000,32.0000,1024,240.5000,382,45.606311
8268,50.000000,32.0000,32.0000,1024,240.5000,382,45.490115
8269,50.000000,32.0000,32.0000,1024,240.5000,382,47.670565
8270,50.000000,32.0000,32.0000,1024,240.5000,382,45.200620
8271,50.000000,32.0000,32.0000,1024,240.5000,382,39.893363
8272,50.000000,32.0000,32.0000,1024,240.5000,382,44.912462
8273,50.000000,32.0000,32.0000,1024,240.5000,382,40.298866
8274,50.000000,32.0000,32.0000,1024,240.5000,382,42.216831
8275,50.000000,32.0000,32.0000,1024,240.5000,382,43.984010
8276,50.000000,32.0000,32.0000,1024,240.5000,382,43.305798
8277,50.000000,32.0000,32.0000,1024,240.5000,382,45.164539
8278,50.000000,32.0000,32.0000,1024,240.5000,382,43.481587
8279,50.000000,32.0000,32.0000,1024,240.5000,382,41.758375
8280,50.000000,32.0000,32.0000,1024,240.5000,382,42.726439
8281,50.000000,32.0000,32.0000,1024,240.5000,382,43.544189
8282,50.000000,32.0000,32.0000,1024,240.5000,382,42.865388
8283,50.000000,32.0000,32.0000,1024,240.5000,382,43.866906
8284,50.000000,32.0000,32.0000,1024,240.5000,382,45.152446
8285,50.000000,32.0000,32.0000,1024,240.5000,382,43.932406
8286,50.000000,32.0000,32.0000,1024,240.5000,382,42.748610
8287,50.000000,32.0000,32.0000,1024,240.5000,382,46.501884
8288,50.000000,32.0000,32.0000,1024,240.5000,382,42.329858
8289,50.000000,32.0000,32.0000,1024,240.5000,382,46.123275
8290,50.000000,32.0000,32.0000,1024,240.5000,382,43.755350
8291,50.000000,32.0000,32.0000,1024,240.5000,382,40.301782
8292,50.000000,32.0000,32.0000,1024,240.5000,382,46.521218
8293,50.000000,32.0000,32.0000,1024,240.5000,382,42.408269
8294,50.000000,32.0000,32.0000,1024,240.5000,382,43.447141
8295,50.000000,32.0000,32.0000,1024,240.5000,382,45.457859
8296,50.000000,32.0000,32.0000,1024,240.5000,382,42.806489
8297,50.000000,32.0000,32.0000,1024,240.5000,382,44.573677
8298,50.000000,32.0000,32.0000,1024,240.5000,382,43.659386
8299,50.000000,32.0000,32.0000,1024,240.5000,382,42.341951
8300,50.000000,32.0000,32.0000,1024,240.5000,382,45.018105
8301,50.000000,32.0000,32.0000,1024,240.5000,382,44.731776
8302,50.000000,32.0000,32.0000,1024,240.5000,382,42.155450
8303,50.000000,32.0000,32.0000,1024,240.5000,382,42.519659
8304,50.000000,32.0000,32.0000,1024,240.5000,382,39.783616
8305,50.000000,32.0000,32.0000,1024,240.5000,382,39.848612
8306,50.000000,32.0000,32.0000,1024,240.5000,382,44.734919
8307,50.000000,32.0000,32.0000,1024,240.5000,382,46.073655
8308,50.000000,32.0000,32.0000,1024,240.5000,382,45.384335
8309,50.000000,32.0000,32.0000,1024,240.5000,382,41.676187
8310,50.000000,32.0000,32.0000,1024,240.5000,382,41.655825
8311,50.000000,32.0000,32.0000,1024,240.5000,382,44.183890
8312,50.000000,32.0000,32.0000,1024,240.5000,382,46.721031
8313,50.000000,32.0000,32.0000,1024,240.5000,382,47.375532
8314,50.000000,32.0000,32.0000,1024,240.5000,382,39.774458
8315,50.000000,32.0000,32.0000,1024,240.5000,382,39.757856
8316,50.000000,32.0000,32.0000,1024,240.5000,382,46.411047
8317,50.000000,32.0000,32.0000,1024,240.5000,382,43.683007
8318,50.000000,32.0000,32.0000,1024,240.5000,382,43.131765
8319,50.000000,32.0000,32.0000,1024,240.5000,382,40.349474
8320,50.000000,32.0000,32.0000,1024,240.5000,382,42.327723
8321,50.000000,32.0000,32.0000,1024,240.5000,382,41.254625
8322,50.000000,32.0000,32.0000,1024,240.5000,382,42.623782
8323,50.000000,32.0000,32.0000,1024,240.5000,382,45.591869
8324,50.000000,32.0000,32.0000,1024,240.5000,382,45.112294
8325,50.000000,32.0000,32.0000,1024,240.5000,382,42.188586
8326,50.000000,32.0000,32.0000,1024,240.5000,382,46.133259
8327,50.000000,32.0000,32.0000,1024,240.5000,382,41.351118
8328,50.000000,32.0000,32.0000,1024,240.5000,382,45.671625
8329,50.000000,32.0000,32.0000,1024,240.5000,382,46.137689
8330,50.000000,32.0000,32.0000,1024,240.5000,382,44.250720
8331,50.000000,32.0000,32.0000,1024,240.5000,382,43.792424
8332,50.000000,32.0000,32.0000,1024,240.5000,382,42.696805
8333,50.000000,32.0000,32.0000,1024,240.5000,382,42.517000
8334,50.000000,32.0000,32.0000,1024,240.5000,382,43.989373
8335,50.000000,32.0000,32.0000,1024,240.5000,382,40.907407
8336,50.000000,32.0000,32.0000,1024,240.5000,382,43.125536
8337,50.000000,32.0000,32.0000,1024,240.5000,382,45.146217
8338,50.000000,32.0000,32.0000,1024,240.5000,382,41.038215
8339,50.000000,32.0000,32.0000,1024,240.5000,382,42.349900
8340,50.000000,32.0000,32.0000,1024,240.5000,382,43.798375
8341,50.000000,32.0000,32.0000,1024,240.5000,382,44.547415
8342,50.000000,32.0000,32.0000,1024,240.5000,382,44.528650
8343,50.000000,32.0000,32.0000,1024,240.5000,382,42.013407
8344,50.000000,32.0000,32.0000,1024,240.5000,382,44.796855
8345,50.000000,32.0000,32.0000,1024,240.5000,382,43.081261
8346,50.000000,32.0000,32.0000,1024,240.5000,382,43.909172
8347,50.000000,32.0000,32.0000,1024,240.5000,382,42.954540
8348,50.000000,32.0000,32.0000,1024,240.5000,382,42.353447
8349,50.000000,32.0000,32.0000,1024,240.5000,382,45.655221
8350,50.000000,32.0000,32.0000,1024,240.5000,382,41.337965
8351,50.000000,32.0000,32.0000,1024,240.5000,382,43.384790
8352,50.000000,32.0000,32.0000,1024,240.5000,382,42.343044
8353,50.000000,32.0000,32.0000,1024,240.5000,382,45.059442
8354,50.000000,32.0000,32.0000,1024,240.5000,382,43.025306
8355,50.000000,32.0000,32.0000,1024,240.5000,382,44.237831
8356,50.000000,32.0000,32.0000,1024,240.5000,382,42.328348
8357,50.000000,32.0000,32.0000,1024,240.5000,382,43.346721
8358,50.000000,32.0000,32.0000,1024,240.5000,382,40.363646
8359,50.000000,32.0000,32.0000,1024,240.5000,382,43.569116
8360,50.000000,32.0000,32.0000,1024,240.5000,382,41.415774
8361,50.000000,32.0000,32.0000,1024,240.5000,382,45.235405
8362,50.000000,32.0000,32.0000,1024,240.5000,382,45.957223
8363,50.000000,32.0000,32.0000,1024,240.5000,382,42.100970
8364,50.000000,32.0000,32.0000,1024,240.5000,382,42.246042
8365,50.000000,32.0000,32.0000,1024,240.5000,382,48.021852
8366,50.000000,32.0000,32.0000,1024,240.5000,382,41.938636
8367,50.000000,32.0000,32.0000,1024,240.5000,382,42.548942
8368,50.000000,32.0000,32.0000,1024,240.5000,382,45.877913
8369,50.000000,32.0000,32.0000,1024,240.5000,382,43.486849
8370,50.000000,32.0000,32.0000,1024,240.5000,382,44.688679
8371,50.000000,32.0000,32.0000,1024,240.5000,382,41.288171
8372,50.000000,32.0000,32.0000,1024,240.5000,382,44.193765
8373,50.000000,32.0000,32.0000,1024,240.5000,382,43.505255
8374,50.000000,32.0000,32.0000,1024,240.5000,382,42.935359
8375,50.000000,32.0000,32.0000,1024,240.5000,382,42.574503
8376,50.000000,32.0000,32.0000,1024,240.5000,382,43.592028
8377,50.000000,32.0000,32.0000,1024,240.5000,382,44.320299
8378,50.000000,32.0000,32.0000,1024,240.5000,382,44.489713
8379,50.000000,32.0000,32.0000,1024,240.5000,382,43.609457
8380,50.000000,32.0000,32.0000,1024,240.5000,382,43.233066
8381,50.000000,32.0000,32.0000,1024,240.5000,382,44.106766
8382,50.000000,32.0000,32.0000,1024,240.5000,382,45.242592
8383,50.000000,32.0000,32.0000,1024,240.5000,382,44.303473
8384,50.000000,32.0000,32.0000,1024,240.5000,382,40.443302
8385,50.000000,32.0000,32.0000,1024,240.5000,382,43.307428
8386,50.000000,32.0000,32.0000,1024,240.5000,382,45.675355
8387,50.000000,32.0000,32.0000,1024,240.5000,382,44.412841
8388,50.000000,32.0000,32.0000,1024,240.5000,382,40.629606
8389,50.000000,32.0000,32.0000,1024,240.5000,382,41.787974
8390,50.000000,32.0000,32.0000,1024,240.5000,382,45.104910
8391,50.000000,32.0000,32.0000,1024,240.5000,382,41.122330
8392,50.000000,32.0000,32.0000,1024,240.5000,382,45.588730
8393,50.000000,32.0000,32.0000,1024,240.5000,382,42.617488
8394,50.000000,32.0000,32.0000,1024,240.5000,382,40.906721
8395,50.000000,32.0000,32.0000,1024,240.5000,382,43.073514
8396,50.000000,32.0000,32.0000,1024,240.5000,382,45.130521
8397,50.000000,32.0000,32.0000,1024,240.5000,382,42.794774
8398,50.000000,32.0000,32.0000,1024,240.5000,382,43.471732
8399,50.000000,32.0000,32.0000,1024,240.5000,382,44.679591
8400,50.000000,32.0000,32.0000,1024,240.5000,382,41.096177
8401,50.000000,32.0000,32.0000,1024,240.5000,382,38.523959
8402,50.000000,32.0000,32.0000,1024,240.5000,382,45.578153
8403,50.000000,32.0000,32.0000,1024,240.5000,382,44.546044
8404,50.000000,32.0000,32.0000,1024,240.5000,382,42.019551
8405,50.000000,32.0000,32.0000,1024,240.5000,382,41.680214
8406,50.000000,32.0000,32.0000,1024,240.5000,382,43.280952
8407,50.000000,32.0000,32.0000,1024,240.5000,382,46.221191
8408,50.000000,32.0000,32.0000,1024,240.5000,382,44.597661
8409,50.000000,32.0000,32.0000,1024,240.5000,382,46.373572
8410,50.000000,32.0000,32.0000,1024,240.5000,382,46.343035
8411,50.000000,32.0000,32.0000,1024,240.5000,382,37.670209
8412,50.000000,32.0000,32.0000,1024,240.5000,382,45.928638
8413,50.000000,32.0000,32.0000,1024,240.5000,382,43.927612
8414,50.000000,32.0000,32.0000,1024,240.5000,382,43.718644
8415,50.000000,32.0000,32.0000,1024,240.5000,382,42.609148
8416,50.000000,32.0000,32.0000,1024,240.5000,382,43.612750
8417,50.000000,32.0000,32.0000,1024,240.5000,382,46.577208
8418,50.000000,32.0000,32.0000,1024,240.5000,382,43.146820
8419,50.000000,32.0000,32.0000,1024,240.5000,382,44.649832
8420,50.000000,32.0000,32.0000,1024,240.5000,382,44.352822
8421,50.000000,32.0000,32.0000,1024,240.5000,382,42.630236
8422,50.000000,32.0000,32.0000,1024,240.5000,382,43.623206
8423,50.000000,32.0000,32.0000,1024,240.5000,382,44.639340
8424,50.000000,32.0000,32.0000,1024,240.5000,382,44.453381
8425,50.000000,32.0000,32.0000,1024,240.5000,382,41.372432
8426,50.000000,32.0000,32.0000,1024,240.5000,382,45.984026
8427,50.000000,32.0000,32.0000,1024,240.5000,382,41.549607
8428,50.000000,32.0000,32.0000,1024,240.5000,382,43.921587
8429,50.000000,32.0000,32.0000,1024,240.5000,382,45.019491
8430,50.000000,32.0000,32.0000,1024,240.5000,382,42.708330
8431,50.000000,32.0000,32.0000,1024,240.5000,382,45.525209
8432,50.000000,32.0000,32.0000,1024,240.5000,382,41.584097
8433,50.000000,32.0000,32.0000,1024,240.5000,382,42.844097
8434,50.000000,32.0000,32.0000,1024,240.5000,382,40.839828
8435,50.000000,32.0000,32.0000,1024,240.5000,382,44.408280
8436,50.000000,32.0000,32.0000,1024,240.5000,382,44.138951
8437,50.000000,32.0000,32.0000,1024,240.5000,382,37.519403
8438,50.000000,32.0000,32.0000,1024,240.5000,382,46.424125
8439,50.000000,32.0000,32.0000,1024,240.5000,382,47.086042
8440,50.000000,32.0000,32.0000,1024,240.5000,382,44.447435
8441,50.000000,32.0000,32.0000,1024,240.5000,382,38.921702
8442,50.000000,32.0000,32.0000,1024,240.5000,382,48.025151
8443,50.000000,32.0000,32.0000,1024,240.5000,382,45.455944
8444,50.000000,32.0000,32.0000,1024,240.5000,382,41.638165
8445,50.000000,32.0000,32.0000,1024,240.5000,382,45.201526
8446,50.000000,32.0000,32.0000,1024,240.5000,382,41.554601
8447,50.000000,32.0000,32.0000,1024,240.5000,382,43.912140
8448,50.000000,32.0000,32.0000,1024,240.5000,382,43.349553
8449,50.000000,32.0000,32.0000,1024,240.5000,382,44.109934
8450,50.000000,32.0000,32.0000,1024,240.5000,382,43.520211
8451,50.000000,32.0000,32.0000,1024,240.5000,382,42.564434
8452,50.000000,32.0000,32.0000,1024,240.5000,382,42.623873
8453,50.000000,32.0000,32.0000,1024,240.5000,382,44.898611
8454,50.000000,32.0000,32.0000,1024,240.5000,382,46.809742
8455,50.000000,32.0000,32.0000,1024,240.5000,382,43.196449
8456,50.000000,32.0000,32.0000,1024,240.5000,382,45.200889
8457,50.000000,32.0000,32.0000,1024,240.5000,382,46.638418
8458,50.000000,32.0000,32.0000,1024,240.5000,382,43.028611
8459,50.000000,32.0000,32.0000,1024,240.5000,382,42.425680
8460,50.000000,32.0000,32.0000,1024,240.5000,382,41.133344
8461,50.000000,32.0000,32.0000,1024,240.5000,382,46.954867
8462,50.000000,32.0000,32.0000,1024,240.5000,382,45.970559
8463,50.000000,32.0000,32.0000,1024,240.5000,382,47.372589
8464,50.000000,32.0000,32.0000,1024,240.5000,382,45.384728
8465,50.000000,32.0000,32.0000,1024,240.5000,382,41.712714
8466,50.000000,32.0000,32.0000,1024,240.5000,382,43.081438
8467,50.000000,32.0000,32.0000,1024,240.5000,382,44.642867
8468,50.000000,32.0000,32.0000,1024,240.5000,382,43.763641
8469,50.000000,32.0000,32.0000,1024,240.5000,382,43.393740
8470,50.000000,32.0000,32.0000,1024,240.5000,382,43.869985
8471,50.000000,32.0000,32.0000,1024,240.5000,382,43.084674
8472,50.000000,32.0000,32.0000,1024,240.5000,382,43.435741
8473,50.000000,32.0000,32.0000,1024,240.5000,382,41.093351
8474,50.000000,32.0000,32.0000,1024,240.5000,382,42.315275
8475,50.000000,32.0000,32.0000,1024,240.5000,382,46.322292
8476,50.000000,32.0000,32.0000,1024,240.5000,382,41.320837
8477,50.000000,32.0000,32.0000,1024,240.5000,382,44.571686
8478,50.000000,32.0000,32.0000,1024,240.5000,382,41.970135
8479,50.000000,32.0000,32.0000,1024,240.5000,382,43.147009
8480,50.000000,32.0000,32.0000,1024,240.5000,382,44.146957
8481,50.000000,32.0000,32.0000,1024,240.5000,382,41.629337
8482,50.000000,32.0000,32.0000,1024,240.5000,382,44.658925
8483,50.000000,32.0000,32.0000,1024,240.5000,382,46.951359
8484,50.000000,32.0000,32.0000,1024,240.5000,382,45.456257
8485,50.000000,32.0000,32.0000,1024,240.5000,382,46.673651
8486,50.000000,32.0000,32.0000,1024,240.5000,382,39.170664
8487,50.000000,32.0000,32.0000,1024,240.5000,382,41.119607
8488,50.000000,32.0000,32.0000,1024,240.5000,382,38.012593
8489,50.000000,32.0000,32.0000,1024,240.5000,382,44.149155
8490,50.000000,32.0000,32.0000,1024,240.5000,382,37.312372
8491,50.000000,32.0000,32.0000,1024,240.5000,382,42.331748
8492,50.000000,32.0000,32.0000,1024,240.5000,382,45.555597
8493,50.000000,32.0000,32.0000,1024,240.5000,382,43.262971
8494,50.000000,32.0000,32.0000,1024,240.5000,382,43.617427
8495,50.000000,32.0000,32.0000,1024,240.5000,382,42.971078
8496,50.000000,32.0000,32.0000,1024,240.5000,382,42.198568
8497,50.000000,32.0000,32.0000,1024,240.5000,382,41.147285
8498,50.000000,32.0000,32.0000,1024,240.5000,382,45.396033
8499,50.000000,32.0000,32.0000,1024,240.5000,382,44.839159
8500,50.000000,32.0000,32.0000,1024,240.5000,382,44.183391
8501,50.000000,32.0000,32.0000,1024,240.5000,382,44.187108
8502,50.000000,32.0000,32.0000,1024,240.5000,382,44.756655
8503,50.000000,32.0000,32.0000,1024,240.5000,382,45.378165
8504,50.000000,32.0000,32.0000,1024,240.5000,382,47.102474
8505,50.000000,32.0000,32.0000,1024,240.5000,382,43.533492
8506,50.000000,32.0000,32.0000,1024,240.5000,382,41.650819
8507,50.000000,32.0000,32.0000,1024,240.5000,382,44.588512
8508,50.000000,32.0000,32.0000,1024,240.5000,382,44.685469
8509,50.000000,32.0000,32.0000,1024,240.5000,382,41.009166
8510,50.000000,32.0000,32.0000,1024,240.5000,382,47.199193
8511,50.000000,32.0000,32.0000,1024,240.5000,382,44.705961
8512,50.000000,32.0000,32.0000,1024,240.5000,382,44.815547
8513,50.000000,32.0000,32.0000,1024,240.5000,382,41.589502
8514,50.000000,32.0000,32.0000,1024,240.5000,382,44.398223
8515,50.000000,32.0000,32.0000,1024,240.5000,382,44.838365
8516,50.000000,32.0000,32.0000,1024,240.5000,382,43.771323
8517,50.000000,32.0000,32.0000,1024,240.5000,382,38.957755
8518,50.000000,32.0000,32.0000,1024,240.5000,382,42.598243
8519,50.000000,32.0000,32.0000,1024,240.5000,382,40.968940
8520,50.000000,32.0000,32.0000,1024,240.5000,382,43.364506
8521,50.000000,32.0000,32.0000,1024,240.5000,382,41.696162
8522,50.000000,32.0000,32.0000,1024,240.5000,382,43.462848
8523,50.000000,32.0000,32.0000,1024,240.5000,382,41.180297
8524,50.000000,32.0000,32.0000,1024,240.5000,382,43.890697
8525,50.000000,32.0000,32.0000,1024,240.5000,382,41.514335
8526,50.000000,32.0000,32.0000,1024,240.5000,382,47.381738
8527,50.000000,32.0000,32.0000,1024,240.5000,382,45.087404
8528,50.000000,32.0000,32.0000,1024,240.5000,382,44.062198
8529,50.000000,32.0000,32.0000,1024,240.5000,382,42.889348
8530,50.000000,32.0000,32.0000,1024,240.5000,382,43.705424
8531,50.000000,32.0000,32.0000,1024,240.5000,382,45.419186
8532,50.000000,32.0000,32.0000,1024,240.5000,382,43.956497
8533,50.000000,32.0000,32.0000,1024,240.5000,382,47.164290
8534,50.000000,32.0000,32.0000,1024,240.5000,382,42.776531
