iter,candidate_fit,best_fit,accepted,len
162,29.3169,36.9602,0,9
163,29.4950,29.4950,0,10
164,46.8052,-2113.0300,0,10
165,39.1262,44.5905,0,9
166,33.6646,1.4760,0,10
167,23.4355,23.4355,0,11
168,-15.0662,-15.0662,0,10
169,31.3998,38.5374,0,11
170,4.0621,4.0621,0,11
171,44.1025,44.1025,0,11
172,34.7694,44.4599,0,9
173,36.7270,-4264.8401,0,10
174,-6535.8349,42.1945,0,10
175,-7.1426,13.3115,0,10
176,44.9499,44.9499,0,11
177,22.6421,-0.1382,0,10
178,11.6707,45.1808,0,10
179,12.8853,5.6918,0,9
180,3.8234,23.5951,0,10
181,29.7229,40.8949,0,10
182,47.0806,47.0806,0,11
183,23.2030,-29.7984,0,10
184,37.0713,34.6681,0,11
185,18.2999,18.2999,0,11
186,33.9132,27.9311,0,10
187,-10791.7500,32.0031,0,11
188,21.5164,19.3171,0,9
189,-17.6270,-17.6270,0,11
190,27.5479,27.5479,0,10
191,32.5739,25.6688,0,10
192,35.5610,35.5517,1,11
193,29.0362,45.8680,0,10
194,39.7311,39.7311,0,12
195,43.8490,43.8490,0,11
196,0.0000,38.0627,0,10
197,-16.6798,-16.6798,0,10
198,-27.0555,4.7264,0,12
199,0.0000,17.3187,0,11
200,-10798.6500,15.0797,0,11
201,23.4877,40.3170,0,10
202,44.5156,29.4728,0,11
203,38.0188,38.0188,0,11
204,3.8130,-2108.5170,0,11
205,0.0000,25.8546,0,11
206,30.5170,38.7010,0,11
207,33.8661,33.8661,0,12
208,0.1358,3.3269,0,11
209,38.1434,38.1434,0,12
210,19.6321,19.6321,0,11
211,18.8302,18.8302,0,11
212,39.2339,-2106.9448,0,11
213,0.0000,31.8787,0,11
214,47.3857,46.8095,0,11
215,23.0504,47.0660,0,11
216,-2112.8773,45.9659,0,12
217,-2111.8862,-2111.8862,0,11
218,-2.2104,-2.2104,0,11
219,19.5075,-27.7262,0,10
220,-42.1946,-93.4337,0,11
221,6.3869,6.3869,0,11
222,32.3273,11.0572,0,11
223,17.0413,17.0413,0,10
224,43.4758,45.9480,0,12
225,43.0819,43.0819,0,10
226,-21.3827,-21.3827,0,12
227,44.2630,44.2630,0,10
228,23.9714,22.1922,0,11
229,37.1624,37.1624,0,12
230,43.0935,31.7366,0,11
231,-28.0591,35.2805,0,11
232,35.5210,35.5210,0,12
233,19.4089,11.3365,0,11
234,40.2372,37.2631,0,11
235,19.8586,19.8586,0,10
236,47.0242,32.0609,0,11
237,28.3865,44.7211,0,11
238,47.4525,37.1738,0,11
239,-2112.0281,-39.0617,0,11
240,46.5207,28.5023,0,11
241,9.0787,9.0787,0,12
242,19.1494,35.4152,0,11
243,26.9658,-6.8899,0,12
244,24.6976,24.6976,0,11
245,34.3650,34.7769,0,11
246,27.2740,27.2740,0,12
247,10.4477,10.4477,0,11
248,17.0435,17.0435,0,10
249,39.0657,39.0657,0,12
250,47.1066,-2113.8806,0,11
251,-17.1925,44.9208,0,11
252,32.4485,32.4485,0,11
253,25.9896,33.9004,0,11
254,40.6268,18.2775,0,11
255,11.3604,11.3604,0,11
256,19.5631,19.5631,0,10
257,43.8497,37.8759,0,11
258,-12.5530,20.4281,0,10
259,35.1169,35.1169,0,10
260,37.6848,11.6230,0,11
261,45.7997,45.7997,0,12
262,46.5765,46.5765,0,12
263,2.3880,-5.1221,0,11
264,23.9518,23.9518,0,10
265,28.7675,28.7675,0,10
266,30.5779,6.9649,0,11
267,34.8466,34.8466,0,12
268,-8664.7899,-6.7744,0,11
269,-17.6091,-17.6091,0,12
270,37.4501,10.6472,0,12
271,0.0000,-26.8683,0,11
272,18.1900,1.9943,0,11
273,-24.8106,41.4781,0,10
274,27.9692,35.4175,0,11
275,44.4054,22.8451,0,11
276,8.9439,-2110.0535,0,11
277,45.6798,45.6798,0,11
278,-6.7240,-6.7240,0,11
279,-3.6389,-4.6298,0,12
280,0.0000,26.9968,0,10
281,35.2445,47.2360,0,11
282,29.3426,0.0747,0,12
283,-10.1698,-10.1698,0,12
284,47.0458,47.0458,0,10
285,27.4518,43.5106,0,11
286,29.2265,29.2265,0,12
287,36.2559,35.4662,0,10
288,19.0118,19.0118,0,12
289,-2123.6682,46.6595,0,12
290,29.9000,20.1320,0,10
291,34.2005,35.2072,0,12
292,34.0543,38.3078,0,10
293,44.4402,34.3648,0,11
294,45.0464,45.2738,0,10
295,42.8566,34.5204,0,11
296,-6.9662,37.8887,0,10
297,35.2532,32.6668,0,11
298,35.2884,-7.2130,0,12
299,30.2312,11.0894,0,11
