iter,candidate_fit,best_fit,accepted,len
164,44.7784,44.7784,0,12
165,34.4653,34.4653,0,11
166,26.9721,12.5312,0,12
167,46.7253,46.7253,0,13
168,38.6765,34.6978,1,12
169,43.9614,21.5289,0,13
170,39.8901,39.8901,0,13
171,46.5239,46.5239,0,13
172,36.3811,36.3811,0,11
173,18.9705,32.3724,0,12
174,12.8220,29.1492,0,12
175,42.1466,39.4242,1,12
176,-1037.8510,36.5947,0,13
177,43.5033,40.5392,0,12
178,20.8398,20.8398,0,12
179,35.0316,32.5119,0,11
180,-6715.3764,42.0073,0,12
181,37.5177,37.5177,0,12
182,42.3038,42.3038,0,13
183,0.0000,32.4170,0,12
184,4.8234,39.3955,0,13
185,41.8567,41.8567,0,13
186,40.8210,42.8349,0,12
187,25.0351,46.4816,0,13
188,-9733.4267,41.1496,0,11
189,22.7655,22.7655,0,13
190,0.0000,44.1387,0,12
191,40.9485,23.3230,0,12
192,37.3806,37.3806,0,13
193,42.9675,42.9675,0,11
194,25.5128,25.5128,0,13
195,-9721.8062,44.7663,0,12
196,0.0000,39.7639,0,11
197,-9738.4754,45.6746,0,11
198,24.3493,39.7245,0,13
199,17.4806,17.4806,0,12
200,34.8504,42.9035,0,12
201,42.6953,42.6953,0,11
202,38.6827,35.0658,1,12
203,26.0515,26.0515,0,12
204,-6597.5051,37.9869,0,12
205,33.1588,28.6204,0,12
206,35.1030,35.1030,0,12
207,-8657.1047,36.0718,0,13
208,41.3348,38.5401,1,12
209,28.0493,28.0493,0,13
210,35.7626,44.0633,0,12
211,-7679.7005,40.3679,0,12
212,33.0394,37.8560,0,12
213,0.0000,40.4276,0,12
214,44.9141,43.9022,0,12
215,34.7009,38.2459,0,12
216,45.6482,45.6482,0,13
217,38.7611,38.7611,0,12
218,19.1443,24.1931,0,12
219,36.4430,28.7363,0,11
220,5.4978,45.3086,0,12
221,44.9088,37.6078,1,12
222,0.0970,33.9358,0,12
223,22.1489,38.6980,0,11
224,-10815.2000,37.6209,0,13
225,46.4802,46.4802,0,11
226,35.4168,35.4168,0,13
227,45.0761,35.8055,0,11
228,14.8263,43.1333,0,12
229,46.3042,46.3042,0,13
230,35.8544,35.8544,0,12
231,29.4143,36.3011,0,12
232,43.5618,44.0944,0,13
233,46.6496,38.9582,1,12
234,30.9692,31.7243,0,12
235,43.2980,29.4994,1,11
236,34.1597,34.1597,0,11
237,39.5433,41.0467,0,11
238,41.7312,41.7312,0,11
239,0.0000,26.9320,0,11
240,-9712.0591,31.1192,0,11
241,41.0158,41.0158,0,12
242,46.9124,46.9124,0,11
243,39.7366,39.4906,1,12
244,28.3128,38.0178,0,12
245,37.6837,45.4256,0,12
246,24.0079,24.0079,0,13
247,44.3883,28.6397,1,12
248,5.6802,31.8326,0,11
249,46.7920,46.7920,0,13
250,0.0000,24.4577,0,12
251,40.7355,34.5971,0,12
252,29.7624,29.7624,0,12
253,-8673.7185,27.5617,0,12
254,-2.0053,36.7940,0,12
255,33.8474,33.8474,0,12
256,30.5412,32.1699,0,11
257,46.4779,36.2846,0,12
258,0.0000,31.6039,0,11
259,39.2743,39.2743,0,11
260,20.8781,15.9276,0,12
261,40.0577,40.0577,0,13
262,43.9834,43.9834,0,13
263,3.6770,44.2134,0,12
264,38.4756,38.4756,0,11
265,31.0394,28.4855,0,11
266,36.6558,36.6558,0,12
267,25.1452,25.1452,0,13
268,41.0219,38.5719,1,12
269,39.7295,39.7295,0,13
270,28.5776,42.9167,0,13
271,39.1126,39.1126,0,12
272,36.3056,36.3056,0,12
273,28.7562,42.6682,0,11
274,43.5668,40.3530,1,12
275,35.2741,35.2741,0,12
276,19.6829,36.0994,0,12
277,-8762.6097,31.1894,0,12
278,15.6705,15.6705,0,12
279,40.8165,44.5246,0,13
280,38.8442,38.8442,0,11
281,42.6756,25.3802,0,12
282,38.0124,42.8737,0,13
283,36.0568,36.0568,0,13
284,-11.4382,38.0053,0,11
285,28.5971,38.9609,0,12
286,26.0119,26.0119,0,13
287,46.4398,46.4398,0,11
288,38.7417,38.7417,0,13
289,-8698.5535,33.2505,0,13
290,21.3915,30.6279,0,11
291,-9708.7088,33.4160,0,13
292,41.2630,34.1810,1,11
293,44.1069,35.8266,1,11
294,38.3090,41.2166,0,10
295,41.0592,29.6102,0,11
296,46.5426,20.1194,0,10
297,40.7099,36.1982,1,11
298,39.9628,33.7422,1,12
299,36.4820,36.4820,0,12
