iter,candidate_fit,best_fit,accepted,len
234,175.0313,176.9000,0,12
235,175.9438,175.9438,0,12
236,168.2625,156.7313,1,11
237,175.2750,175.2750,0,10
238,173.4563,174.9625,0,11
239,146.1063,146.1063,0,10
240,176.3000,172.4813,1,10
241,173.3375,158.1063,1,9
242,171.7500,171.7500,0,9
243,170.5813,162.1125,1,9
244,162.6188,176.0875,0,9
245,157.4188,157.4188,0,9
246,170.8625,170.8625,0,9
247,168.0063,168.0063,0,10
248,150.3313,173.7625,0,10
249,143.8375,168.3813,0,9
250,146.2688,159.6188,0,9
251,163.9438,172.2438,0,8
252,-23.1563,169.8688,0,9
253,171.5625,160.0250,1,9
254,177.7000,177.7000,0,9
255,177.9000,177.1625,1,9
256,168.1563,159.2063,1,9
257,-21.1875,175.6438,0,10
258,32.3500,161.0688,0,9
259,137.1813,173.8938,0,10
260,146.8750,155.6625,0,9
261,173.5000,173.5000,0,10
262,171.6688,171.6688,0,9
263,175.8188,175.8188,0,9
264,165.1250,165.1250,0,9
265,174.2875,174.2875,0,9
266,141.8438,155.6375,0,10
267,135.2875,150.3438,0,9
268,157.0000,176.0063,0,8
269,-18.6938,174.3188,0,9
270,176.4000,176.4000,0,8
271,176.4000,152.3375,1,8
272,144.9188,144.9188,0,8
273,176.8000,176.8000,0,9
274,-17.0813,175.4063,0,8
275,162.7188,166.9375,0,7
276,152.9125,174.0063,0,8
277,-19.7125,171.2875,0,7
278,173.2313,173.2313,0,8
279,169.0813,169.0813,0,8
280,163.8438,163.8438,0,9
281,151.8438,151.8438,0,8
282,173.4750,176.5875,0,7
283,-15.9500,178.7000,0,8
284,-18.3000,176.7750,0,8
285,176.0000,176.0000,0,7
286,162.0000,162.0000,0,7
287,151.6688,151.6688,0,8
288,171.0250,169.5250,1,9
289,166.7750,166.7750,0,9
290,170.1750,170.1750,0,9
291,133.7500,133.7500,0,10
292,174.1125,174.1125,0,8
293,176.3625,176.6000,0,9
294,177.8000,177.0000,1,9
295,149.0313,149.0313,0,10
296,171.9125,176.5438,0,8
297,154.9750,172.0813,0,10
298,174.7250,168.0625,1,9
299,161.4625,161.4625,0,8
