generation,best_composite,best_avalanche,best_balance,best_period,best_chisq,best_min_pb,best_max_pb,best_bias_pb,best_used,mean_composite
528,-173.547211,4.2773,31.9688,1024,226.0000,0.000000,0.156250,0.433477,205,-175.219916
529,-173.259430,4.3125,31.9766,1024,230.0000,0.000000,0.156250,0.432856,204,-174.731184
530,-173.259430,4.3125,31.9766,1024,230.0000,0.000000,0.156250,0.432856,204,-174.845252
531,-172.414398,4.4648,31.9609,1024,250.5000,0.000000,0.178955,0.430548,204,-174.259506
532,-172.414398,4.4648,31.9609,1024,250.5000,0.000000,0.178955,0.430548,204,-173.726946
533,-172.375336,4.4961,31.9297,1024,254.5000,0.000000,0.178955,0.430059,204,-173.593337
534,-172.353516,4.4473,32.0078,1024,250.5000,0.000000,0.178955,0.430786,204,-173.349773
535,-172.314453,4.4473,32.0000,1024,250.5000,0.000000,0.178955,0.430786,207,-173.147046
536,-172.314453,4.4473,32.0000,1024,250.5000,0.000000,0.178955,0.430786,207,-173.838195
537,-172.314453,4.4473,32.0000,1024,250.5000,0.000000,0.178955,0.430786,207,-173.356653
538,-172.160492,4.4805,31.9922,1024,254.5000,0.000000,0.178955,0.430304,206,-173.511922
539,-170.928345,4.6787,32.0078,1024,218.5000,0.000000,0.178955,0.427223,207,-172.852199
540,-170.928345,4.6787,32.0078,1024,218.5000,0.000000,0.178955,0.427223,207,-172.662945
541,-170.928345,4.6787,32.0078,1024,218.5000,0.000000,0.178955,0.427223,207,-172.447012
542,-170.928345,4.6787,32.0078,1024,218.5000,0.000000,0.178955,0.427223,207,-172.436609
543,-170.928345,4.6787,32.0078,1024,218.5000,0.000000,0.178955,0.427223,207,-171.842836
544,-170.928345,4.6787,32.0078,1024,218.5000,0.000000,0.178955,0.427223,207,-171.759001
545,-170.928345,4.6787,32.0078,1024,218.5000,0.000000,0.178955,0.427223,207,-171.709019
546,-170.576782,4.7412,31.9844,1024,218.5000,0.000000,0.178955,0.426247,209,-171.604722
547,-170.576172,4.7441,31.9766,1024,218.5000,0.000000,0.178955,0.426147,206,-171.578278
548,-170.498657,4.8037,31.9219,1024,226.5000,0.000000,0.178955,0.425270,210,-172.030066
549,-169.870605,4.8623,32.0313,1024,238.5000,0.000000,0.203125,0.424286,210,-171.436014
550,-169.870605,4.8623,32.0313,1024,238.5000,0.000000,0.203125,0.424286,210,-171.646056
551,-169.870605,4.8623,32.0313,1024,238.5000,0.000000,0.203125,0.424286,210,-171.120394
552,-169.548187,4.9600,31.9141,1024,236.5000,0.000000,0.203125,0.422796,210,-170.839567
553,-169.387512,4.9287,31.9766,1024,236.5000,0.000000,0.203125,0.423176,210,-170.729880
554,-169.327240,4.9404,31.9766,1024,220.5000,0.000000,0.203125,0.423025,211,-170.284999
555,-169.235687,4.9600,32.0234,1024,236.5000,0.000000,0.203125,0.422796,210,-170.018170
556,-168.557281,5.0576,31.9844,1024,236.5000,0.000000,0.203125,0.421198,212,-170.879710
557,-168.557281,5.0576,31.9844,1024,236.5000,0.000000,0.203125,0.421198,212,-170.075345
558,-168.557281,5.0576,31.9844,1024,236.5000,0.000000,0.203125,0.421198,212,-169.936737
559,-168.361969,5.1201,32.0547,1024,236.5000,0.000000,0.203125,0.420221,212,-169.421434
560,-168.225250,5.1045,31.9922,1024,236.5000,0.000000,0.203125,0.420465,212,-169.555796
561,-168.225250,5.1045,31.9922,1024,236.5000,0.000000,0.203125,0.420465,212,-169.126294
562,-168.078918,5.1631,32.0547,1024,236.5000,0.000000,0.203125,0.419514,212,-168.747955
563,-168.078918,5.1631,32.0547,1024,236.5000,0.000000,0.203125,0.419514,212,-169.082186
564,-168.078918,5.1631,32.0547,1024,236.5000,0.000000,0.203125,0.419514,212,-169.526341
565,-167.911377,5.1709,32.0313,1024,220.5000,0.000000,0.203125,0.419388,212,-168.832630
566,-167.911377,5.1709,32.0313,1024,220.5000,0.000000,0.203125,0.419388,212,-168.476830
567,-167.677002,5.2646,31.8984,1024,246.5000,0.000000,0.203125,0.417923,211,-169.136844
568,-167.677002,5.2646,31.8984,1024,246.5000,0.000000,0.203125,0.417923,211,-168.904823
569,-167.677002,5.2646,31.8984,1024,246.5000,0.000000,0.203125,0.417923,211,-169.710071
570,-167.525330,5.2354,31.9688,1024,246.5000,0.000000,0.203125,0.418423,212,-168.876384
571,-167.525330,5.2354,31.9688,1024,246.5000,0.000000,0.203125,0.418423,212,-168.795090
572,-167.344971,5.2490,31.9844,1024,246.5000,0.000000,0.203125,0.418167,212,-168.707166
573,-167.232361,5.2822,31.9688,1024,241.0000,0.000000,0.203125,0.417690,214,-168.723486
574,-167.232361,5.2822,31.9688,1024,241.0000,0.000000,0.203125,0.417690,214,-169.278946
575,-167.232361,5.2822,31.9688,1024,241.0000,0.000000,0.203125,0.417690,214,-168.726945
576,-167.232361,5.2822,31.9688,1024,241.0000,0.000000,0.203125,0.417690,214,-168.373526
577,-167.232361,5.2822,31.9688,1024,241.0000,0.000000,0.203125,0.417690,214,-168.162704
578,-167.017517,5.2979,32.0078,1024,241.0000,0.000000,0.203125,0.417446,213,-167.537846
579,-167.017517,5.2979,32.0078,1024,241.0000,0.000000,0.203125,0.417446,213,-168.128666
580,-167.017517,5.2979,32.0078,1024,241.0000,0.000000,0.203125,0.417446,213,-169.114341
581,-167.017517,5.2979,32.0078,1024,241.0000,0.000000,0.203125,0.417446,213,-168.522746
582,-167.017517,5.2979,32.0078,1024,241.0000,0.000000,0.203125,0.417446,213,-167.978651
583,-167.017517,5.2979,32.0078,1024,241.0000,0.000000,0.203125,0.417446,213,-167.892244
584,-167.017517,5.2979,32.0078,1024,241.0000,0.000000,0.203125,0.417446,213,-168.179218
585,-167.017517,5.2979,32.0078,1024,241.0000,0.000000,0.203125,0.417446,213,-168.852503
586,-167.017517,5.2979,32.0078,1024,241.0000,0.000000,0.203125,0.417446,213,-167.717699
587,-167.017517,5.2979,32.0078,1024,241.0000,0.000000,0.203125,0.417446,213,-168.427630
588,-167.017517,5.2979,32.0078,1024,241.0000,0.000000,0.203125,0.417446,213,-168.219551
589,-167.017517,5.2979,32.0078,1024,241.0000,0.000000,0.203125,0.417446,213,-168.436438
590,-167.017517,5.2979,32.0078,1024,241.0000,0.000000,0.203125,0.417446,213,-167.883682
591,-167.017517,5.2979,32.0078,1024,241.0000,0.000000,0.203125,0.417446,213,-168.450912
592,-167.017517,5.2979,32.0078,1024,241.0000,0.000000,0.203125,0.417446,213,-168.167659
593,-167.017517,5.2979,32.0078,1024,241.0000,0.000000,0.203125,0.417446,213,-169.065185
594,-167.004392,5.3291,32.0313,1024,261.5000,0.000000,0.234375,0.416958,213,-167.992714
595,-167.004392,5.3291,32.0313,1024,261.5000,0.000000,0.234375,0.416958,213,-167.743103
596,-166.984861,5.3135,32.0078,1024,261.5000,0.000000,0.234375,0.417202,213,-167.792739
597,-166.984861,5.3135,32.0078,1024,261.5000,0.000000,0.234375,0.417202,213,-168.779235
598,-166.318967,5.4932,31.9063,1024,261.5000,0.000000,0.234375,0.414463,213,-168.421633
599,-166.318967,5.4932,31.9063,1024,261.5000,0.000000,0.234375,0.414463,213,-168.093779
600,-166.318967,5.4932,31.9063,1024,261.5000,0.000000,0.234375,0.414463,213,-168.251976
601,-165.986936,5.4775,32.0078,1024,261.5000,0.000000,0.234375,0.414707,213,-167.737036
602,-165.986936,5.4775,32.0078,1024,261.5000,0.000000,0.234375,0.414707,213,-167.175945
603,-165.986936,5.4775,32.0078,1024,261.5000,0.000000,0.234375,0.414707,213,-167.246219
604,-165.963590,5.4971,32.0234,1024,261.5000,0.000000,0.234375,0.414454,213,-168.163368
605,-165.963590,5.4971,32.0234,1024,261.5000,0.000000,0.234375,0.414454,213,-167.151423
606,-165.963590,5.4971,32.0234,1024,261.5000,0.000000,0.234375,0.414454,213,-166.643132
607,-165.963590,5.4971,32.0234,1024,261.5000,0.000000,0.234375,0.414454,213,-166.615947
608,-165.963590,5.4971,32.0234,1024,261.5000,0.000000,0.234375,0.414454,213,-167.007207
609,-165.944059,5.5439,31.9219,1024,261.5000,0.000000,0.234375,0.413721,213,-167.274097
610,-165.800934,5.5752,32.1016,1024,252.5000,0.000000,0.250000,0.413233,214,-166.625816
611,-165.800934,5.5752,32.1016,1024,252.5000,0.000000,0.250000,0.413233,214,-167.185836
612,-165.800934,5.5752,32.1016,1024,252.5000,0.000000,0.250000,0.413233,214,-166.923272
613,-165.000153,5.6221,32.0000,1024,252.5000,0.000000,0.250000,0.412500,215,-166.451060
614,-165.000153,5.6221,32.0000,1024,252.5000,0.000000,0.250000,0.412500,215,-166.773098
615,-165.000153,5.6221,32.0000,1024,252.5000,0.000000,0.250000,0.412500,215,-167.344087
616,-165.000153,5.6221,32.0000,1024,252.5000,0.000000,0.250000,0.412500,215,-166.413016
617,-165.000153,5.6221,32.0000,1024,252.5000,0.000000,0.250000,0.412500,215,-165.887121
618,-165.000153,5.6221,32.0000,1024,252.5000,0.000000,0.250000,0.412500,215,-165.435187
619,-164.687653,5.6846,32.0156,1024,245.5000,0.000000,0.250000,0.411524,215,-166.074554
620,-164.687653,5.6846,32.0156,1024,245.5000,0.000000,0.250000,0.411524,215,-165.897400
621,-164.687653,5.6846,32.0156,1024,245.5000,0.000000,0.250000,0.411524,215,-165.724183
622,-164.062653,5.7783,32.0078,1024,245.5000,0.000000,0.250000,0.410059,214,-165.434676
623,-164.062653,5.7783,32.0078,1024,245.5000,0.000000,0.250000,0.410059,214,-165.622849
624,-164.062653,5.7783,32.0078,1024,245.5000,0.000000,0.250000,0.410059,214,-165.557815
625,-164.062653,5.7783,32.0078,1024,245.5000,0.000000,0.250000,0.410059,214,-164.847272
626,-164.062653,5.7783,32.0078,1024,245.5000,0.000000,0.250000,0.410059,214,-165.576075
627,-164.062653,5.7783,32.0078,1024,245.5000,0.000000,0.250000,0.410059,214,-164.847988
628,-164.062653,5.7783,32.0078,1024,245.5000,0.000000,0.250000,0.410059,214,-165.141882
629,-164.062653,5.7783,32.0078,1024,245.5000,0.000000,0.250000,0.410059,214,-165.620095
630,-164.062653,5.7783,32.0078,1024,245.5000,0.000000,0.250000,0.410059,214,-165.273776
631,-164.062653,5.7783,32.0078,1024,245.5000,0.000000,0.250000,0.410059,214,-165.655078
632,-164.062653,5.7783,32.0078,1024,245.5000,0.000000,0.250000,0.410059,214,-165.903227
633,-164.062653,5.7783,32.0078,1024,245.5000,0.000000,0.250000,0.410059,214,-165.061278
634,-164.062653,5.7783,32.0078,1024,245.5000,0.000000,0.250000,0.410059,214,-165.724011
635,-164.062653,5.7783,32.0078,1024,245.5000,0.000000,0.250000,0.410059,214,-165.150120
636,-164.062653,5.7783,32.0078,1024,245.5000,0.000000,0.250000,0.410059,214,-166.066088
637,-163.906403,5.8721,32.0938,1024,245.5000,0.000000,0.250000,0.408594,214,-165.004184
638,-163.906403,5.8721,32.0938,1024,245.5000,0.000000,0.250000,0.408594,214,-164.772882
639,-163.651886,5.8594,32.0313,1024,245.5000,0.000000,0.250000,0.408739,213,-164.997223
640,-161.562653,6.1846,31.9844,1024,245.0000,0.000000,0.265625,0.403711,214,-165.186348
641,-161.562653,6.1846,31.9844,1024,245.0000,0.000000,0.265625,0.403711,214,-164.661603
642,-160.839996,6.3564,31.9141,1024,245.0000,0.000000,0.265625,0.401026,214,-164.264876
643,-160.839996,6.3564,31.9141,1024,245.0000,0.000000,0.265625,0.401026,214,-163.027867
644,-160.839996,6.3564,31.9141,1024,245.0000,0.000000,0.265625,0.401026,214,-162.922971
645,-160.839996,6.3564,31.9141,1024,245.0000,0.000000,0.265625,0.401026,214,-161.998365
646,-160.798021,6.3057,31.9922,1024,259.5000,0.000000,0.265625,0.401785,214,-162.107234
647,-160.332184,6.4502,31.8984,1024,245.0000,0.000000,0.265625,0.399561,214,-162.527401
648,-160.332184,6.4502,31.8984,1024,245.0000,0.000000,0.265625,0.399561,214,-161.329683
649,-160.218811,6.4463,31.9219,1024,245.0000,0.000000,0.265625,0.399570,216,-161.956812
650,-159.980621,6.5127,31.8906,1024,245.0000,0.000000,0.265625,0.398584,215,-161.254613
651,-159.980621,6.5127,31.8906,1024,245.0000,0.000000,0.265625,0.398584,215,-161.464954
652,-159.980621,6.5127,31.8906,1024,245.0000,0.000000,0.265625,0.398584,215,-162.488879
653,-156.868134,6.9863,32.0859,1024,237.5000,0.000000,0.281250,0.391096,215,-161.549879
654,-156.868134,6.9863,32.0859,1024,237.5000,0.000000,0.281250,0.391096,215,-161.052393
655,-156.375427,7.0127,31.9844,1024,237.5000,0.000000,0.281250,0.390743,215,-159.248932
656,-156.184540,7.0645,31.9531,1024,237.5000,0.000000,0.281250,0.389875,215,-159.107085
657,-156.184540,7.0645,31.9531,1024,237.5000,0.000000,0.281250,0.389875,215,-158.054763
658,-155.984802,7.1377,31.9063,1024,237.5000,0.000000,0.281250,0.388790,215,-156.969602
659,-155.984802,7.1377,31.9063,1024,237.5000,0.000000,0.281250,0.388790,215,-158.193400
660,-155.984802,7.1377,31.9063,1024,237.5000,0.000000,0.281250,0.388790,215,-157.691709
661,-155.696259,7.1113,32.0078,1024,237.5000,0.000000,0.281250,0.389143,215,-158.067436
662,-155.555115,7.1377,32.0078,1024,237.5000,0.000000,0.281250,0.388790,217,-156.660722
663,-155.555115,7.1377,32.0078,1024,237.5000,0.000000,0.281250,0.388790,217,-156.716242
664,-155.555115,7.1377,32.0078,1024,237.5000,0.000000,0.281250,0.388790,217,-157.128961
665,-155.555115,7.1377,32.0078,1024,237.5000,0.000000,0.281250,0.388790,217,-157.176923
666,-153.562927,7.4814,32.0391,1024,237.5000,0.000000,0.281250,0.383419,216,-156.488977
667,-153.562927,7.4814,32.0391,1024,237.5000,0.000000,0.281250,0.383419,216,-156.410606
668,-153.562927,7.4814,32.0391,1024,237.5000,0.000000,0.281250,0.383419,216,-155.602349
669,-153.562927,7.4814,32.0391,1024,237.5000,0.000000,0.281250,0.383419,216,-155.973728
670,-153.406677,7.4814,32.0078,1024,237.5000,0.000000,0.281250,0.383419,219,-155.393878
671,-153.406677,7.4814,32.0078,1024,237.5000,0.000000,0.281250,0.383419,219,-155.359092
672,-153.406677,7.4814,32.0078,1024,237.5000,0.000000,0.281250,0.383419,219,-154.698769
673,-153.362771,7.5283,31.9844,1024,276.0000,0.000000,0.281250,0.382687,220,-154.756504
674,-151.473083,7.8408,31.9297,1024,237.5000,0.000000,0.281250,0.377804,220,-154.458304
675,-151.473083,7.8408,31.9297,1024,237.5000,0.000000,0.281250,0.377804,220,-154.613950
676,-151.473083,7.8408,31.9297,1024,237.5000,0.000000,0.281250,0.377804,220,-153.998618
677,-151.208496,7.9541,31.8438,1024,236.0000,0.000000,0.281250,0.376068,220,-152.900067
678,-151.208496,7.9541,31.8438,1024,236.0000,0.000000,0.281250,0.376068,220,-152.933384
679,-150.505371,7.9541,32.0156,1024,236.0000,0.000000,0.281250,0.376068,217,-152.160288
680,-150.505371,7.9541,32.0156,1024,236.0000,0.000000,0.281250,0.376068,217,-152.566013
681,-150.505371,7.9541,32.0156,1024,236.0000,0.000000,0.281250,0.376068,217,-152.715177
682,-150.505371,7.9541,32.0156,1024,236.0000,0.000000,0.281250,0.376068,217,-151.990043
683,-150.498962,7.9404,32.0000,1024,236.0000,0.000000,0.281250,0.376247,217,-152.347199
684,-150.498962,7.9404,32.0000,1024,236.0000,0.000000,0.281250,0.376247,217,-152.018846
685,-150.498962,7.9404,32.0000,1024,236.0000,0.000000,0.281250,0.376247,217,-151.694747
686,-150.192871,8.0791,31.8906,1024,236.0000,0.000000,0.281250,0.374115,218,-152.074817
687,-150.192871,8.0791,31.8906,1024,236.0000,0.000000,0.281250,0.374115,218,-152.416976
688,-150.166931,8.0498,31.9297,1024,236.0000,0.000000,0.281250,0.374538,217,-151.474210
689,-150.166931,8.0498,31.9297,1024,236.0000,0.000000,0.281250,0.374538,217,-151.741451
690,-150.166931,8.0498,31.9297,1024,236.0000,0.000000,0.281250,0.374538,217,-151.657100
691,-149.685059,8.0791,32.0078,1024,247.5000,0.000000,0.281250,0.374115,219,-152.730934
692,-149.685059,8.0791,32.0078,1024,247.5000,0.000000,0.281250,0.374115,219,-152.617500
693,-149.685059,8.0791,32.0078,1024,247.5000,0.000000,0.281250,0.374115,219,-151.737877
694,-149.489746,8.1416,32.0469,1024,247.5000,0.000000,0.281250,0.373138,219,-152.000902
695,-149.489746,8.1416,32.0469,1024,247.5000,0.000000,0.281250,0.373138,219,-151.338580
696,-149.489746,8.1416,32.0469,1024,247.5000,0.000000,0.281250,0.373138,219,-150.619228
697,-149.489746,8.1416,32.0469,1024,247.5000,0.000000,0.281250,0.373138,219,-151.064855
698,-149.099121,8.2041,31.9531,1024,253.5000,0.000000,0.281250,0.372162,219,-152.100006
699,-149.099121,8.2041,31.9531,1024,253.5000,0.000000,0.281250,0.372162,219,-150.674282
700,-149.099121,8.2041,31.9531,1024,253.5000,0.000000,0.281250,0.372162,219,-151.202067
701,-149.099121,8.2041,31.9531,1024,253.5000,0.000000,0.281250,0.372162,219,-150.649347
702,-149.099121,8.2041,31.9531,1024,253.5000,0.000000,0.281250,0.372162,219,-150.492088
703,-148.415527,8.4072,32.1641,1024,247.5000,0.000000,0.281250,0.368988,221,-150.549131
704,-148.200684,8.4229,32.1406,1024,247.5000,0.000000,0.281250,0.368744,221,-150.779838
705,-148.181152,8.4072,32.1172,1024,247.5000,0.000000,0.281250,0.368988,222,-151.169948
706,-147.556152,8.4697,32.0703,1024,253.5000,0.000000,0.281250,0.368011,221,-150.411202
707,-147.556152,8.4697,32.0703,1024,253.5000,0.000000,0.281250,0.368011,221,-150.513907
708,-147.048340,8.5010,32.0078,1024,253.5000,0.000000,0.281250,0.367523,221,-149.745769
709,-147.048340,8.5010,32.0078,1024,253.5000,0.000000,0.281250,0.367523,221,-148.975588
710,-147.048340,8.5010,32.0078,1024,253.5000,0.000000,0.281250,0.367523,221,-148.619105
711,-146.895905,8.5283,31.9844,1024,253.5000,0.000000,0.281250,0.367044,222,-148.120924
712,-146.895905,8.5283,31.9844,1024,253.5000,0.000000,0.281250,0.367044,222,-149.285810
713,-146.895905,8.5283,31.9844,1024,253.5000,0.000000,0.281250,0.367044,222,-148.702021
714,-146.228027,8.7197,32.1172,1024,255.0000,0.000000,0.281250,0.364105,223,-148.811763
715,-146.075592,8.6846,32.0469,1024,255.0000,0.000000,0.281250,0.364603,223,-148.573735
716,-146.075592,8.6846,32.0469,1024,255.0000,0.000000,0.281250,0.364603,223,-148.718432
717,-146.032715,8.6572,32.0000,1024,255.0000,0.000000,0.281250,0.365082,223,-148.538943
718,-145.860748,8.7002,32.0234,1024,255.0000,0.000000,0.281250,0.364359,223,-148.411400
719,-145.763092,8.7158,31.9766,1024,255.0000,0.000000,0.281250,0.364115,223,-147.714106
720,-145.255280,8.7783,32.0000,1024,255.0000,0.000000,0.281250,0.363138,223,-147.188894
721,-145.255280,8.7783,32.0000,1024,255.0000,0.000000,0.281250,0.363138,223,-146.644282
722,-145.255280,8.7783,32.0000,1024,255.0000,0.000000,0.281250,0.363138,223,-147.702771
723,-145.255280,8.7783,32.0000,1024,255.0000,0.000000,0.281250,0.363138,223,-148.023925
724,-145.255280,8.7783,32.0000,1024,255.0000,0.000000,0.281250,0.363138,223,-147.028985
725,-145.255280,8.7783,32.0000,1024,255.0000,0.000000,0.281250,0.363138,223,-146.507260
726,-145.244967,8.8096,32.0000,1024,273.5000,0.000000,0.281250,0.362650,226,-147.529164
727,-145.244967,8.8096,32.0000,1024,273.5000,0.000000,0.281250,0.362650,226,-147.001033
728,-145.244967,8.8096,32.0000,1024,273.5000,0.000000,0.281250,0.362650,226,-146.176737
729,-145.244967,8.8096,32.0000,1024,273.5000,0.000000,0.281250,0.362650,226,-148.575836
730,-145.244967,8.8096,32.0000,1024,273.5000,0.000000,0.281250,0.362650,226,-146.826511
731,-145.244967,8.8096,32.0000,1024,273.5000,0.000000,0.281250,0.362650,226,-146.963161
732,-145.244967,8.8096,32.0000,1024,273.5000,0.000000,0.281250,0.362650,226,-147.087723
733,-145.244967,8.8096,32.0000,1024,273.5000,0.000000,0.281250,0.362650,226,-146.993899
734,-145.244967,8.8096,32.0000,1024,273.5000,0.000000,0.281250,0.362650,226,-146.314542
735,-145.244967,8.8096,32.0000,1024,273.5000,0.000000,0.281250,0.362650,226,-146.892876
736,-144.056530,9.0908,31.9531,1024,307.0000,0.000000,0.281250,0.358255,227,-147.918701
737,-144.023876,9.0732,31.9844,1024,307.0000,0.000000,0.281250,0.358564,227,-146.295018
738,-144.023876,9.0732,31.9844,1024,307.0000,0.000000,0.281250,0.358564,227,-147.168128
739,-144.023876,9.0732,31.9844,1024,307.0000,0.000000,0.281250,0.358564,227,-147.052412
740,-143.994032,9.0264,31.9609,1024,263.0000,0.000000,0.281250,0.359297,227,-144.707417
741,-143.994032,9.0264,31.9609,1024,263.0000,0.000000,0.281250,0.359297,227,-145.607077
742,-143.994032,9.0264,31.9609,1024,263.0000,0.000000,0.281250,0.359297,227,-146.934445
743,-143.994032,9.0264,31.9609,1024,263.0000,0.000000,0.281250,0.359297,227,-145.968845
744,-143.994032,9.0264,31.9609,1024,263.0000,0.000000,0.281250,0.359297,227,-146.070218
745,-143.994032,9.0264,31.9609,1024,263.0000,0.000000,0.281250,0.359297,227,-146.415143
746,-143.994032,9.0264,31.9609,1024,263.0000,0.000000,0.281250,0.359297,227,-144.837088
747,-143.994032,9.0264,31.9609,1024,263.0000,0.000000,0.281250,0.359297,227,-146.572953
748,-143.915907,9.0576,32.0625,1024,263.0000,0.000000,0.281250,0.358809,228,-146.293920
749,-143.873719,9.0576,31.9609,1024,270.5000,0.000000,0.281250,0.358809,229,-146.630444
750,-143.873719,9.0576,31.9609,1024,270.5000,0.000000,0.281250,0.358809,229,-145.798032
751,-143.873719,9.0576,31.9609,1024,270.5000,0.000000,0.281250,0.358809,229,-146.470855
752,-143.678407,9.0889,31.9609,1024,270.5000,0.000000,0.281250,0.358320,228,-146.001885
753,-143.678407,9.0889,31.9609,1024,270.5000,0.000000,0.281250,0.358320,228,-145.239743
754,-143.678407,9.0889,31.9609,1024,270.5000,0.000000,0.281250,0.358320,228,-145.282301
755,-143.624238,9.0625,32.0000,1024,270.5000,0.000000,0.281250,0.358673,229,-144.738680
756,-143.624238,9.0625,32.0000,1024,270.5000,0.000000,0.281250,0.358673,229,-145.829463
757,-143.367157,9.2139,31.8359,1024,234.5000,0.000000,0.281250,0.356367,230,-145.573706
758,-143.367157,9.2139,31.8359,1024,234.5000,0.000000,0.281250,0.356367,230,-144.966570
759,-143.312988,9.1875,31.8750,1024,234.5000,0.000000,0.281250,0.356720,230,-145.279131
760,-142.848663,9.2803,31.8594,1024,234.5000,0.000000,0.281250,0.355364,230,-145.163170
761,-142.848663,9.2803,31.8594,1024,234.5000,0.000000,0.281250,0.355364,230,-144.147514
762,-142.594757,9.2646,31.9297,1024,234.5000,0.000000,0.281250,0.355608,230,-145.262840
763,-142.594757,9.2646,31.9297,1024,234.5000,0.000000,0.281250,0.355608,230,-145.187256
764,-142.418976,9.2490,32.0156,1024,234.5000,0.000000,0.281250,0.355852,230,-144.170488
765,-142.321320,9.2646,31.9844,1024,234.5000,0.000000,0.281250,0.355608,231,-143.678631
766,-142.321320,9.2646,31.9844,1024,234.5000,0.000000,0.281250,0.355608,231,-144.184942
767,-142.321320,9.2646,31.9844,1024,234.5000,0.000000,0.281250,0.355608,231,-144.817537
768,-142.321320,9.2646,31.9844,1024,234.5000,0.000000,0.281250,0.355608,231,-144.428754
769,-142.321320,9.2646,31.9844,1024,234.5000,0.000000,0.281250,0.355608,231,-145.177926
770,-142.321320,9.2646,31.9844,1024,234.5000,0.000000,0.281250,0.355608,231,-143.844652
771,-142.321320,9.2646,31.9844,1024,234.5000,0.000000,0.281250,0.355608,231,-143.569144
772,-142.321320,9.2646,31.9844,1024,234.5000,0.000000,0.281250,0.355608,231,-143.981442
773,-142.321320,9.2646,31.9844,1024,234.5000,0.000000,0.281250,0.355608,231,-143.597106
774,-142.321320,9.2646,31.9844,1024,234.5000,0.000000,0.281250,0.355608,231,-143.671331
775,-142.321320,9.2646,31.9844,1024,234.5000,0.000000,0.281250,0.355608,231,-144.292370
776,-142.262726,9.2803,32.0234,1024,234.5000,0.000000,0.281250,0.355364,233,-144.821636
777,-142.262726,9.2803,32.0234,1024,234.5000,0.000000,0.281250,0.355364,233,-144.321193
778,-142.262726,9.2803,32.0234,1024,234.5000,0.000000,0.281250,0.355364,233,-143.798831
779,-142.262726,9.2803,32.0234,1024,234.5000,0.000000,0.281250,0.355364,233,-144.805435
780,-142.262726,9.2803,32.0234,1024,234.5000,0.000000,0.281250,0.355364,233,-143.869592
781,-142.262726,9.2803,32.0234,1024,234.5000,0.000000,0.281250,0.355364,233,-143.519559
782,-142.262726,9.2803,32.0234,1024,234.5000,0.000000,0.281250,0.355364,233,-143.867829
783,-141.501007,9.3896,32.0078,1024,234.5000,0.000000,0.281250,0.353655,234,-143.880982
784,-141.501007,9.3896,32.0078,1024,234.5000,0.000000,0.281250,0.353655,234,-143.711264
785,-141.501007,9.3896,32.0078,1024,234.5000,0.000000,0.281250,0.353655,234,-144.428678
786,-141.501007,9.3896,32.0078,1024,234.5000,0.000000,0.281250,0.353655,234,-143.737114
787,-141.501007,9.3896,32.0078,1024,234.5000,0.000000,0.281250,0.353655,234,-143.475415
788,-141.501007,9.3896,32.0078,1024,234.5000,0.000000,0.281250,0.353655,234,-142.368147
789,-141.266632,9.4834,32.0781,1024,234.5000,0.000000,0.281250,0.352190,238,-143.329418
790,-141.266632,9.4834,32.0781,1024,234.5000,0.000000,0.281250,0.352190,238,-142.687242
791,-141.266632,9.4834,32.0781,1024,234.5000,0.000000,0.281250,0.352190,238,-143.248506
792,-141.247101,9.4365,32.0156,1024,234.5000,0.000000,0.281250,0.352922,239,-142.791377
793,-141.110382,9.4521,32.0078,1024,218.0000,0.000000,0.267334,0.352678,238,-142.090721
794,-141.110382,9.4521,32.0078,1024,218.0000,0.000000,0.267334,0.352678,238,-142.730089
795,-140.954132,9.4834,31.9844,1024,234.5000,0.000000,0.281250,0.352190,236,-142.618514
796,-140.954132,9.4834,31.9844,1024,234.5000,0.000000,0.281250,0.352190,236,-142.480009
797,-140.954132,9.4834,31.9844,1024,234.5000,0.000000,0.281250,0.352190,236,-142.711641
798,-140.954132,9.4834,31.9844,1024,234.5000,0.000000,0.281250,0.352190,236,-143.184748
799,-140.797882,9.5146,31.9766,1024,234.5000,0.000000,0.281250,0.351702,240,-143.452855
800,-140.797882,9.5146,31.9766,1024,234.5000,0.000000,0.281250,0.351702,240,-142.552543
801,-140.797882,9.5146,31.9766,1024,234.5000,0.000000,0.281250,0.351702,240,-143.247321
802,-140.797882,9.5146,31.9766,1024,234.5000,0.000000,0.281250,0.351702,240,-142.735899
803,-140.797882,9.5146,31.9766,1024,234.5000,0.000000,0.281250,0.351702,240,-141.928955
804,-140.797882,9.5146,31.9766,1024,234.5000,0.000000,0.281250,0.351702,240,-142.290597
805,-140.797882,9.5146,31.9766,1024,234.5000,0.000000,0.281250,0.351702,240,-142.676090
806,-140.797882,9.5146,31.9766,1024,234.5000,0.000000,0.281250,0.351702,240,-142.084271
807,-140.797882,9.5146,31.9766,1024,234.5000,0.000000,0.281250,0.351702,240,-142.563553
808,-140.797882,9.5146,31.9766,1024,234.5000,0.000000,0.281250,0.351702,240,-141.845935
809,-140.797882,9.5146,31.9766,1024,234.5000,0.000000,0.281250,0.351702,240,-142.772251
810,-140.797882,9.5146,31.9766,1024,234.5000,0.000000,0.281250,0.351702,240,-141.787274
811,-140.797882,9.5146,31.9766,1024,234.5000,0.000000,0.281250,0.351702,240,-142.702196
