iter,candidate_fit,best_fit,accepted,len
118,13.9713,14.6921,0,5
119,23.2615,28.0421,0,5
120,-8674.6035,24.5656,0,4
121,16.0648,10.8219,1,6
122,-8684.9264,-0.9999,0,5
123,-10843.0500,25.5602,0,6
124,21.4781,30.7218,0,5
125,-6753.9724,11.4999,0,6
126,24.0633,22.2095,1,6
127,31.6155,22.7121,1,7
128,24.6465,24.6465,0,7
129,3.0965,3.0965,0,7
130,2.5972,33.5695,0,7
131,1.3551,1.3551,0,8
132,-7.4120,-7.4120,0,7
133,15.8826,12.0948,1,7
134,-1000000.0000,21.5333,0,7
135,25.1010,25.1010,0,8
136,-6874.1560,12.0280,0,6
137,18.4080,18.4080,0,6
138,25.2451,20.5888,1,7
139,12.0150,12.0150,0,7
140,-1000000.0000,8.9313,0,6
141,39.0907,39.0907,0,6
142,18.9672,24.9067,0,8
143,22.4680,8.3084,1,7
144,25.7612,-0.2766,1,7
145,-10767.0500,19.6780,0,7
146,-6658.5267,21.9193,0,7
147,0.7967,17.1632,0,8
148,29.1312,29.1312,0,8
149,5.2349,19.5565,0,7
150,13.8226,13.8226,0,7
151,1.8638,1.8638,0,8
152,-8673.4394,11.4785,0,7
153,6.9316,6.9316,0,6
154,18.0528,18.0528,0,6
155,-2442.2426,33.1544,0,7
156,4.9730,36.1855,0,8
157,-8711.0039,-5.6237,0,7
158,38.4659,5.1683,1,7
159,40.5790,40.5790,0,7
160,33.8974,-2120.1590,1,7
161,27.6134,27.6134,0,7
162,-1000000.0000,45.8008,0,7
163,35.5194,21.0661,1,8
164,20.5519,20.5519,0,9
165,-1000000.0000,45.3914,0,7
166,36.3427,45.1438,0,7
167,-2105.0949,34.1666,0,8
168,-2107.8731,11.8312,0,7
169,32.4921,32.4921,0,8
170,28.4650,4.9103,1,8
171,20.5358,31.0240,0,9
172,47.5540,46.8150,1,8
173,30.8318,16.7771,1,8
174,-10786.4500,41.2037,0,8
175,-10845.4500,-11.4684,0,8
176,21.6197,21.6197,0,8
177,-6517.6037,1.4410,0,8
178,23.6292,23.6292,0,7
179,-21.3986,9.9348,0,8
180,32.1947,16.0848,1,9
181,25.0622,25.0622,0,10
182,11.5674,11.5674,0,10
183,45.7747,36.9852,1,10
184,37.4612,37.4612,0,9
185,22.7187,21.9305,1,10
186,-1000000.0000,46.6704,0,10
187,18.7024,18.7024,0,11
188,-10818.0500,-25.3199,0,10
189,27.1570,27.1570,0,11
190,22.0088,26.3714,0,10
191,38.0134,22.0430,1,10
192,36.7418,-22.8995,1,10
193,33.2630,25.6561,1,10
194,32.3504,32.1666,1,10
195,30.4983,32.0956,0,10
196,29.2882,29.2882,0,10
197,-9.5485,43.3629,0,10
198,16.2146,16.2146,0,10
199,4.2208,47.3310,0,10
200,23.6133,23.6133,0,10
201,15.9957,45.9318,0,9
202,25.8540,13.2616,1,9
203,-2104.9842,-2104.9842,0,9
204,36.3942,36.3942,0,10
205,35.6150,35.6150,0,9
206,23.8354,8.5532,1,10
207,-1000000.0000,26.8833,0,10
208,8.2512,8.2512,0,11
209,32.2690,32.2690,0,11
210,-1000000.0000,-2158.8596,0,10
211,29.1198,32.8994,0,11
212,-10795.4500,35.1233,0,10
213,34.1207,34.1207,0,10
214,46.8877,46.8877,0,11
215,45.1799,45.1799,0,9
216,19.6883,-28.3749,1,10
217,-8678.1565,-57.4972,0,9
218,-61.6355,28.2836,0,10
219,26.8700,26.8700,0,9
220,31.2205,31.2205,0,10
221,36.2091,46.5561,0,10
222,8.9543,8.9543,0,11
223,-8670.9836,10.4199,0,10
224,8.6390,8.6390,0,11
225,31.7245,31.7245,0,11
226,-6858.8722,35.0849,0,10
227,-2116.0495,38.7485,0,10
228,15.7848,15.7848,0,10
229,31.6216,33.2457,0,10
230,5.5000,-9.1235,1,9
231,-2108.3436,43.4410,0,10
232,-1000000.0000,-10.7796,0,9
233,-8734.6620,31.5466,0,9
234,31.4728,34.1613,0,10
235,36.9831,21.6004,1,9
236,25.1548,45.3181,0,9
237,-8664.1052,32.0882,0,9
238,41.5435,40.0007,1,10
239,25.8449,25.8449,0,11
240,35.9928,35.9928,0,9
241,8.7462,46.7650,0,9
242,7.6931,37.0181,0,11
243,-6486.5510,38.4594,0,10
244,27.1953,46.4760,0,10
245,9.7503,9.7503,0,9
246,-9758.7571,19.2795,0,10
247,-2131.2379,47.1201,0,9
248,38.4209,38.4209,0,9
249,39.0559,37.4668,1,10
250,-0.9189,-0.9189,0,9
251,-19.3389,36.4140,0,10
252,-39.4816,-39.4816,0,9
253,37.5820,39.6015,0,10
254,38.7804,21.6135,1,10
255,40.8211,40.8211,0,11
256,16.0863,36.9746,0,10
257,37.1046,-2170.5190,1,10
258,-22.7590,26.2895,0,10
259,31.2871,31.2871,0,10
260,-8670.8339,34.8699,0,10
261,24.4729,24.4729,0,11
262,-6537.1167,-2115.7737,0,10
263,18.4848,16.9078,1,10
264,40.7257,24.6083,1,10
265,-10768.5500,32.2156,0,10
266,-2136.4742,-2136.4742,0,9
267,-21.1475,-18.1181,0,10
268,-4509.5064,25.3346,0,10
269,18.8745,37.2712,0,10
270,47.3567,47.3567,0,10
271,46.9473,46.9473,0,9
272,46.5018,45.8457,1,10
273,17.8917,17.8917,0,9
274,17.0602,37.7918,0,10
275,47.3139,-0.6550,1,10
276,38.4462,47.6781,0,10
277,10.2853,38.8888,0,10
278,44.3454,47.0094,0,10
279,45.5827,47.4149,0,9
280,30.8311,30.8311,0,10
281,41.5167,47.4738,0,10
282,28.5202,21.1084,1,9
283,36.9191,36.9191,0,10
284,18.6587,18.6587,0,9
285,-8.1518,31.2923,0,8
286,16.4446,20.1945,0,10
287,6.5019,6.5019,0,10
288,45.8101,-15.4402,1,9
289,41.4466,-3.3142,1,9
290,-8675.6401,-2112.7879,0,10
291,18.5655,18.5655,0,10
292,33.1588,33.1588,0,8
293,14.4198,14.4198,0,10
294,25.1915,25.1915,0,9
295,41.2145,41.2145,0,9
296,40.7146,40.7146,0,8
297,-1000000.0000,38.5299,0,8
298,30.4691,36.5460,0,8
299,-8.3538,41.0649,0,8
